92.0,91.47537994384766
91.0,75.61030578613281
89.0,84.57556915283203
89.0,76.57243347167969
92.0,80.6606674194336
92.0,86.0501708984375
101.0,86.23128509521484
104.0,103.52102661132812
103.0,105.86271667480469
102.0,103.23831176757812
104.99999999999999,100.27710723876953
100.0,105.2909927368164
100.0,87.2599105834961
99.0,100.99961853027344
97.0,98.08573150634766
100.0,94.94635772705078
106.00000000000001,100.27001953125
106.00000000000001,108.12532043457031
100.0,105.31959533691406
100.0,99.42933654785156
102.0,100.79966735839844
104.0,101.58403778076172
104.0,103.53695678710938
109.0,103.8466796875
114.0,112.15985107421875
112.00000000000001,117.02487182617188
104.0,109.52486419677734
97.0,102.54706573486328
95.0,97.93460083007812
93.0,93.02197265625
95.0,84.78907775878906
99.0,92.26250457763672
102.0,100.21876525878906
102.0,104.22942352294922
98.0,103.96685791015625
98.0,98.06109619140625
104.99999999999999,97.43018341064453
110.0,106.87247467041016
112.00000000000001,112.43175506591797
110.99999999999999,114.05989074707031
110.0,111.1133804321289
107.0,109.41799926757812
100.0,104.86695098876953
101.0,97.64505767822266
97.0,102.56488800048828
95.0,93.36270141601562
100.0,95.6024398803711
104.0,101.48149871826172
92.0,105.24911499023438
94.0,85.65772247314453
97.0,97.749755859375
99.0,96.9779281616211
101.0,97.30900573730469
101.0,102.26504516601562
103.0,102.03968048095703
102.0,104.35037231445312
100.0,101.21874237060547
102.0,99.16736602783203
104.99999999999999,102.25365447998047
108.0,105.53280639648438
112.00000000000001,109.43894958496094
115.0,114.40931701660156
117.99999999999999,116.15556335449219
120.0,119.11001586914062
122.0,120.22701263427734
123.99999999999999,122.68174743652344
126.00000000000001,124.81127166748047
127.0,126.80732727050781
123.0,126.95391845703125
121.0,120.2413101196289
119.00000000000001,120.95262908935547
115.0,118.44698333740234
117.0,113.53762817382812
113.00000000000001,118.89790344238281
110.0,110.46772766113281
107.0,110.39094543457031
108.0,107.091064453125
108.0,109.01395416259766
110.99999999999999,107.35877990722656
112.00000000000001,112.5116958618164
117.99999999999999,111.90423583984375
114.0,121.72515869140625
108.0,110.13372039794922
110.99999999999999,107.82442474365234
116.0,113.93302917480469
119.00000000000001,117.87139892578125
117.99999999999999,118.91275024414062
117.99999999999999,116.84981536865234
116.0,118.65592956542969
112.00000000000001,114.77224731445312
110.99999999999999,110.34754180908203
110.99999999999999,111.4822998046875
108.0,111.02348327636719
109.0,106.68474578857422
110.99999999999999,110.31048583984375
109.0,111.7241439819336
112.00000000000001,107.51862335205078
113.00000000000001,114.13458251953125
109.0,112.79243469238281
108.0,107.02915954589844
107.0,108.84397888183594
104.99999999999999,106.7074966430664
106.00000000000001,104.179443359375
108.0,106.81355285644531
110.0,108.77281951904297
112.00000000000001,110.7460708618164
110.99999999999999,112.886474609375
110.0,110.1739273071289
110.99999999999999,109.80229187011719
109.0,111.54549407958984
109.0,107.35804748535156
114.0,109.52369689941406
114.0,116.98789978027344
114.0,112.40035247802734
114.0,114.1689224243164
115.0,114.13992309570312
110.99999999999999,115.41253662109375
115.0,108.44091796875
119.00000000000001,118.13375091552734
120.0,120.64996337890625
114.0,119.09149169921875
116.0,111.47738647460938
112.00000000000001,118.71867370605469
112.00000000000001,109.21963500976562
115.0,112.80146789550781
115.0,116.54118347167969
125.00000000000001,113.92095184326172
131.0,132.06573486328125
130.0,133.73614501953125
133.0,127.76191711425781
135.0,135.1961212158203
134.0,136.3160858154297
134.0,131.95753479003906
133.0,133.8134765625
134.0,132.18080139160156
138.0,134.318359375
143.0,140.11715698242188
147.0,145.5261993408203
151.0,149.0042724609375
155.0,153.63485717773438
157.0,157.59996032714844
159.0,157.65927124023438
160.0,159.27774047851562
155.0,159.28070068359375
152.0,150.79583740234375
146.0,149.39796447753906
142.0,142.26541137695312
146.0,139.96791076660156
147.0,147.81793212890625
146.0,145.5159149169922
143.0,144.2847442626953
145.0,141.30718994140625
145.0,146.12977600097656
147.0,143.38055419921875
147.0,146.94149780273438
145.0,145.84060668945312
146.0,143.26068115234375
146.0,146.24110412597656
148.0,144.93283081054688
150.0,148.06591796875
149.0,149.95298767089844
135.0,147.42279052734375
134.0,132.49346923828125
130.0,136.12754821777344
133.0,128.0205841064453
134.0,132.64759826660156
133.0,131.8986053466797
135.0,130.46937561035156
137.0,135.16622924804688
143.0,136.38844299316406
148.0,145.20391845703125
152.0,149.49050903320312
158.0,154.0323944091797
157.0,162.14523315429688
153.0,155.7738037109375
147.0,150.41123962402344
148.0,142.8976287841797
148.0,148.32958984375
155.0,146.1768035888672
155.0,157.47557067871094
150.0,153.84141540527344
144.0,148.4471893310547
146.0,141.72865295410156
148.0,147.455078125
151.0,147.56564331054688
153.0,150.887939453125
157.0,153.218505859375
155.0,159.65357971191406
151.0,153.11297607421875
146.0,148.2997283935547
144.0,142.53187561035156
145.0,142.53369140625
151.0,144.1795654296875
154.0,152.53619384765625
155.0,153.71531677246094
159.0,155.37747192382812
154.0,161.56301879882812
152.0,150.13465881347656
149.0,150.6055908203125
149.0,146.17514038085938
153.0,148.01791381835938
150.0,153.52383422851562
147.0,146.94119262695312
146.0,145.67698669433594
142.0,145.52687072753906
137.0,139.19322204589844
131.0,134.8597412109375
130.0,129.7342987060547
