,0
9785,158
9786,154
9787,150
9788,144
9789,142
9790,141
9791,140
9792,138
9793,131
9794,122
9795,123
9796,127
9797,131
9798,131
9799,135
9800,133
9801,129
9802,128
9803,129
9804,129
9805,119
9806,118
9807,114
9808,115
9809,115
9810,115
9811,115
9812,106
9813,106
9814,106
9815,99
9816,98
9817,98
9818,101
9819,102
9820,105
9821,105
9822,103
9823,106
9824,110
9825,111
9826,111
9827,106
9828,100
9829,101
9830,97
9831,94
9832,91
9833,89
9834,88
9835,91
9836,90
9837,86
9838,87
9839,87
9840,87
9841,88
9842,89
9843,95
9844,101
9845,97
9846,94
9847,96
9848,96
9849,100
9850,102
9851,102
9852,97
9853,96
9854,94
9855,92
9856,92
9857,93
9858,93
9859,92
9860,91
9861,89
9862,90
9863,90
9864,86
9865,87
9866,84
9867,84
9868,84
9869,85
9870,85
9871,85
9872,85
9873,87
9874,88
9875,93
9876,99
9877,99
9878,93
9879,91
9880,91
9881,91
9882,89
9883,91
9884,92
9885,92
9886,82
9887,79
9888,79
9889,80
9890,83
9891,83
9892,84
9893,86
9894,86
9895,87
9896,87
9897,88
9898,90
9899,92
9900,90
9901,89
9902,88
9903,88
9904,89
9905,88
9906,86
9907,85
9908,85
9909,86
9910,86
9911,85
9912,84
9913,83
9914,85
9915,86
9916,85
9917,86
9918,84
9919,81
9920,81
9921,81
9922,81
9923,82
9924,84
9925,87
9926,90
9927,90
9928,88
9929,87
9930,87
9931,90
9932,90
9933,83
9934,82
9935,81
9936,81
9937,82
9938,84
9939,85
9940,85
9941,83
9942,84
9943,87
9944,89
9945,90
9946,91
9947,91
9948,92
9949,92
9950,93
9951,90
9952,90
9953,92
9954,91
9955,90
9956,89
9957,88
9958,89
9959,91
9960,93
9961,86
9962,79
9963,80
9964,82
9965,83
9966,85
9967,84
9968,84
9969,86
9970,87
9971,90
9972,91
9973,87
9974,86
9975,87
9976,88
9977,89
9978,91
9979,93
9980,94
9981,94
9982,95
9983,92
9984,90
9985,89
9986,89
9987,90
9988,92
9989,89
9990,88
9991,90
9992,92
9993,93
9994,93
9995,93
9996,92
9997,89
9998,89
9999,89
10000,90
10001,91
10002,93
10003,90
10004,90
10005,91
10006,90
10007,87
10008,85
10009,83
10010,84
10011,85
10012,86
10013,87
10014,87
10015,87
10016,87
10017,89
10018,90
10019,88
10020,88
10021,89
10022,91
10023,91
10024,91
10025,90
10026,87
10027,87
10028,88
10029,89
10030,90
10031,90
10032,90
10033,91
10034,90
10035,90
10036,92
10037,87
10038,84
10039,83
10040,83
10041,85
10042,87
10043,88
10044,88
10045,89
10046,89
10047,91
10048,94
10049,96
10050,98
10051,103
10052,109
10053,113
10054,117
10055,118
10056,112
10057,111
10058,112
10059,115
10060,115
10061,111
10062,107
10063,101
10064,103
10065,108
10066,114
10067,121
10068,127
10069,132
10070,137
10071,137
10072,137
10073,137
10074,137
10075,136
10076,137
10077,140
10078,144
10079,150
10080,155
10081,157
10082,158
10083,159
10084,161
10085,162
10086,161
10087,158
10088,154
10089,148
10090,141
10091,140
10092,139
10093,138
10094,134
10095,132
10096,130
10097,128
10098,126
10099,122
10100,121
10101,118
10102,118
10103,105
10104,107
10105,111
10106,110
10107,109
10108,106
10109,102
10110,94
10111,88
10112,88
10113,88
10114,90
10115,90
10116,91
10117,91
10118,90
10119,87
10120,88
10121,88
10122,87
10123,87
10124,86
10125,86
10126,85
10127,86
10128,85
10129,85
10130,84
10131,85
10132,85
10133,83
10134,84
10135,85
10136,85
10137,86
10138,85
10139,86
10140,88
10141,94
10142,99
10143,104
10144,108
10145,113
10146,115
10147,109
10148,108
10149,108
10150,110
10151,109
10152,106
10153,108
10154,111
10155,111
10156,108
10157,105
10158,107
10159,107
10160,108
10161,107
10162,104
10163,103
10164,103
10165,103
10166,101
10167,99
10168,104
10169,102
10170,99
10171,98
10172,97
10173,98
10174,103
10175,101
10176,99
10177,103
10178,106
10179,107
10180,101
10181,98
10182,97
10183,97
10184,97
10185,99
10186,101
10187,98
10188,97
10189,99
10190,108
10191,108
10192,103
10193,97
10194,100
10195,105
10196,105
10197,93
10198,97
10199,100
10200,97
10201,93
10202,91
10203,86
10204,83
10205,86
10206,91
10207,95
10208,100
10209,102
10210,102
10211,98
10212,98
10213,101
10214,101
10215,96
10216,96
10217,99
10218,101
10219,100
10220,101
10221,101
10222,98
10223,98
10224,102
10225,96
10226,88
10227,86
10228,88
10229,86
10230,84
10231,83
10232,86
10233,102
10234,107
10235,117
10236,119
10237,125
10238,131
10239,138
10240,145
10241,151
10242,154
10243,156
10244,156
10245,157
10246,159
10247,164
10248,167
10249,171
10250,172
10251,172
10252,172
10253,172
10254,175
10255,176
10256,180
10257,180
10258,179
10259,169
10260,162
10261,160
10262,159
10263,156
10264,155
10265,154
10266,153
10267,152
10268,152
10269,151
10270,149
10271,148
10272,147
10273,145
10274,141
10275,139
10276,137
10277,138
10278,137
10279,135
10280,133
10281,133
10282,133
10283,134
10284,132
10285,130
10286,130
10287,129
10288,132
10289,132
10290,131
10291,132
10292,132
10293,123
10294,109
10295,95
10296,90
10297,90
10298,88
10299,86
10300,88
10301,87
10302,87
10303,89
10304,89
10305,88
10306,87
10307,86
10308,86
10309,86
10310,86
10311,86
10312,87
10313,88
10314,88
10315,87
10316,88
10317,91
10318,92
10319,92
10320,93
10321,94
10322,93
10323,93
10324,92
10325,90
10326,90
10327,90
10328,90
10329,89
10330,90
10331,89
10332,88
10333,89
10334,90
10335,87
10336,88
10337,89
10338,91
10339,92
10340,92
10341,92
10342,92
10343,92
10344,92
10345,92
10346,92
10347,92
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,92
10356,0
10357,92
10358,97
10359,98
10360,100
10361,102
10362,105
10363,107
10364,103
10365,99
10366,99
10367,99
10368,98
10369,99
10370,99
10371,94
10372,91
10373,94
10374,97
10375,97
10376,93
10377,93
10378,96
10379,100
10380,107
10381,110
10382,111
10383,113
10384,114
10385,115
10386,101
10387,102
10388,106
10389,113
10390,103
10391,99
10392,100
10393,102
10394,104
10395,104
10396,103
10397,105
10398,104
10399,99
10400,98
10401,99
10402,100
10403,103
10404,106
10405,108
10406,114
10407,123
10408,127
10409,127
10410,133
10411,135
10412,138
10413,140
10414,144
10415,143
10416,140
10417,142
10418,144
10419,145
10420,147
10421,146
10422,143
10423,143
10424,145
10425,148
10426,148
10427,150
10428,150
10429,152
10430,156
10431,158
10432,160
10433,160
10434,153
10435,152
10436,144
10437,144
10438,141
10439,140
10440,141
10441,141
10442,141
10443,142
10444,144
10445,144
10446,142
10447,135
10448,136
10449,136
10450,136
10451,135
10452,133
10453,132
10454,130
10455,129
10456,122
10457,112
10458,117
10459,118
10460,118
10461,117
10462,108
10463,105
10464,104
10465,91
10466,87
10467,86
10468,85
10469,82
10470,82
10471,82
10472,82
10473,82
10474,81
10475,80
10476,82
10477,105
10478,118
10479,126
10480,131
10481,137
10482,137
10483,141
10484,128
10485,126
10486,131
10487,135
10488,140
10489,140
10490,141
10491,140
10492,140
10493,140
10494,141
10495,142
10496,144
10497,144
10498,145
10499,148
10500,148
10501,143
10502,146
10503,147
10504,146
10505,144
10506,140
10507,136
10508,133
10509,132
10510,130
10511,125
10512,126
10513,124
10514,117
10515,116
10516,116
10517,117
10518,115
10519,121
10520,121
10521,121
10522,108
10523,106
10524,103
10525,101
10526,90
10527,92
10528,95
10529,104
10530,108
10531,107
10532,107
10533,110
10534,109
10535,106
10536,97
10537,97
10538,104
10539,117
10540,122
10541,121
10542,123
10543,124
10544,125
10545,126
10546,131
10547,138
10548,141
10549,150
10550,154
10551,158
10552,160
10553,163
10554,165
10555,167
10556,163
10557,161
10558,154
10559,151
10560,149
10561,148
10562,147
10563,145
10564,143
10565,145
10566,144
10567,142
10568,141
10569,141
10570,135
10571,123
10572,121
10573,119
10574,116
10575,116
10576,112
10577,107
10578,102
10579,98
10580,87
10581,90
10582,91
10583,88
10584,85
10585,85
10586,84
10587,83
10588,84
10589,85
10590,88
10591,86
10592,87
10593,88
10594,87
10595,85
10596,84
10597,83
10598,82
10599,82
10600,82
10601,81
10602,82
10603,82
10604,83
10605,83
10606,83
10607,82
10608,81
10609,81
10610,82
10611,83
10612,86
10613,85
10614,85
10615,87
10616,88
10617,89
10618,88
10619,89
10620,91
10621,103
10622,111
10623,114
10624,118
10625,115
10626,114
10627,102
10628,101
10629,109
10630,112
10631,117
10632,122
10633,125
10634,130
10635,134
10636,137
10637,141
10638,143
10639,144
10640,144
10641,142
10642,137
10643,132
10644,131
10645,135
10646,136
10647,133
10648,133
10649,132
10650,136
10651,140
10652,143
10653,148
10654,148
10655,147
10656,147
10657,147
10658,148
10659,148
10660,147
10661,150
10662,155
10663,159
10664,160
10665,161
10666,161
10667,163
10668,163
10669,159
10670,154
10671,149
10672,145
10673,144
10674,142
10675,141
10676,138
10677,138
10678,140
10679,141
10680,143
10681,142
10682,136
10683,134
10684,132
10685,126
10686,125
10687,123
10688,122
10689,121
10690,119
10691,117
10692,118
10693,109
10694,106
10695,108
10696,111
10697,108
10698,105
10699,105
10700,107
10701,108
10702,110
10703,110
10704,110
10705,113
10706,114
10707,114
10708,113
10709,105
10710,103
10711,98
10712,97
10713,95
10714,88
10715,85
10716,93
10717,110
10718,115
10719,114
10720,113
10721,114
10722,115
10723,118
10724,123
10725,130
10726,132
10727,135
10728,136
10729,142
10730,147
10731,148
10732,155
10733,161
10734,161
10735,161
10736,159
10737,158
10738,156
10739,156
10740,156
10741,152
10742,143
10743,139
10744,139
10745,141
10746,142
10747,142
10748,141
10749,138
10750,135
10751,132
10752,131
10753,129
10754,128
10755,127
10756,127
10757,130
10758,132
10759,130
10760,128
10761,129
10762,128
10763,119
10764,116
10765,119
10766,120
10767,119
10768,113
10769,114
10770,119
10771,115
10772,116
10773,122
10774,124
10775,121
10776,104
10777,98
10778,94
10779,92
10780,91
10781,92
10782,93
10783,92
10784,90
10785,90
10786,93
10787,93
10788,91
10789,84
10790,82
10791,82
10792,81
10793,81
10794,81
10795,81
10796,82
10797,87
10798,88
10799,96
10800,96
10801,98
10802,105
10803,106
10804,106
10805,106
10806,107
10807,109
10808,110
10809,111
10810,104
10811,91
10812,92
10813,93
10814,102
10815,106
10816,111
10817,107
10818,103
10819,102
10820,103
10821,105
10822,105
10823,105
10824,105
10825,104
10826,104
10827,105
10828,102
10829,100
10830,102
10831,104
10832,104
10833,103
10834,103
10835,105
10836,104
10837,102
10838,104
10839,105
10840,102
10841,97
10842,94
10843,93
10844,95
10845,98
10846,99
10847,99
10848,100
10849,102
10850,101
10851,98
10852,96
10853,96
10854,100
10855,100
10856,95
10857,94
10858,94
10859,100
10860,101
10861,103
10862,105
10863,106
10864,110
10865,113
10866,116
10867,118
10868,118
10869,119
10870,120
10871,123
10872,123
10873,123
10874,124
10875,124
10876,124
10877,124
10878,124
10879,126
10880,125
10881,122
10882,122
10883,123
10884,126
10885,129
10886,125
10887,123
10888,120
10889,120
10890,121
10891,115
10892,111
10893,111
10894,111
10895,113
10896,114
10897,109
10898,105
10899,105
10900,110
10901,105
10902,100
10903,101
10904,103
10905,103
10906,102
10907,97
10908,102
10909,108
10910,110
10911,108
10912,107
10913,105
10914,107
10915,108
10916,95
10917,95
10918,98
10919,100
10920,101
10921,102
10922,102
10923,107
10924,107
10925,103
10926,101
10927,101
10928,96
10929,95
10930,94
10931,95
10932,94
10933,96
10934,97
10935,101
10936,103
10937,101
10938,101
10939,102
10940,102
10941,104
10942,104
10943,114
10944,114
10945,111
10946,107
10947,107
10948,109
10949,109
10950,100
10951,99
10952,99
10953,98
10954,95
10955,93
10956,93
10957,96
10958,93
10959,89
10960,88
10961,88
10962,89
10963,89
10964,91
10965,92
10966,91
10967,91
10968,91
10969,93
10970,93
10971,92
10972,92
10973,92
10974,92
10975,93
10976,93
10977,93
10978,94
10979,96
10980,97
10981,101
10982,97
10983,92
10984,90
10985,89
10986,88
10987,87
10988,85
10989,85
10990,85
10991,86
10992,86
10993,86
10994,85
10995,90
10996,93
10997,90
10998,85
10999,84
11000,84
11001,84
11002,85
11003,87
11004,88
11005,89
11006,90
11007,88
11008,86
11009,86
11010,85
11011,87
11012,91
11013,90
11014,88
11015,88
11016,86
11017,88
11018,91
11019,92
11020,88
11021,88
11022,87
11023,91
11024,93
11025,90
11026,87
11027,85
11028,87
11029,86
11030,85
11031,87
11032,87
11033,86
11034,87
11035,88
11036,88
11037,84
11038,83
11039,85
11040,87
11041,87
11042,85
11043,84
11044,84
11045,86
11046,85
11047,84
11048,84
11049,85
11050,85
11051,83
11052,81
11053,84
11054,88
11055,92
11056,96
11057,98
11058,96
11059,97
11060,99
11061,99
11062,97
11063,98
11064,99
11065,103
11066,104
11067,107
11068,107
11069,98
11070,88
11071,87
11072,92
11073,94
11074,95
11075,96
11076,99
11077,97
11078,94
11079,92
11080,91
11081,90
11082,89
11083,90
11084,90
11085,89
11086,89
11087,92
11088,98
11089,102
11090,102
11091,101
11092,102
11093,104
11094,111
11095,111
11096,111
11097,110
11098,109
11099,109
11100,108
11101,107
11102,107
11103,109
11104,110
11105,111
11106,112
11107,116
11108,119
11109,120
11110,116
11111,114
11112,112
11113,113
11114,115
11115,117
11116,116
11117,112
11118,105
11119,104
11120,106
11121,113
11122,117
11123,120
11124,123
11125,124
11126,124
11127,125
11128,125
11129,122
11130,122
11131,126
11132,129
11133,136
11134,138
11135,139
11136,139
11137,139
11138,139
11139,140
11140,141
11141,141
11142,139
11143,136
11144,134
11145,133
11146,133
11147,134
11148,137
11149,137
11150,136
11151,134
11152,135
11153,138
11154,138
11155,136
11156,131
11157,130
11158,130
11159,128
11160,123
11161,118
11162,118
11163,120
11164,121
11165,113
11166,107
11167,106
11168,97
11169,98
11170,105
11171,108
11172,115
11173,123
11174,129
11175,136
11176,138
11177,143
11178,148
11179,151
11180,152
11181,154
11182,156
11183,159
11184,161
11185,160
11186,155
11187,151
11188,148
11189,147
11190,145
11191,145
11192,144
11193,143
11194,142
11195,130
11196,122
11197,118
11198,114
11199,112
11200,109
11201,107
11202,106
11203,105
11204,103
11205,86
11206,91
11207,93
11208,95
11209,97
11210,100
11211,100
11212,93
11213,92
11214,93
11215,90
11216,90
11217,94
11218,101
11219,105
11220,108
11221,108
11222,106
11223,107
11224,108
11225,108
11226,107
11227,108
11228,108
11229,109
11230,109
11231,108
11232,101
11233,102
11234,107
11235,109
11236,109
11237,110
11238,112
11239,113
11240,111
11241,108
11242,110
11243,112
11244,113
11245,112
11246,109
11247,111
11248,111
11249,107
11250,88
11251,86
11252,89
11253,89
11254,89
11255,89
11256,92
11257,91
11258,88
11259,88
11260,90
11261,91
11262,86
11263,88
11264,86
11265,84
11266,84
11267,85
11268,86
11269,87
11270,90
11271,91
11272,92
11273,95
11274,94
11275,90
11276,88
11277,86
11278,86
11279,85
11280,85
11281,84
11282,82
11283,81
11284,81
11285,80
11286,80
11287,80
11288,79
11289,79
11290,80
11291,81
11292,82
11293,83
11294,82
11295,81
11296,80
11297,79
11298,77
11299,75
11300,74
11301,73
11302,73
11303,73
11304,73
11305,73
11306,73
11307,72
11308,72
11309,72
11310,74
11311,76
11312,80
11313,84
11314,85
11315,89
11316,93
11317,95
11318,90
11319,88
11320,89
11321,90
11322,92
11323,94
11324,98
11325,101
11326,103
11327,104
11328,105
11329,101
11330,99
11331,103
11332,104
11333,106
11334,112
11335,114
11336,119
11337,126
11338,135
11339,136
11340,141
11341,143
11342,144
11343,144
11344,141
11345,137
11346,133
11347,130
11348,128
11349,126
11350,124
11351,124
11352,125
11353,128
11354,130
11355,130
11356,130
11357,130
11358,135
11359,139
11360,142
11361,147
11362,150
11363,152
11364,154
11365,154
11366,152
11367,147
11368,142
11369,140
11370,137
11371,134
11372,129
11373,128
11374,127
11375,124
11376,123
11377,124
11378,125
11379,125
11380,124
11381,118
11382,119
11383,121
11384,126
11385,127
11386,128
11387,132
11388,136
11389,140
11390,142
11391,141
11392,139
11393,136
11394,133
11395,130
11396,125
11397,122
11398,121
11399,120
11400,120
11401,120
11402,120
11403,119
11404,120
11405,120
11406,120
11407,120
11408,117
11409,117
11410,118
11411,115
11412,98
11413,89
11414,90
11415,90
11416,87
11417,83
11418,80
11419,77
11420,74
11421,75
11422,75
11423,76
11424,76
11425,75
11426,76
11427,75
11428,73
11429,73
11430,73
11431,73
11432,73
11433,73
11434,72
11435,73
11436,71
11437,71
11438,72
11439,71
11440,71
11441,71
11442,70
11443,71
11444,71
11445,71
11446,70
11447,69
11448,69
11449,71
11450,70
11451,71
11452,71
11453,71
11454,73
11455,74
11456,74
11457,77
11458,78
11459,78
11460,82
11461,84
11462,95
11463,102
11464,108
11465,111
11466,113
11467,114
11468,112
11469,109
11470,108
11471,99
11472,96
11473,96
11474,93
11475,94
11476,96
11477,97
11478,99
11479,104
11480,107
11481,107
11482,105
11483,97
11484,85
11485,89
11486,97
11487,110
11488,113
11489,116
11490,119
11491,120
11492,123
11493,125
11494,132
11495,134
11496,133
11497,132
11498,133
11499,134
11500,135
11501,134
11502,134
11503,132
11504,129
11505,124
11506,122
11507,119
11508,117
11509,123
11510,129
11511,135
11512,137
11513,138
11514,142
11515,145
11516,148
11517,149
11518,147
11519,145
11520,143
11521,135
11522,132
11523,132
11524,131
11525,128
11526,127
11527,127
11528,128
11529,127
11530,128
11531,126
11532,123
11533,123
11534,125
11535,127
11536,125
11537,125
11538,128
11539,127
11540,119
11541,114
11542,110
11543,108
11544,109
11545,109
11546,107
11547,102
11548,101
11549,102
11550,101
11551,104
11552,108
11553,117
11554,119
11555,122
11556,123
11557,125
11558,127
11559,128
11560,139
11561,141
11562,147
11563,149
11564,148
11565,147
11566,146
11567,143
11568,142
11569,138
11570,134
11571,133
11572,134
11573,135
11574,138
11575,139
11576,139
11577,141
11578,143
11579,143
11580,142
11581,136
11582,133
11583,126
11584,126
11585,125
11586,123
11587,119
11588,118
11589,117
11590,112
11591,111
11592,108
11593,109
11594,109
11595,110
11596,102
11597,102
11598,108
11599,108
11600,108
11601,98
11602,96
11603,97
11604,95
11605,97
11606,102
11607,100
11608,96
11609,100
11610,102
11611,103
11612,97
11613,98
11614,103
11615,103
11616,101
11617,97
11618,96
11619,94
11620,91
11621,89
11622,90
11623,91
11624,90
11625,95
11626,101
11627,100
11628,99
11629,101
11630,101
11631,100
11632,101
11633,103
11634,105
11635,100
11636,102
11637,104
11638,105
11639,106
11640,113
11641,120
11642,124
11643,129
11644,133
11645,133
11646,131
11647,128
11648,126
11649,124
11650,121
11651,119
11652,116
11653,118
11654,118
11655,120
11656,123
11657,124
11658,128
11659,133
11660,137
11661,141
11662,143
11663,144
11664,141
11665,138
11666,137
11667,137
11668,136
11669,138
11670,140
11671,143
11672,147
11673,149
11674,150
11675,150
11676,150
11677,146
11678,142
11679,139
11680,138
11681,136
11682,134
11683,133
11684,119
11685,105
11686,101
11687,105
11688,114
11689,120
11690,126
11691,129
11692,129
11693,128
11694,122
11695,121
11696,121
11697,120
11698,119
11699,115
11700,115
11701,114
11702,109
11703,108
11704,110
11705,110
11706,106
11707,102
11708,103
11709,106
11710,103
11711,101
11712,100
11713,105
11714,105
11715,108
11716,112
11717,119
11718,123
11719,133
11720,138
11721,139
11722,139
11723,138
11724,138
11725,144
11726,149
11727,151
11728,156
11729,157
11730,158
11731,156
11732,150
11733,146
11734,144
11735,143
11736,142
11737,144
11738,140
11739,139
11740,140
11741,137
11742,130
11743,129
11744,130
11745,133
11746,132
11747,132
11748,131
11749,123
11750,123
11751,127
11752,129
11753,129
11754,125
11755,121
11756,114
11757,112
11758,116
11759,119
11760,122
11761,123
11762,125
11763,127
11764,129
11765,129
11766,129
11767,129
11768,130
11769,130
11770,130
11771,130
11772,126
11773,122
11774,121
11775,123
11776,122
11777,120
11778,120
11779,124
11780,126
11781,133
11782,140
11783,148
11784,149
11785,150
11786,149
11787,149
11788,154
11789,157
11790,160
11791,161
11792,161
11793,163
11794,163
11795,161
11796,158
11797,154
11798,150
11799,149
11800,146
11801,144
11802,143
11803,143
11804,143
11805,141
11806,139
11807,139
11808,141
11809,140
11810,139
11811,136
11812,135
11813,134
11814,133
11815,133
11816,131
11817,127
11818,125
11819,125
11820,125
11821,126
11822,127
11823,128
11824,125
11825,122
11826,114
11827,116
11828,119
11829,118
11830,111
11831,105
11832,101
11833,104
11834,107
11835,94
11836,91
11837,94
11838,103
11839,105
11840,107
11841,107
11842,108
11843,110
11844,112
11845,111
11846,110
11847,110
11848,108
11849,106
11850,107
11851,110
11852,113
11853,111
11854,105
11855,107
11856,109
11857,111
11858,110
11859,110
11860,111
11861,113
11862,113
11863,114
11864,115
11865,116
11866,115
11867,114
11868,115
11869,114
11870,110
11871,110
11872,113
11873,113
11874,108
11875,97
11876,98
11877,98
11878,100
11879,98
11880,96
11881,93
11882,92
11883,95
11884,94
11885,92
11886,94
11887,97
11888,96
11889,92
11890,86
11891,88
11892,101
11893,104
11894,98
11895,98
11896,102
11897,105
11898,111
11899,116
11900,114
11901,110
11902,113
11903,115
11904,114
11905,113
11906,111
11907,110
11908,83
11909,83
11910,82
11911,81
11912,81
11913,80
11914,84
11915,87
11916,90
11917,95
11918,97
11919,95
11920,94
11921,93
11922,92
11923,90
11924,90
11925,91
11926,92
11927,92
11928,96
11929,105
11930,114
11931,119
11932,124
11933,127
11934,130
11935,134
11936,140
11937,146
11938,150
11939,152
11940,153
11941,152
11942,154
11943,158
11944,160
11945,163
11946,164
11947,166
11948,167
11949,169
11950,170
11951,169
11952,167
11953,162
11954,159
11955,157
11956,154
11957,153
11958,148
11959,144
11960,143
11961,140
11962,139
11963,137
11964,135
11965,136
11966,136
11967,135
11968,135
11969,135
11970,131
11971,127
11972,128
11973,129
11974,123
11975,121
11976,114
11977,113
11978,114
11979,116
11980,111
11981,111
11982,116
11983,117
11984,117
11985,111
11986,113
11987,115
11988,116
11989,100
11990,98
11991,100
11992,103
11993,115
11994,116
11995,114
11996,111
11997,110
11998,110
11999,110
12000,109
12001,108
12002,106
12003,107
12004,110
12005,112
12006,113
12007,112
12008,112
12009,113
12010,114
12011,110
12012,92
12013,90
12014,94
12015,101
12016,107
12017,103
12018,105
12019,107
12020,109
12021,114
12022,120
12023,122
12024,127
12025,136
12026,139
12027,139
12028,140
12029,139
12030,140
12031,145
12032,148
12033,151
12034,149
12035,149
12036,151
12037,154
12038,156
12039,156
12040,159
12041,159
12042,159
12043,160
12044,162
12045,161
12046,161
12047,161
12048,160
12049,157
12050,152
12051,148
12052,147
12053,148
12054,149
12055,144
12056,140
12057,139
12058,139
12059,135
12060,135
12061,136
12062,136
12063,136
12064,135
12065,132
12066,131
12067,129
12068,127
12069,124
12070,123
12071,123
12072,123
12073,122
12074,120
12075,116
12076,115
12077,116
12078,116
12079,115
12080,113
12081,113
12082,114
12083,111
12084,110
12085,111
12086,107
12087,105
12088,105
12089,108
12090,110
12091,110
12092,108
12093,111
12094,106
12095,101
12096,99
12097,104
12098,108
12099,103
12100,103
12101,104
12102,114
12103,113
12104,106
12105,106
12106,107
12107,109
12108,106
12109,105
12110,106
12111,101
12112,97
12113,100
12114,103
12115,102
12116,98
12117,97
12118,98
12119,98
12120,98
12121,93
12122,89
12123,87
12124,87
12125,86
12126,86
12127,83
12128,81
12129,80
12130,80
12131,80
12132,80
12133,80
12134,81
12135,81
12136,85
12137,88
12138,91
12139,91
12140,91
12141,90
12142,88
12143,86
12144,83
12145,81
12146,81
12147,81
12148,80
12149,80
12150,79
12151,77
12152,77
12153,76
12154,76
12155,77
12156,78
12157,77
12158,78
12159,79
12160,80
12161,80
12162,79
12163,80
12164,80
12165,79
12166,78
12167,78
12168,77
12169,77
12170,76
12171,76
12172,76
12173,76
12174,76
12175,74
12176,75
12177,76
12178,76
12179,76
12180,75
12181,75
12182,76
12183,76
12184,76
12185,76
12186,77
12187,77
12188,77
12189,77
12190,78
12191,80
12192,82
12193,82
12194,79
12195,79
12196,78
12197,77
12198,77
12199,77
12200,77
12201,76
12202,76
12203,76
12204,78
12205,80
12206,81
12207,82
12208,82
12209,83
12210,85
12211,82
12212,81
12213,81
12214,81
12215,82
12216,83
12217,83
12218,83
12219,85
12220,86
12221,85
12222,81
12223,79
12224,79
12225,78
12226,76
12227,76
12228,77
12229,77
12230,77
12231,78
12232,79
12233,77
12234,77
12235,77
12236,77
12237,77
12238,77
12239,77
12240,77
12241,77
12242,78
12243,78
12244,78
12245,78
12246,78
12247,77
12248,78
12249,78
12250,79
12251,78
12252,78
12253,79
12254,80
12255,80
12256,79
12257,80
12258,80
12259,80
12260,80
12261,80
12262,80
12263,80
12264,80
12265,80
12266,80
12267,82
12268,83
12269,82
12270,80
12271,79
12272,78
12273,78
12274,79
12275,79
12276,79
12277,79
12278,79
12279,79
12280,81
12281,83
12282,85
12283,86
12284,86
12285,86
12286,86
12287,87
12288,87
12289,86
12290,87
12291,86
12292,85
12293,85
12294,85
12295,85
12296,85
12297,84
12298,84
12299,84
12300,83
12301,83
12302,83
12303,82
12304,83
12305,83
12306,83
12307,82
12308,82
12309,82
12310,82
12311,83
12312,83
12313,85
12314,85
12315,83
12316,83
12317,82
12318,83
12319,84
12320,85
12321,85
12322,86
12323,88
12324,89
12325,89
12326,89
12327,90
12328,92
12329,93
12330,93
12331,89
12332,86
12333,85
12334,84
12335,83
12336,81
12337,81
12338,82
12339,83
12340,85
12341,85
12342,85
12343,85
12344,84
12345,84
12346,81
12347,81
12348,93
12349,99
12350,100
12351,98
12352,93
12353,95
12354,99
12355,104
12356,107
12357,107
12358,93
12359,85
12360,85
12361,89
12362,94
12363,98
12364,99
12365,102
12366,104
12367,109
12368,114
12369,121
12370,130
12371,132
12372,132
12373,129
12374,127
12375,128
12376,129
12377,128
12378,130
12379,125
12380,123
12381,122
12382,125
12383,127
12384,126
12385,126
12386,118
12387,117
12388,116
12389,117
12390,119
12391,119
12392,118
12393,118
12394,112
12395,110
12396,112
12397,113
12398,112
12399,110
12400,112
12401,112
12402,115
12403,120
12404,124
12405,123
12406,123
12407,122
12408,122
12409,127
12410,134
12411,138
12412,141
12413,141
12414,140
12415,137
12416,135
12417,134
12418,135
12419,136
12420,130
12421,108
12422,105
12423,107
12424,112
12425,113
12426,114
12427,115
12428,114
12429,117
12430,120
12431,127
12432,124
12433,114
12434,115
12435,115
12436,116
12437,117
12438,118
12439,119
12440,118
12441,114
12442,114
12443,114
12444,113
12445,111
12446,107
12447,108
12448,112
12449,112
12450,111
12451,110
12452,102
12453,102
12454,104
12455,107
12456,105
12457,102
12458,103
12459,104
12460,93
12461,90
12462,89
12463,91
12464,94
12465,95
12466,94
12467,96
12468,98
12469,93
12470,93
12471,98
12472,103
12473,96
12474,90
12475,87
12476,87
12477,90
12478,93
12479,93
12480,90
12481,87
12482,87
12483,90
12484,92
12485,91
12486,90
12487,91
12488,89
12489,88
12490,91
12491,93
12492,95
12493,99
12494,97
12495,92
12496,92
12497,92
12498,94
12499,91
12500,90
12501,94
12502,98
12503,100
12504,108
12505,113
12506,110
12507,102
12508,98
12509,100
12510,103
12511,105
12512,110
12513,112
12514,109
12515,108
12516,108
12517,109
12518,110
12519,112
12520,113
12521,110
12522,101
12523,99
12524,106
12525,110
12526,107
12527,104
12528,105
12529,106
12530,110
12531,113
12532,117
12533,123
12534,129
12535,134
12536,134
12537,134
12538,134
12539,136
12540,139
12541,142
12542,144
12543,147
12544,151
12545,151
12546,152
12547,153
12548,154
12549,155
12550,153
12551,152
12552,146
12553,144
12554,141
12555,140
12556,133
12557,131
12558,127
12559,127
12560,126
12561,125
12562,123
12563,124
12564,127
12565,128
12566,123
12567,117
12568,115
12569,116
12570,117
12571,122
12572,123
12573,124
12574,123
12575,118
12576,114
12577,118
12578,120
12579,120
12580,120
12581,119
12582,122
12583,126
