,0
584,131.0
585,125.0
586,123.0
587,129.0
588,129.0
589,127.0
590,128.0
591,126.0
592,120.0
593,121.0
594,120.0
595,120.0
596,124.0
597,127.0
598,127.0
599,129.0
600,126.0
601,117.0
602,123.0
603,125.0
604,124.0
605,128.0
606,128.0
607,132.0
608,127.0
609,110.0
610,114.0
611,117.0
612,115.0
613,112.0
614,113.0
615,115.0
616,117.0
617,117.0
618,121.0
619,125.0
620,129.0
621,129.0
622,130.0
623,130.0
624,135.0
625,134.0
626,132.0
627,133.0
628,131.0
629,136.0
630,136.0
631,141.0
632,142.0
633,137.0
634,131.0
635,130.0
636,129.0
637,129.0
638,123.0
639,123.0
640,129.0
641,129.0
642,129.0
643,129.0
644,129.0
645,126.0
646,105.0
647,105.0
648,108.0
649,103.0
650,108.0
651,102.0
652,108.0
653,114.0
654,114.0
655,108.0
656,108.0
657,115.0
658,112.0
659,108.0
660,101.0
661,97.0
662,103.0
663,108.0
664,108.0
665,114.0
666,114.0
667,121.0
668,127.0
669,132.0
670,135.0
671,131.0
672,127.0
673,127.0
674,121.0
675,114.0
676,108.0
677,114.0
678,114.0
679,115.0
680,113.0
681,118.0
682,123.0
683,127.0
684,96.0
685,97.0
686,97.0
687,97.0
688,98.0
689,98.0
690,95.0
691,95.0
692,89.0
693,84.0
694,82.0
695,82.0
696,88.0
697,90.0
698,96.0
699,91.0
700,90.0
701,84.0
702,86.0
703,91.0
704,93.0
705,90.0
706,86.0
707,80.0
708,80.0
709,80.0
710,81.0
711,84.0
712,90.0
713,88.0
714,91.0
715,92.0
716,88.0
717,95.0
718,101.0
719,111.0
720,119.0
721,125.0
722,131.0
723,124.0
724,118.0
725,112.0
726,106.0
727,100.0
728,107.0
729,107.0
730,107.0
731,113.0
732,119.0
733,119.0
734,119.0
735,112.0
736,106.0
737,113.0
738,114.0
739,108.0
740,114.0
741,110.0
742,110.0
743,110.0
744,109.0
745,104.0
746,106.0
747,110.0
748,106.0
749,106.0
750,100.0
751,94.0
752,100.0
753,106.0
754,113.0
755,119.0
756,113.0
757,107.0
758,107.0
759,107.0
760,107.0
761,107.0
762,107.0
763,106.0
764,109.0
765,113.0
766,115.0
767,110.0
768,111.0
769,115.0
770,113.0
771,115.0
772,118.0
773,112.0
774,120.0
775,120.0
776,120.0
777,128.0
778,135.0
779,141.0
780,135.0
781,135.0
782,135.0
783,135.0
784,129.0
785,123.0
786,129.0
787,130.0
788,130.0
789,124.0
790,130.0
791,136.0
792,142.0
793,148.0
794,154.0
795,148.0
796,142.0
797,142.0
798,140.0
799,143.0
800,142.0
801,149.0
802,149.0
803,143.0
804,137.0
805,131.0
806,131.0
807,131.0
808,131.0
809,131.0
810,131.0
811,137.0
812,143.0
813,137.0
814,131.0
815,138.0
816,144.0
817,150.0
818,150.0
819,156.0
820,162.0
821,162.0
822,156.0
823,150.0
824,144.0
825,143.0
826,146.0
827,139.0
828,130.0
829,126.0
830,122.0
831,126.0
832,132.0
833,130.0
834,136.0
835,142.0
836,142.0
837,141.0
838,147.0
839,153.0
840,153.0
841,153.0
842,151.0
843,146.0
844,142.0
845,141.0
846,140.0
847,143.0
848,144.0
849,147.0
850,144.0
851,139.0
852,138.0
853,141.0
854,139.0
855,138.0
856,144.0
857,144.0
858,146.0
859,140.0
860,134.0
861,135.0
862,137.0
863,141.0
864,134.0
865,128.0
866,126.0
867,131.0
868,132.0
869,134.0
870,136.0
871,135.0
872,135.0
873,134.0
874,135.0
875,132.0
876,128.0
877,131.0
878,132.0
879,133.0
880,134.0
881,132.0
882,133.0
883,131.0
884,131.0
885,131.0
886,131.0
887,131.0
888,131.0
889,125.0
890,131.0
891,137.0
892,143.0
893,137.0
894,137.0
895,143.0
896,149.0
897,142.0
898,144.0
899,145.0
900,144.0
901,144.0
902,145.0
903,143.0
904,141.0
905,138.0
906,134.0
907,139.0
908,87.0
909,88.0
910,88.0
911,85.0
912,85.0
913,84.0
914,86.0
915,89.0
916,92.0
917,94.0
918,94.0
919,95.0
920,93.0
921,91.0
922,89.0
923,89.0
924,89.0
925,86.0
926,87.0
927,90.0
928,93.0
929,93.0
930,93.0
931,93.0
932,92.0
933,91.0
934,88.0
935,88.0
936,88.0
937,85.0
938,85.0
939,84.0
940,90.0
941,96.0
942,98.0
943,97.0
944,91.0
945,92.0
946,86.0
947,89.0
948,82.0
949,88.0
950,95.0
951,89.0
952,91.0
953,110.0
954,107.0
955,104.0
956,103.0
957,104.0
958,101.0
959,100.0
960,101.0
961,95.0
962,94.0
963,91.0
964,88.0
965,91.0
966,97.0
967,101.0
968,105.0
969,104.0
970,103.0
971,97.0
972,97.0
973,94.0
974,90.0
975,95.0
976,99.0
977,100.0
978,102.0
979,100.0
980,100.0
981,98.0
982,96.0
983,97.0
984,100.0
985,100.0
986,103.0
987,101.0
988,106.0
989,100.0
990,93.0
991,97.0
992,96.0
993,98.0
994,102.0
995,104.0
996,105.0
997,108.0
998,103.0
999,106.0
1000,99.0
1001,93.0
1002,93.0
1003,101.0
1004,101.0
1005,95.0
1006,108.0
1007,107.0
1008,103.0
1009,106.0
1010,100.0
1011,103.0
1012,103.0
1013,109.0
1014,103.0
1015,97.0
1016,97.0
1017,103.0
1018,102.0
1019,103.0
1020,106.0
1021,109.0
1022,109.0
1023,109.0
1024,106.0
1025,102.0
1026,102.0
1027,103.0
1028,102.0
1029,100.0
1030,100.0
1031,106.0
1032,100.0
1033,100.0
1034,106.0
1035,100.0
1036,100.0
1037,101.0
1038,101.0
1039,95.0
1040,89.0
1041,95.0
1042,89.0
1043,83.0
1044,90.0
1045,96.0
1046,96.0
1047,103.0
1048,109.0
1049,115.0
1050,115.0
1051,115.0
1052,109.0
1053,109.0
1054,112.0
1055,106.0
1056,105.0
1057,102.0
1058,103.0
1059,104.0
1060,106.0
1061,106.0
1062,100.0
1063,94.0
1064,94.0
1065,102.0
1066,102.0
1067,102.0
1068,103.0
1069,108.0
1070,109.0
1071,109.0
1072,106.0
1073,105.0
1074,104.0
1075,104.0
1076,104.0
1077,103.0
1078,98.0
1079,99.0
1080,100.0
1081,108.0
1082,116.0
1083,123.0
1084,131.0
1085,131.0
1086,128.0
1087,128.0
1088,130.0
1089,125.0
1090,121.0
1091,117.0
1092,117.0
1093,123.0
1094,129.0
1095,129.0
1096,123.0
1097,125.0
1098,124.0
1099,122.0
1100,124.0
1101,121.0
1102,123.0
1103,127.0
1104,129.0
1105,127.0
1106,128.0
1107,125.0
1108,123.0
1109,122.0
1110,122.0
1111,128.0
1112,134.0
1113,130.0
1114,124.0
1115,121.0
1116,128.0
1117,127.0
1118,129.0
1119,126.0
1120,126.0
1121,126.0
1122,126.0
1123,88.0
1124,89.0
1125,91.0
1126,91.0
1127,89.0
1128,93.0
1129,91.0
1130,86.0
1131,87.0
1132,85.0
1133,91.0
1134,85.0
1135,86.0
1136,86.0
1137,86.0
1138,92.0
1139,86.0
1140,85.0
1141,87.0
1142,91.0
1143,90.0
1144,89.0
1145,89.0
1146,94.0
1147,101.0
1148,94.0
1149,97.0
1150,95.0
1151,96.0
1152,100.0
1153,96.0
1154,95.0
1155,98.0
1156,100.0
1157,98.0
1158,96.0
1159,92.0
1160,90.0
1161,87.0
1162,92.0
1163,96.0
1164,95.0
1165,90.0
1166,93.0
1167,91.0
1168,87.0
1169,94.0
1170,94.0
1171,101.0
1172,94.0
1173,90.0
1174,86.0
1175,86.0
1176,86.0
1177,86.0
1178,84.0
1179,87.0
1180,92.0
1181,98.0
1182,95.0
1183,96.0
1184,99.0
1185,103.0
1186,100.0
1187,97.0
1188,93.0
1189,91.0
1190,97.0
1191,97.0
1192,99.0
1193,101.0
1194,96.0
1195,91.0
1196,88.0
1197,84.0
1198,89.0
1199,91.0
1200,85.0
1201,90.0
1202,95.0
1203,98.0
1204,99.0
1205,100.0
1206,99.0
1207,93.0
1208,87.0
1209,93.0
1210,100.0
1211,94.0
1212,88.0
1213,94.0
1214,88.0
1215,82.0
1216,88.0
1217,95.0
1218,101.0
1219,101.0
1220,94.0
1221,100.0
1222,94.0
1223,94.0
1224,95.0
1225,89.0
1226,88.0
1227,94.0
1228,100.0
1229,94.0
1230,100.0
1231,93.0
1232,99.0
1233,105.0
1234,99.0
1235,99.0
1236,105.0
1237,99.0
1238,98.0
1239,98.0
1240,98.0
1241,98.0
1242,102.0
1243,106.0
1244,103.0
1245,97.0
1246,97.0
1247,96.0
1248,103.0
1249,109.0
1250,103.0
1251,103.0
1252,103.0
1253,103.0
1254,97.0
1255,97.0
1256,97.0
1257,97.0
1258,97.0
1259,97.0
1260,97.0
1261,97.0
1262,103.0
1263,109.0
1264,110.0
1265,104.0
1266,98.0
1267,98.0
1268,104.0
1269,104.0
1270,102.0
1271,102.0
1272,104.0
1273,104.0
1274,105.0
1275,108.0
1276,110.0
1277,105.0
1278,105.0
1279,111.0
1280,105.0
1281,104.0
1282,110.0
1283,104.0
1284,98.0
1285,94.0
1286,94.0
1287,94.0
1288,95.0
1289,103.0
1290,109.0
1291,109.0
1292,106.0
1293,104.0
1294,106.0
1295,112.0
1296,106.0
1297,106.0
1298,105.0
1299,99.0
1300,105.0
1301,105.0
1302,99.0
1303,99.0
1304,105.0
1305,99.0
1306,99.0
1307,93.0
1308,93.0
1309,94.0
1310,100.0
1311,94.0
1312,91.0
1313,97.0
1314,103.0
1315,97.0
1316,97.0
1317,91.0
1318,90.0
1319,93.0
1320,98.0
1321,98.0
1322,104.0
1323,104.0
1324,98.0
1325,104.0
1326,104.0
1327,110.0
1328,116.0
1329,116.0
1330,109.0
1331,103.0
1332,103.0
1333,109.0
1334,106.0
1335,109.0
1336,109.0
1337,103.0
1338,109.0
1339,109.0
1340,109.0
1341,103.0
1342,103.0
1343,107.0
1344,109.0
1345,68.0
1346,66.0
1347,76.0
1348,83.0
1349,86.0
1350,86.0
1351,83.0
1352,81.0
1353,79.0
1354,77.0
1355,75.0
1356,73.0
1357,71.0
1358,69.0
1359,68.0
1360,69.0
1361,70.0
1362,72.0
1363,70.0
1364,76.0
1365,72.0
1366,70.0
1367,64.0
1368,64.0
1369,64.0
1370,58.0
1371,59.0
1372,62.0
1373,65.0
1374,70.0
1375,69.0
1376,63.0
1377,69.0
1378,76.0
1379,70.0
1380,70.0
1381,70.0
1382,68.0
1383,63.0
1384,71.0
1385,68.0
1386,74.0
1387,80.0
1388,81.0
1389,81.0
1390,75.0
1391,69.0
1392,77.0
1393,84.0
1394,84.0
1395,78.0
1396,72.0
1397,72.0
1398,78.0
1399,84.0
1400,87.0
1401,85.0
1402,81.0
1403,79.0
1404,77.0
1405,73.0
1406,76.0
1407,76.0
1408,69.0
1409,63.0
1410,65.0
1411,72.0
1412,79.0
1413,83.0
1414,85.0
1415,87.0
1416,85.0
1417,88.0
1418,82.0
1419,75.0
1420,75.0
1421,75.0
1422,75.0
1423,75.0
1424,81.0
1425,88.0
1426,95.0
1427,101.0
1428,101.0
1429,95.0
1430,89.0
1431,89.0
1432,89.0
1433,89.0
1434,95.0
1435,101.0
1436,101.0
1437,101.0
1438,95.0
1439,101.0
1440,108.0
1441,102.0
1442,103.0
1443,109.0
1444,103.0
1445,97.0
1446,91.0
1447,84.0
1448,78.0
1449,78.0
1450,78.0
1451,84.0
1452,84.0
1453,84.0
1454,90.0
1455,93.0
1456,95.0
1457,99.0
1458,101.0
1459,105.0
1460,111.0
1461,105.0
1462,106.0
1463,100.0
1464,106.0
1465,106.0
1466,99.0
1467,100.0
1468,106.0
1469,106.0
1470,113.0
1471,119.0
1472,126.0
1473,125.0
1474,119.0
1475,119.0
1476,119.0
1477,118.0
1478,112.0
1479,114.0
1480,114.0
1481,115.0
1482,115.0
1483,114.0
1484,113.0
1485,120.0
1486,114.0
1487,108.0
1488,108.0
1489,107.0
1490,113.0
1491,113.0
1492,119.0
1493,126.0
1494,132.0
1495,126.0
1496,120.0
1497,85.0
1498,86.0
1499,87.0
1500,91.0
1501,93.0
1502,90.0
1503,84.0
1504,81.0
1505,81.0
1506,80.0
1507,80.0
1508,85.0
1509,90.0
1510,96.0
1511,101.0
1512,95.0
1513,89.0
1514,86.0
1515,89.0
1516,89.0
1517,95.0
1518,89.0
1519,89.0
1520,83.0
1521,81.0
1522,89.0
1523,89.0
1524,89.0
1525,95.0
1526,101.0
1527,94.0
1528,88.0
1529,94.0
1530,94.0
1531,97.0
1532,91.0
1533,85.0
1534,86.0
1535,92.0
1536,92.0
1537,100.0
1538,93.0
1539,95.0
1540,95.0
1541,101.0
1542,101.0
1543,95.0
1544,89.0
1545,89.0
1546,95.0
1547,102.0
1548,108.0
1549,102.0
1550,96.0
1551,97.0
1552,97.0
1553,103.0
1554,102.0
1555,102.0
1556,103.0
1557,103.0
1558,102.0
1559,102.0
1560,96.0
1561,95.0
1562,100.0
1563,103.0
1564,97.0
1565,90.0
1566,84.0
1567,90.0
1568,97.0
1569,104.0
1570,111.0
1571,118.0
1572,117.0
1573,116.0
1574,110.0
1575,109.0
1576,110.0
1577,108.0
1578,108.0
1579,102.0
1580,99.0
1581,94.0
1582,97.0
1583,98.0
1584,92.0
1585,86.0
1586,92.0
1587,98.0
1588,102.0
1589,101.0
1590,101.0
1591,100.0
1592,99.0
1593,98.0
1594,99.0
1595,98.0
1596,97.0
1597,99.0
1598,94.0
1599,101.0
1600,101.0
1601,107.0
1602,107.0
1603,101.0
1604,101.0
1605,95.0
1606,88.0
1607,94.0
1608,100.0
1609,106.0
1610,106.0
1611,109.0
1612,103.0
1613,97.0
1614,97.0
1615,97.0
1616,97.0
1617,96.0
1618,105.0
1619,113.0
1620,113.0
1621,104.0
1622,98.0
1623,104.0
1624,110.0
1625,110.0
1626,109.0
1627,103.0
1628,97.0
1629,103.0
1630,109.0
1631,108.0
1632,106.0
1633,110.0
1634,110.0
1635,106.0
1636,102.0
1637,102.0
1638,96.0
1639,96.0
1640,96.0
1641,96.0
1642,99.0
1643,100.0
1644,106.0
1645,100.0
1646,104.0
1647,104.0
1648,110.0
1649,103.0
1650,103.0
1651,109.0
1652,115.0
1653,109.0
1654,109.0
1655,103.0
1656,109.0
1657,116.0
1658,116.0
1659,109.0
1660,109.0
1661,109.0
1662,103.0
1663,97.0
1664,97.0
1665,103.0
1666,109.0
1667,109.0
1668,115.0
1669,115.0
1670,109.0
1671,103.0
1672,97.0
1673,103.0
1674,108.0
1675,106.0
1676,106.0
1677,102.0
1678,108.0
1679,115.0
1680,109.0
1681,112.0
1682,111.0
1683,118.0
1684,124.0
1685,118.0
1686,118.0
1687,118.0
1688,124.0
1689,118.0
1690,118.0
1691,115.0
1692,112.0
1693,115.0
1694,118.0
1695,112.0
1696,106.0
1697,106.0
1698,105.0
1699,111.0
1700,117.0
1701,116.0
1702,110.0
1703,104.0
1704,104.0
1705,104.0
1706,98.0
1707,104.0
1708,104.0
1709,110.0
1710,113.0
1711,114.0
1712,115.0
1713,120.0
1714,121.0
1715,118.0
1716,116.0
1717,112.0
1718,109.0
1719,106.0
1720,102.0
1721,106.0
1722,107.0
1723,113.0
1724,107.0
1725,107.0
1726,107.0
1727,114.0
1728,120.0
1729,120.0
1730,118.0
1731,114.0
1732,113.0
1733,117.0
1734,112.0
1735,112.0
1736,106.0
1737,100.0
1738,107.0
1739,115.0
1740,122.0
1741,116.0
1742,93.0
1743,94.0
1744,89.0
1745,88.0
1746,87.0
1747,86.0
1748,80.0
1749,81.0
1750,87.0
1751,94.0
1752,88.0
1753,88.0
1754,94.0
1755,88.0
1756,82.0
1757,88.0
1758,90.0
1759,93.0
1760,94.0
1761,96.0
1762,100.0
1763,99.0
1764,96.0
1765,90.0
1766,90.0
1767,96.0
1768,101.0
1769,101.0
1770,97.0
1771,99.0
1772,93.0
1773,94.0
1774,94.0
1775,93.0
1776,99.0
1777,96.0
1778,102.0
1779,102.0
1780,102.0
1781,103.0
1782,100.0
1783,95.0
1784,91.0
1785,92.0
1786,92.0
1787,92.0
1788,91.0
1789,90.0
1790,88.0
1791,91.0
1792,92.0
1793,94.0
1794,97.0
1795,96.0
1796,92.0
1797,86.0
1798,84.0
1799,83.0
1800,84.0
1801,85.0
1802,79.0
1803,78.0
1804,78.0
1805,82.0
1806,83.0
1807,84.0
1808,88.0
1809,91.0
1810,95.0
1811,97.0
1812,98.0
1813,97.0
1814,94.0
1815,90.0
1816,96.0
1817,96.0
1818,99.0
1819,98.0
1820,97.0
1821,98.0
1822,98.0
1823,100.0
1824,98.0
1825,96.0
1826,92.0
1827,95.0
1828,95.0
1829,90.0
1830,90.0
1831,90.0
1832,97.0
1833,103.0
1834,103.0
1835,103.0
1836,97.0
1837,91.0
1838,91.0
1839,97.0
1840,94.0
1841,97.0
1842,97.0
1843,92.0
1844,91.0
1845,95.0
1846,89.0
1847,83.0
1848,89.0
1849,95.0
1850,99.0
1851,100.0
1852,94.0
1853,94.0
1854,94.0
1855,88.0
1856,81.0
1857,87.0
1858,87.0
1859,81.0
1860,87.0
1861,92.0
1862,97.0
1863,98.0
1864,104.0
1865,105.0
1866,99.0
1867,93.0
1868,93.0
1869,99.0
1870,95.0
1871,95.0
1872,101.0
1873,102.0
1874,96.0
1875,90.0
1876,90.0
1877,94.0
1878,101.0
1879,105.0
1880,109.0
1881,107.0
1882,103.0
1883,100.0
1884,98.0
1885,97.0
1886,97.0
1887,93.0
1888,88.0
1889,94.0
1890,92.0
1891,89.0
1892,89.0
1893,95.0
1894,101.0
1895,108.0
1896,114.0
1897,114.0
1898,113.0
1899,113.0
1900,119.0
1901,126.0
1902,133.0
1903,139.0
1904,139.0
1905,132.0
1906,125.0
1907,119.0
1908,118.0
1909,124.0
1910,130.0
1911,124.0
1912,124.0
1913,118.0
1914,118.0
1915,114.0
1916,116.0
1917,121.0
1918,121.0
1919,115.0
1920,118.0
1921,121.0
1922,122.0
1923,126.0
1924,130.0
1925,130.0
1926,123.0
1927,117.0
1928,111.0
1929,111.0
1930,118.0
1931,117.0
1932,123.0
1933,123.0
1934,124.0
1935,124.0
1936,119.0
1937,115.0
1938,115.0
1939,118.0
1940,118.0
1941,117.0
1942,111.0
1943,105.0
1944,112.0
1945,119.0
1946,125.0
1947,118.0
1948,116.0
1949,113.0
1950,113.0
1951,114.0
1952,114.0
1953,112.0
1954,110.0
1955,109.0
1956,109.0
1957,107.0
1958,106.0
1959,104.0
1960,108.0
1961,116.0
1962,124.0
1963,131.0
1964,130.0
1965,127.0
1966,127.0
1967,126.0
1968,126.0
1969,120.0
1970,118.0
1971,118.0
1972,118.0
1973,121.0
1974,124.0
1975,127.0
1976,127.0
1977,126.0
1978,118.0
1979,112.0
1980,112.0
1981,114.0
1982,116.0
1983,121.0
1984,121.0
1985,121.0
1986,128.0
1987,128.0
1988,122.0
1989,117.0
1990,120.0
1991,119.0
1992,116.0
1993,115.0
1994,115.0
1995,115.0
1996,115.0
1997,116.0
1998,119.0
1999,120.0
2000,121.0
2001,121.0
2002,125.0
2003,120.0
2004,118.0
2005,118.0
2006,112.0
2007,118.0
2008,124.0
2009,85.0
2010,85.0
2011,85.0
2012,84.0
2013,87.0
2014,87.0
2015,87.0
2016,89.0
2017,94.0
2018,92.0
2019,93.0
2020,87.0
2021,89.0
2022,92.0
2023,89.0
2024,86.0
2025,79.0
2026,79.0
2027,76.0
2028,81.0
2029,84.0
2030,85.0
2031,87.0
2032,86.0
2033,84.0
2034,83.0
2035,87.0
2036,87.0
2037,81.0
2038,81.0
2039,87.0
2040,85.0
2041,88.0
2042,94.0
2043,94.0
2044,88.0
2045,88.0
2046,94.0
2047,91.0
2048,84.0
2049,87.0
2050,91.0
2051,94.0
2052,100.0
2053,107.0
2054,113.0
2055,107.0
2056,107.0
2057,105.0
2058,108.0
2059,109.0
2060,108.0
2061,108.0
2062,108.0
2063,103.0
2064,103.0
2065,96.0
2066,93.0
2067,99.0
2068,97.0
2069,102.0
2070,102.0
2071,102.0
2072,102.0
2073,102.0
2074,102.0
2075,99.0
2076,95.0
2077,98.0
2078,104.0
2079,110.0
2080,104.0
2081,98.0
2082,98.0
2083,98.0
2084,98.0
2085,98.0
2086,104.0
2087,98.0
2088,104.0
2089,104.0
2090,98.0
2091,92.0
2092,95.0
2093,97.0
2094,103.0
2095,100.0
2096,103.0
2097,98.0
2098,98.0
2099,97.0
2100,97.0
2101,90.0
2102,95.0
2103,98.0
2104,97.0
2105,97.0
2106,97.0
2107,101.0
2108,105.0
2109,105.0
2110,102.0
2111,101.0
2112,102.0
2113,102.0
2114,100.0
2115,96.0
2116,96.0
2117,102.0
2118,96.0
2119,96.0
2120,97.0
2121,103.0
2122,105.0
2123,103.0
2124,103.0
2125,105.0
2126,109.0
2127,110.0
2128,107.0
2129,105.0
2130,103.0
2131,104.0
2132,106.0
2133,107.0
2134,104.0
2135,110.0
2136,110.0
2137,104.0
2138,110.0
2139,104.0
2140,103.0
