epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00787274208822522,0.05694893,0.007872744,0.008801811791265648,0.06887323409318924,0.008801811374723911
1,0.003989219723277616,0.046076085,0.003989221,0.008016177272452102,0.06478869169950485,0.008016175590455532
2,0.00374276239475376,0.04450147,0.0037427607,0.00761620253061212,0.060589637607336044,0.007616203278303146
3,0.003658915657902007,0.043714784,0.0036589112,0.007241375762320161,0.06089344248175621,0.007241377141326666
4,0.003585904884740117,0.042989176,0.0035859044,0.0075483871207053565,0.06227574124932289,0.007548385299742222
5,0.003551442399706919,0.042836286,0.0035514385,0.007201240783309749,0.06215505301952362,0.0072012413293123245
6,0.003522165225284842,0.042434994,0.0035221633,0.007003571895572577,0.06252980977296829,0.007003567647188902
7,0.0034888946698793362,0.042170245,0.0034888948,0.006873652666869539,0.06043066084384918,0.006873651873320341
8,0.003457124724199529,0.042028785,0.0034571227,0.007783459246045327,0.06803546845912933,0.0077834585681557655
9,0.0034355158213784376,0.041752253,0.0034355137,0.007304082489465874,0.061151571571826935,0.007304083090275526
10,0.0034386643328200256,0.041808728,0.0034386583,0.00703566614017406,0.05916495621204376,0.0070356642827391624
11,0.003386356453256962,0.04131294,0.0033863562,0.006876769039489082,0.06021427735686302,0.006876766681671143
12,0.0033846620996401534,0.041398574,0.003384663,0.006792086138949053,0.06071578338742256,0.0067920866422355175
13,0.00337986566389166,0.041416436,0.003379868,0.006919047261404047,0.05968751013278961,0.006919048260897398
14,0.0033825238272760906,0.041308057,0.003382521,0.00695250343529302,0.060314472764730453,0.006952499970793724
15,0.0033759867423969704,0.04118248,0.0033759875,0.006655821082496276,0.06027086079120636,0.0066558183170855045
16,0.00333257963183916,0.040893715,0.0033325788,0.006798078405212956,0.06190323829650879,0.006798079703003168
17,0.0033410751861547155,0.04098415,0.0033410785,0.007033685035613815,0.06151629984378815,0.0070336852222681046
18,0.003312105161846155,0.040712968,0.0033121053,0.006874367758742434,0.05929074436426163,0.00687436992302537
19,0.0032984600459687796,0.04058395,0.0032984598,0.006840148322770406,0.059191979467868805,0.0068401456810534
20,0.0033130952601979997,0.04066263,0.0033130937,0.0069605506938122666,0.06110108271241188,0.006960552651435137
21,0.0033113239472238763,0.04071993,0.0033113237,0.00710184263207208,0.0596996434032917,0.00710184033960104
22,0.0033255690089651255,0.04077247,0.0033255669,0.006922309204642026,0.061529118567705154,0.0069223144091665745
23,0.0032822375436277495,0.040433425,0.0032822378,0.0073324529528328315,0.06296346336603165,0.007332451641559601
24,0.0032831557171176173,0.040410277,0.0032831586,0.006883527379940214,0.061308834701776505,0.006883529946208
25,0.0033135292386796186,0.04071897,0.003313527,0.006744891079723374,0.06004393845796585,0.006744890473783016
26,0.0032709324663615686,0.04029213,0.0032709301,0.006643415557482761,0.05805576592683792,0.006643418222665787
27,0.00326940358318433,0.04039256,0.003269405,0.006675467029217724,0.0595865361392498,0.00667546596378088
28,0.0032734966256662435,0.040307045,0.0032734957,0.0069321556130791965,0.0591428168118,0.0069321561604738235
29,0.003273796723604452,0.040412206,0.0032737972,0.006786042086759071,0.061269938945770264,0.00678604282438755
30,0.003273004920935073,0.04042558,0.0032730051,0.0066395044501544416,0.05905700474977493,0.006639503408223391
31,0.003261686612115005,0.040216636,0.0032616877,0.006822576873299711,0.06046469137072563,0.006822579074651003
32,0.0032644707177071075,0.040276386,0.0032644696,0.006651924394241648,0.05949489399790764,0.006651924457401037
33,0.0032304948877363757,0.04000217,0.0032304956,0.006578043272809787,0.05948773771524429,0.006578046828508377
34,0.003229667620175287,0.040050983,0.0032296698,0.0067677180251191895,0.06022786721587181,0.006767718121409416
35,0.003240592252487921,0.040039856,0.0032405902,0.006662901431108279,0.06018175184726715,0.00666290195658803
36,0.003228800016315988,0.039976943,0.0032288018,0.00658917807109099,0.05948500335216522,0.006589180324226618
37,0.0032291035076395204,0.040063623,0.0032291028,0.006581831211812838,0.05977895110845566,0.006581827532500029
38,0.0032114423566832273,0.039830018,0.003211444,0.006657037929894907,0.05914514511823654,0.006657038349658251
39,0.0032087843640439206,0.03983105,0.0032087853,0.006559562807324237,0.05974310636520386,0.0065595656633377075
40,0.003206199837268178,0.03986151,0.0032062018,0.006554169096383558,0.05811145901679993,0.006554165855050087
41,0.003190674959987543,0.039704524,0.003190675,0.006638935467862751,0.059032589197158813,0.006638936698436737
42,0.003178164177148011,0.039629895,0.003178164,0.006886145016713037,0.06064087897539139,0.0068861437030136585
43,0.00316233387637564,0.039521955,0.003162335,0.006719084437631089,0.06038579344749451,0.006719088181853294
44,0.0031626071675680896,0.039485965,0.0031626036,0.0065896011474388,0.05933333933353424,0.006589605938643217
45,0.003164489033415934,0.03955611,0.0031644863,0.006641225041207505,0.05967644602060318,0.006641225889325142
46,0.003154671927236293,0.039506953,0.003154672,0.006552939994870308,0.059868767857551575,0.006552943028509617
47,0.0031469188491614337,0.039402723,0.0031469227,0.006500959450890971,0.059996433556079865,0.00650095846503973
48,0.0031472389278188856,0.03939849,0.0031472403,0.0066576965635980956,0.05998311936855316,0.00665769400075078
49,0.003138153648841076,0.039325327,0.0031381529,0.00702163674531369,0.0617627389729023,0.007021635305136442
50,0.0031363813445270494,0.03926836,0.0031363806,0.00650535208301324,0.058202050626277924,0.00650534825399518
51,0.003123342701328424,0.039234534,0.0031233428,0.006649473609181956,0.05916589871048927,0.0066494713537395
52,0.003129799016087937,0.039301272,0.0031297982,0.006349329628415602,0.0588696114718914,0.006349328905344009
53,0.003120238806188188,0.039235316,0.0031202377,0.006605018828421205,0.05905493348836899,0.006605020724236965
54,0.003103016315164572,0.039088998,0.0031030148,0.0064698796358810965,0.059763941913843155,0.006469883024692535
55,0.003120476112637044,0.039268777,0.0031204764,0.006547814360177027,0.05976977199316025,0.006547814700752497
56,0.0031046276781797094,0.039110996,0.0031046278,0.006816548659559434,0.06154153123497963,0.006816551089286804
57,0.0031133808905855686,0.039232686,0.0031133785,0.00666323149177304,0.060222744941711426,0.00666323397308588
