epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.007824690650118685,0.054724757,0.007824695,0.009523688331314248,0.07609644532203674,0.009523682296276093
1,0.0037058182843487707,0.04448924,0.0037058198,0.008058314430604804,0.0666549801826477,0.008058314211666584
2,0.003393527928895067,0.04222498,0.0033935285,0.007869338759603337,0.0646640732884407,0.007869339548051357
3,0.003274700993309085,0.041324094,0.0032747008,0.007368009609121051,0.06285107880830765,0.0073680090717971325
4,0.0032184008371276937,0.040711127,0.0032184012,0.007005931008741831,0.06057719886302948,0.0070059336721897125
5,0.003192203757226757,0.040459715,0.0031922034,0.006833155194673483,0.06040759012103081,0.0068331495858728886
6,0.0031204278136184238,0.039775237,0.0031204284,0.006912162247419517,0.060335900634527206,0.006912164855748415
7,0.0031102286434082525,0.039728288,0.0031102276,0.007764824357215061,0.0681941956281662,0.007764824666082859
8,0.003084075797215753,0.039434563,0.0030840759,0.007785251093024069,0.06471182405948639,0.007785248104482889
9,0.003044092283852919,0.03913937,0.0030440916,0.007195902259731286,0.05992326885461807,0.007195897866040468
10,0.003072730860362329,0.03934116,0.0030727328,0.006980987736484215,0.059864263981580734,0.006980987265706062
11,0.003042544210813314,0.039147604,0.0030425421,0.006817477483259299,0.06002315506339073,0.006817475892603397
12,0.0030194192652291283,0.03897769,0.0030194183,0.0077023555189956495,0.06722478568553925,0.007702357601374388
13,0.003017352071040874,0.038829654,0.003017351,0.007166665689534022,0.06412526220083237,0.007166669238358736
14,0.003002649188004958,0.03867848,0.0030026487,0.0070319495724751255,0.05956738069653511,0.007031947840005159
15,0.0029998982740400307,0.038670316,0.0029998978,0.007103911179727216,0.0631251260638237,0.0071039083413779736
16,0.002991054644382696,0.038620237,0.002991054,0.006872126850579719,0.05984582379460335,0.006872127298265696
17,0.0029793439631352883,0.038432136,0.0029793447,0.006875581425332352,0.060522131621837616,0.006875582039356232
18,0.002962432505116696,0.038562108,0.0029624319,0.0073485603038305584,0.061349429190158844,0.0073485602624714375
19,0.0029569380226254476,0.038263816,0.0029569378,0.0068521543786241885,0.060038674622774124,0.006852156948298216
20,0.0029523620098617985,0.038370244,0.0029523612,0.00712767466202279,0.06133745610713959,0.007127676159143448
21,0.0029400737986349703,0.038233176,0.0029400743,0.006845367823864656,0.05925469845533371,0.006845367606729269
22,0.0029234274208043112,0.038064156,0.0029234285,0.006804296994129838,0.06073617935180664,0.00680429907515645
23,0.0029085487207672015,0.038039863,0.0029085488,0.006944995446966194,0.05978195369243622,0.006944993045181036
24,0.0028838771020365194,0.03767274,0.0028838778,0.006992272188674054,0.06059727817773819,0.006992276292294264
25,0.002890789283225687,0.03779272,0.0028907883,0.007256498609728258,0.06261241436004639,0.00725649856030941
26,0.0028658405709595333,0.03748953,0.002865839,0.006906742930166895,0.06047196686267853,0.006906743161380291
27,0.002886798729138556,0.03773837,0.0028868,0.007007930049380239,0.059843115508556366,0.007007927633821964
28,0.0028616632714226465,0.037545867,0.0028616642,0.007189994307869693,0.06077702343463898,0.0071899923495948315
29,0.002851127162883011,0.03741007,0.0028511276,0.006953919746792544,0.05973657965660095,0.006953918840736151
30,0.0028765236782306446,0.037855398,0.002876525,0.006753348541314317,0.06007738783955574,0.006753347814083099
31,0.002837870358745831,0.037339263,0.002837875,0.00705668578649534,0.060400597751140594,0.007056685164570808
32,0.0028448910190593283,0.03737698,0.0028448927,0.007278339463555254,0.06284277886152267,0.007278345059603453
33,0.0028223036916138096,0.037240285,0.002822304,0.00695809841684024,0.061134953051805496,0.0069581009447574615
34,0.002833458631979836,0.037410617,0.002833458,0.006920506947345529,0.060310881584882736,0.0069205062463879585
35,0.002823099750403223,0.037259724,0.0028230997,0.007137963399303764,0.06129870191216469,0.0071379654109478
36,0.002848472403791871,0.03748272,0.0028484715,0.006877094140393815,0.06028556078672409,0.00687709404155612
37,0.002810326994310196,0.037148476,0.0028103252,0.007014643362729866,0.06111869588494301,0.007014645263552666
38,0.0028347879601751586,0.037442088,0.0028347874,0.007011519968570122,0.06066560745239258,0.0070115202106535435
39,0.0028077301208172772,0.037103903,0.002807731,0.007288379994594536,0.060760971158742905,0.00728837912902236
40,0.0027882421128935485,0.03693359,0.0027882408,0.007121364916344981,0.060806408524513245,0.007121362257748842
41,0.002801433135919005,0.03710617,0.0028014302,0.006890642118917668,0.059735216200351715,0.006890644785016775
42,0.002791509985118633,0.03703288,0.0027915107,0.006997277663350003,0.06057858094573021,0.006997277028858662
43,0.002791095933775472,0.037087724,0.0027910967,0.007997080184376337,0.06497000902891159,0.007997075095772743
44,0.0027783780556424145,0.036949895,0.0027783792,0.00718897030432926,0.06076660752296448,0.007188968360424042
45,0.002791156925494488,0.037117198,0.0027911551,0.007162627751638456,0.06228139251470566,0.0071626282297074795
