timestamp,heart_rate
2020-10-12 15:18:44-07:00,85.0
2020-10-12 15:18:45-07:00,85.0
2020-10-12 15:18:46-07:00,86.0
2020-10-12 15:18:51-07:00,87.0
2020-10-12 15:19:12-07:00,87.0
2020-10-12 15:19:19-07:00,90.0
2020-10-12 15:19:21-07:00,91.0
2020-10-12 15:19:23-07:00,93.0
2020-10-12 15:19:25-07:00,93.0
2020-10-12 15:19:32-07:00,93.0
2020-10-12 15:19:41-07:00,90.0
2020-10-12 15:19:44-07:00,87.0
2020-10-12 15:19:50-07:00,84.0
2020-10-12 15:20:03-07:00,81.0
2020-10-12 15:20:05-07:00,81.0
2020-10-12 15:20:07-07:00,81.0
2020-10-12 15:20:13-07:00,81.0
2020-10-12 15:20:18-07:00,81.0
2020-10-12 15:20:23-07:00,80.0
2020-10-12 15:20:28-07:00,79.0
2020-10-12 15:20:33-07:00,80.0
2020-10-12 15:20:39-07:00,83.0
2020-10-12 15:20:40-07:00,85.0
2020-10-12 15:20:44-07:00,88.0
2020-10-12 15:20:48-07:00,90.0
2020-10-12 15:20:54-07:00,92.0
2020-10-12 15:21:00-07:00,96.0
2020-10-12 15:21:02-07:00,98.0
2020-10-12 15:21:07-07:00,101.0
2020-10-12 15:21:24-07:00,98.0
2020-10-12 15:21:28-07:00,95.0
2020-10-12 15:21:31-07:00,92.0
2020-10-12 15:21:33-07:00,89.0
2020-10-12 15:21:38-07:00,86.0
2020-10-12 15:21:49-07:00,86.0
2020-10-12 15:21:52-07:00,89.0
2020-10-12 15:21:55-07:00,89.0
2020-10-12 15:22:32-07:00,86.0
2020-10-12 15:22:35-07:00,89.0
2020-10-12 15:22:44-07:00,92.0
2020-10-12 15:22:52-07:00,95.0
2020-10-12 15:23:03-07:00,92.0
2020-10-12 15:23:18-07:00,89.0
2020-10-12 15:23:49-07:00,92.0
2020-10-12 15:23:54-07:00,89.0
2020-10-12 15:24:00-07:00,86.0
2020-10-12 15:24:04-07:00,83.0
2020-10-12 15:24:11-07:00,86.0
2020-10-12 15:24:28-07:00,81.0
2020-10-12 15:24:29-07:00,85.0
2020-10-12 15:24:36-07:00,89.0
2020-10-12 15:24:49-07:00,86.0
2020-10-12 15:25:10-07:00,89.0
2020-10-12 15:25:52-07:00,86.0
2020-10-12 15:26:00-07:00,89.0
2020-10-12 15:26:22-07:00,92.0
2020-10-12 15:26:26-07:00,95.0
2020-10-12 15:26:34-07:00,98.0
2020-10-12 15:26:50-07:00,101.0
2020-10-12 15:27:18-07:00,97.0
2020-10-12 15:27:21-07:00,94.0
2020-10-12 15:27:51-07:00,91.0
2020-10-12 15:27:56-07:00,88.0
2020-10-12 15:28:10-07:00,91.0
2020-10-12 15:28:15-07:00,94.0
2020-10-12 15:28:25-07:00,93.0
2020-10-12 15:28:27-07:00,94.0
2020-10-12 15:28:32-07:00,96.0
2020-10-12 15:28:38-07:00,97.0
2020-10-12 15:28:45-07:00,95.0
2020-10-12 15:28:57-07:00,91.0
2020-10-12 15:29:09-07:00,88.0
2020-10-12 15:29:13-07:00,85.0
2020-10-12 15:29:21-07:00,82.0
2020-10-12 15:29:24-07:00,86.0
2020-10-12 15:29:37-07:00,89.0
2020-10-12 15:29:44-07:00,92.0
2020-10-12 15:29:53-07:00,89.0
2020-10-12 15:29:59-07:00,92.0
2020-10-12 15:30:04-07:00,95.0
2020-10-12 15:30:16-07:00,100.0
2020-10-12 15:30:17-07:00,96.0
2020-10-12 15:30:20-07:00,93.0
2020-10-12 15:30:21-07:00,98.0
2020-10-12 15:30:31-07:00,95.0
2020-10-12 15:30:39-07:00,98.0
2020-10-12 15:30:44-07:00,95.0
2020-10-12 15:31:03-07:00,98.0
2020-10-12 15:31:13-07:00,101.0
2020-10-12 15:31:40-07:00,104.0
2020-10-12 15:31:50-07:00,101.0
2020-10-12 15:32:03-07:00,98.0
2020-10-12 15:32:17-07:00,95.0
2020-10-12 15:32:21-07:00,92.0
2020-10-12 15:32:25-07:00,89.0
2020-10-12 15:32:33-07:00,86.0
2020-10-12 15:32:41-07:00,89.0
2020-10-12 15:32:46-07:00,92.0
2020-10-12 15:32:59-07:00,95.0
2020-10-12 15:33:03-07:00,99.0
2020-10-12 15:33:05-07:00,102.0
2020-10-12 15:33:08-07:00,105.0
2020-10-12 15:33:11-07:00,108.0
2020-10-12 15:33:33-07:00,105.0
2020-10-12 15:33:37-07:00,102.0
2020-10-12 15:33:46-07:00,99.0
2020-10-12 15:33:49-07:00,96.0
2020-10-12 15:33:54-07:00,93.0
2020-10-12 15:34:15-07:00,97.0
2020-10-12 15:34:16-07:00,94.0
2020-10-12 15:34:24-07:00,97.0
2020-10-12 15:34:31-07:00,100.0
2020-10-12 15:34:41-07:00,103.0
2020-10-12 15:34:47-07:00,104.0
2020-10-12 15:34:52-07:00,102.0
2020-10-12 15:34:53-07:00,102.0
2020-10-12 15:34:58-07:00,102.0
2020-10-12 15:34:59-07:00,102.0
2020-10-12 15:35:04-07:00,103.0
2020-10-12 15:35:12-07:00,102.0
2020-10-12 15:35:19-07:00,103.0
2020-10-12 15:35:26-07:00,103.0
2020-10-12 15:35:39-07:00,102.0
2020-10-12 15:36:00-07:00,105.0
2020-10-12 15:36:20-07:00,102.0
2020-10-12 15:36:59-07:00,99.0
2020-10-12 15:37:10-07:00,96.0
2020-10-12 15:37:13-07:00,93.0
2020-10-12 15:37:28-07:00,95.0
2020-10-12 15:37:30-07:00,97.0
2020-10-12 15:37:34-07:00,100.0
2020-10-12 15:37:35-07:00,100.0
2020-10-12 15:37:43-07:00,103.0
2020-10-12 15:37:52-07:00,100.0
2020-10-12 15:37:55-07:00,97.0
2020-10-12 15:37:57-07:00,94.0
2020-10-12 15:37:59-07:00,90.0
2020-10-12 15:38:01-07:00,87.0
2020-10-12 15:38:11-07:00,84.0
2020-10-12 15:38:55-07:00,87.0
2020-10-12 15:38:58-07:00,90.0
2020-10-12 15:39:11-07:00,93.0
2020-10-12 15:39:13-07:00,97.0
2020-10-12 15:39:15-07:00,101.0
2020-10-12 15:39:17-07:00,104.0
2020-10-12 15:39:20-07:00,107.0
2020-10-12 15:39:23-07:00,111.0
2020-10-12 15:39:26-07:00,115.0
2020-10-12 15:39:29-07:00,118.0
2020-10-12 15:39:33-07:00,118.0
2020-10-12 15:39:36-07:00,117.0
2020-10-12 15:39:43-07:00,118.0
2020-10-12 15:39:51-07:00,116.0
2020-10-12 15:39:54-07:00,113.0
2020-10-12 15:39:57-07:00,110.0
2020-10-12 15:40:56-07:00,112.0
2020-10-12 15:41:20-07:00,109.0
2020-10-12 15:41:25-07:00,113.0
2020-10-12 15:41:29-07:00,110.0
2020-10-12 15:41:34-07:00,107.0
2020-10-12 15:41:47-07:00,108.0
2020-10-12 15:41:55-07:00,108.0
2020-10-12 15:42:01-07:00,108.0
2020-10-12 15:42:15-07:00,105.0
2020-10-12 15:42:19-07:00,102.0
2020-10-12 15:42:22-07:00,99.0
2020-10-12 15:42:23-07:00,99.0
2020-10-12 15:42:26-07:00,96.0
2020-10-12 15:42:29-07:00,94.0
2020-10-12 15:42:31-07:00,94.0
2020-10-12 15:42:37-07:00,97.0
2020-10-12 15:42:38-07:00,97.0
2020-10-12 15:42:42-07:00,98.0
2020-10-12 15:42:47-07:00,95.0
2020-10-12 15:42:51-07:00,92.0
2020-10-12 15:42:54-07:00,89.0
2020-10-12 15:42:57-07:00,86.0
2020-10-12 15:43:13-07:00,89.0
2020-10-12 15:43:25-07:00,92.0
