timestamp,heart_rate
2020-09-25 17:06:35-07:00,109.0
2020-09-25 17:06:36-07:00,108.0
2020-09-25 17:06:37-07:00,108.0
2020-09-25 17:06:38-07:00,109.0
2020-09-25 17:06:39-07:00,111.0
2020-09-25 17:06:40-07:00,114.0
2020-09-25 17:06:41-07:00,116.0
2020-09-25 17:06:42-07:00,117.0
2020-09-25 17:06:43-07:00,116.0
2020-09-25 17:06:44-07:00,110.0
2020-09-25 17:06:45-07:00,109.0
2020-09-25 17:06:46-07:00,109.0
2020-09-25 17:06:47-07:00,109.0
2020-09-25 17:06:48-07:00,109.0
2020-09-25 17:06:49-07:00,109.0
2020-09-25 17:06:50-07:00,110.0
2020-09-25 17:06:51-07:00,114.0
2020-09-25 17:06:52-07:00,115.0
2020-09-25 17:06:53-07:00,117.0
2020-09-25 17:06:54-07:00,118.0
2020-09-25 17:06:55-07:00,119.0
2020-09-25 17:06:56-07:00,117.0
2020-09-25 17:06:57-07:00,115.0
2020-09-25 17:06:58-07:00,113.0
2020-09-25 17:06:59-07:00,113.0
2020-09-25 17:07:00-07:00,114.0
2020-09-25 17:07:01-07:00,115.0
2020-09-25 17:07:02-07:00,116.0
2020-09-25 17:07:03-07:00,117.0
2020-09-25 17:07:04-07:00,118.0
2020-09-25 17:07:05-07:00,119.0
2020-09-25 17:07:06-07:00,119.0
2020-09-25 17:07:07-07:00,120.0
2020-09-25 17:07:08-07:00,121.0
2020-09-25 17:07:09-07:00,122.0
2020-09-25 17:07:10-07:00,124.0
2020-09-25 17:07:11-07:00,124.0
2020-09-25 17:07:12-07:00,125.0
2020-09-25 17:07:13-07:00,126.0
2020-09-25 17:07:14-07:00,127.0
2020-09-25 17:07:15-07:00,128.0
2020-09-25 17:07:16-07:00,129.0
2020-09-25 17:07:17-07:00,130.0
2020-09-25 17:07:18-07:00,130.0
2020-09-25 17:07:19-07:00,130.0
2020-09-25 17:07:20-07:00,131.0
2020-09-25 17:07:21-07:00,131.0
2020-09-25 17:07:22-07:00,132.0
2020-09-25 17:07:23-07:00,133.0
2020-09-25 17:07:24-07:00,134.0
2020-09-25 17:07:25-07:00,135.0
2020-09-25 17:07:26-07:00,135.0
2020-09-25 17:07:27-07:00,136.0
2020-09-25 17:07:28-07:00,137.0
2020-09-25 17:07:29-07:00,139.0
2020-09-25 17:07:30-07:00,139.0
2020-09-25 17:07:31-07:00,140.0
2020-09-25 17:07:32-07:00,140.0
2020-09-25 17:07:33-07:00,139.0
2020-09-25 17:07:34-07:00,139.0
2020-09-25 17:07:35-07:00,139.0
2020-09-25 17:07:36-07:00,140.0
2020-09-25 17:07:37-07:00,140.0
2020-09-25 17:07:38-07:00,140.0
2020-09-25 17:07:39-07:00,141.0
2020-09-25 17:07:40-07:00,141.0
2020-09-25 17:07:41-07:00,142.0
2020-09-25 17:07:42-07:00,143.0
2020-09-25 17:07:43-07:00,144.0
2020-09-25 17:07:44-07:00,145.0
2020-09-25 17:07:45-07:00,146.0
2020-09-25 17:07:46-07:00,147.0
2020-09-25 17:07:47-07:00,148.0
2020-09-25 17:07:48-07:00,148.0
2020-09-25 17:07:49-07:00,149.0
2020-09-25 17:07:50-07:00,150.0
2020-09-25 17:07:51-07:00,150.0
2020-09-25 17:07:52-07:00,150.0
2020-09-25 17:07:53-07:00,150.0
2020-09-25 17:07:54-07:00,148.0
2020-09-25 17:07:55-07:00,147.0
2020-09-25 17:07:56-07:00,146.0
2020-09-25 17:07:57-07:00,145.0
2020-09-25 17:07:58-07:00,144.0
2020-09-25 17:07:59-07:00,144.0
2020-09-25 17:08:00-07:00,145.0
2020-09-25 17:08:01-07:00,145.0
2020-09-25 17:08:02-07:00,145.0
2020-09-25 17:08:03-07:00,144.0
2020-09-25 17:08:04-07:00,145.0
2020-09-25 17:08:05-07:00,145.0
2020-09-25 17:08:06-07:00,144.0
2020-09-25 17:08:07-07:00,144.0
2020-09-25 17:08:08-07:00,143.0
2020-09-25 17:08:09-07:00,142.0
2020-09-25 17:08:10-07:00,140.0
2020-09-25 17:08:11-07:00,139.0
2020-09-25 17:08:12-07:00,139.0
2020-09-25 17:08:13-07:00,140.0
2020-09-25 17:08:14-07:00,140.0
2020-09-25 17:08:15-07:00,141.0
2020-09-25 17:08:16-07:00,141.0
2020-09-25 17:08:17-07:00,140.0
2020-09-25 17:08:18-07:00,139.0
2020-09-25 17:08:19-07:00,139.0
2020-09-25 17:08:20-07:00,139.0
2020-09-25 17:08:21-07:00,139.0
2020-09-25 17:08:22-07:00,139.0
2020-09-25 17:08:23-07:00,138.0
2020-09-25 17:08:24-07:00,138.0
2020-09-25 17:08:25-07:00,139.0
2020-09-25 17:08:26-07:00,139.0
2020-09-25 17:08:27-07:00,139.0
2020-09-25 17:08:28-07:00,139.0
2020-09-25 17:08:29-07:00,138.0
2020-09-25 17:08:30-07:00,137.0
2020-09-25 17:08:31-07:00,135.0
2020-09-25 17:08:32-07:00,134.0
2020-09-25 17:08:33-07:00,133.0
2020-09-25 17:08:34-07:00,133.0
2020-09-25 17:08:35-07:00,133.0
2020-09-25 17:08:36-07:00,134.0
2020-09-25 17:08:37-07:00,134.0
2020-09-25 17:08:38-07:00,134.0
2020-09-25 17:08:39-07:00,135.0
2020-09-25 17:08:40-07:00,133.0
2020-09-25 17:08:41-07:00,132.0
2020-09-25 17:08:42-07:00,130.0
2020-09-25 17:08:43-07:00,128.0
2020-09-25 17:08:44-07:00,128.0
2020-09-25 17:08:45-07:00,128.0
2020-09-25 17:08:46-07:00,127.0
2020-09-25 17:08:47-07:00,127.0
2020-09-25 17:08:48-07:00,128.0
2020-09-25 17:08:51-07:00,128.0
2020-09-25 17:08:52-07:00,129.0
2020-09-25 17:08:53-07:00,129.0
2020-09-25 17:08:54-07:00,129.0
2020-09-25 17:08:55-07:00,129.0
2020-09-25 17:08:56-07:00,129.0
2020-09-25 17:08:57-07:00,129.0
2020-09-25 17:08:58-07:00,129.0
2020-09-25 17:08:59-07:00,129.0
2020-09-25 17:09:00-07:00,129.0
2020-09-25 17:09:01-07:00,129.0
2020-09-25 17:09:02-07:00,127.0
2020-09-25 17:09:03-07:00,128.0
2020-09-25 17:09:04-07:00,129.0
2020-09-25 17:09:05-07:00,130.0
2020-09-25 17:09:06-07:00,131.0
2020-09-25 17:09:07-07:00,132.0
2020-09-25 17:09:08-07:00,133.0
2020-09-25 17:09:09-07:00,135.0
2020-09-25 17:09:10-07:00,135.0
2020-09-25 17:09:11-07:00,136.0
2020-09-25 17:09:12-07:00,136.0
2020-09-25 17:09:13-07:00,136.0
2020-09-25 17:09:14-07:00,136.0
2020-09-25 17:09:15-07:00,137.0
2020-09-25 17:09:16-07:00,137.0
2020-09-25 17:09:17-07:00,137.0
2020-09-25 17:09:18-07:00,138.0
2020-09-25 17:09:19-07:00,138.0
2020-09-25 17:09:20-07:00,139.0
2020-09-25 17:09:21-07:00,140.0
2020-09-25 17:09:22-07:00,141.0
2020-09-25 17:09:23-07:00,142.0
2020-09-25 17:09:24-07:00,142.0
2020-09-25 17:09:25-07:00,142.0
2020-09-25 17:09:26-07:00,142.0
2020-09-25 17:09:27-07:00,142.0
2020-09-25 17:09:28-07:00,143.0
2020-09-25 17:09:29-07:00,143.0
2020-09-25 17:09:30-07:00,142.0
2020-09-25 17:09:31-07:00,142.0
2020-09-25 17:09:32-07:00,142.0
2020-09-25 17:09:33-07:00,141.0
2020-09-25 17:09:34-07:00,141.0
2020-09-25 17:09:35-07:00,142.0
2020-09-25 17:09:36-07:00,142.0
2020-09-25 17:09:37-07:00,144.0
2020-09-25 17:09:38-07:00,144.0
