Time,HR
15:15:14,85.0
15:15:20,87.0
15:15:34,88.0
15:15:36,88.0
15:15:38,88.0
15:15:42,88.0
15:15:48,89.0
15:15:54,87.0
15:15:58,86.0
15:16:03,84.0
15:16:24,81.0
15:16:25,81.0
15:16:28,78.0
15:16:32,75.0
15:16:36,72.0
15:16:41,69.0
15:16:50,72.0
15:16:53,75.0
15:16:58,75.0
15:17:14,81.0
15:17:21,80.0
15:17:23,76.0
15:17:26,81.0
15:17:27,80.0
15:17:39,83.0
15:17:46,81.0
15:17:53,80.0
15:17:59,82.0
15:18:02,85.0
15:18:10,87.0
15:18:19,87.0
15:18:23,90.0
15:18:24,91.0
15:18:27,92.0
15:18:40,89.0
15:18:43,89.0
15:18:49,86.0
15:18:51,85.0
15:18:56,82.0
15:19:02,80.0
15:19:16,77.0
15:19:36,74.0
15:19:39,77.0
15:19:41,73.0
15:19:44,74.0
15:19:49,77.0
15:19:54,80.0
15:20:09,77.0
15:20:18,79.0
15:20:22,82.0
15:20:27,79.0
15:20:30,76.0
15:20:31,75.0
15:20:34,73.0
15:20:56,76.0
15:21:01,79.0
15:21:09,82.0
15:21:11,82.0
15:21:16,84.0
15:21:21,85.0
15:21:26,86.0
15:21:31,87.0
15:21:43,84.0
15:21:57,83.0
15:22:01,80.0
15:22:06,78.0
15:22:09,75.0
15:22:11,79.0
15:22:37,81.0
15:22:41,84.0
15:22:44,87.0
15:23:12,84.0
15:23:19,81.0
15:23:21,81.0
15:23:26,80.0
15:23:33,77.0
15:24:00,80.0
15:24:04,83.0
15:24:08,86.0
15:24:14,89.0
15:25:02,86.0
15:25:09,83.0
15:25:34,86.0
15:25:38,83.0
15:25:45,87.0
15:25:46,87.0
15:25:49,90.0
15:25:50,89.0
15:29:16,88.0
15:29:18,88.0
15:29:20,89.0
15:29:23,90.0
15:29:28,93.0
15:29:30,94.0
15:29:36,94.0
15:29:43,96.0
15:29:49,94.0
15:29:52,91.0
15:29:55,90.0
15:29:57,90.0
15:29:59,91.0
15:30:04,92.0
15:30:09,89.0
15:30:10,89.0
15:30:16,88.0
15:30:23,88.0
15:30:28,88.0
15:30:31,91.0
15:30:33,93.0
15:30:39,94.0
15:30:55,95.0
15:31:02,91.0
15:31:04,94.0
15:31:23,91.0
15:31:27,88.0
15:31:42,85.0
15:31:54,82.0
15:32:04,85.0
15:32:26,86.0
15:32:29,84.0
15:32:33,83.0
15:32:34,83.0
15:32:41,84.0
15:32:45,87.0
