Time,HR
17:16:57,68.0
17:16:58,67.0
17:16:59,66.0
17:17:02,72.0
17:17:03,76.0
17:17:04,80.0
17:17:05,83.0
17:17:06,85.0
17:17:07,86.0
17:17:08,87.0
17:17:12,86.0
17:17:13,84.0
17:17:14,83.0
17:17:15,82.0
17:17:16,81.0
17:17:17,80.0
17:17:18,79.0
17:17:19,78.0
17:17:21,77.0
17:17:22,76.0
17:17:24,75.0
17:17:26,74.0
17:17:29,73.0
17:17:31,72.0
17:17:33,71.0
17:17:35,70.0
17:17:37,69.0
17:17:48,71.0
17:17:53,68.0
17:17:56,68.0
17:18:07,69.0
17:18:19,67.0
17:18:36,70.0
17:18:54,73.0
17:19:04,72.0
17:19:06,71.0
17:19:11,70.0
17:19:27,73.0
17:19:31,76.0
17:19:48,73.0
17:19:58,72.0
17:19:59,71.0
17:20:04,70.0
17:20:30,67.0
17:20:44,64.0
17:20:50,67.0
17:20:57,64.0
17:21:03,67.0
17:21:17,64.0
17:21:22,61.0
17:21:34,58.0
17:21:40,58.0
17:21:46,59.0
17:21:52,62.0
17:21:53,62.0
17:21:59,63.0
17:22:04,65.0
17:22:09,68.0
17:22:15,70.0
17:22:21,72.0
17:22:38,69.0
17:22:41,66.0
17:22:45,63.0
17:22:57,66.0
17:22:59,69.0
17:23:01,73.0
17:23:12,76.0
17:23:13,73.0
17:23:25,70.0
17:23:47,67.0
17:24:10,70.0
17:24:11,67.0
17:24:24,70.0
17:24:34,67.0
17:24:37,68.0
17:24:40,66.0
17:24:42,63.0
17:24:44,68.0
17:24:47,71.0
17:24:51,71.0
17:25:02,68.0
17:25:05,71.0
17:25:10,74.0
17:25:14,77.0
17:25:16,80.0
17:25:19,82.0
17:25:31,81.0
17:25:45,84.0
17:25:58,81.0
17:26:13,78.0
17:26:25,75.0
17:26:30,72.0
17:26:45,69.0
17:27:39,73.0
17:27:41,77.0
17:27:43,80.0
17:27:45,84.0
17:27:47,87.0
17:28:01,84.0
17:28:17,81.0
17:28:19,78.0
17:28:22,75.0
17:28:36,72.0
17:28:40,69.0
17:28:41,72.0
17:28:59,75.0
17:29:04,78.0
17:29:14,81.0
17:29:17,84.0
17:29:20,87.0
17:29:22,87.0
17:29:28,86.0
17:29:33,85.0
17:29:38,83.0
17:29:43,81.0
17:29:48,79.0
17:29:49,79.0
17:29:51,78.0
17:29:56,77.0
17:29:59,74.0
17:30:01,73.0
17:30:07,74.0
17:30:14,76.0
17:30:25,79.0
17:30:47,76.0
17:31:04,72.0
17:31:14,69.0
17:31:43,66.0
17:31:48,63.0
17:32:53,68.0
17:32:55,65.0
17:33:02,68.0
17:33:05,72.0
17:33:07,76.0
17:33:09,79.0
17:33:12,82.0
17:33:13,83.0
17:33:18,85.0
17:33:22,85.0
17:33:28,86.0
17:33:33,87.0
17:33:38,85.0
17:33:44,85.0
17:33:52,85.0
17:34:26,88.0
17:34:51,85.0
17:34:56,82.0
17:35:09,79.0
17:35:14,75.0
17:35:15,78.0
17:35:39,75.0
17:35:44,72.0
17:36:11,75.0
17:36:17,78.0
17:36:28,75.0
17:36:33,72.0
17:36:49,75.0
17:36:56,78.0
17:36:58,81.0
17:36:59,85.0
17:37:00,88.0
17:37:01,91.0
17:37:02,95.0
17:37:03,98.0
17:37:05,101.0
17:37:07,104.0
17:37:30,101.0
17:37:35,98.0
17:37:42,95.0
17:37:49,92.0
17:37:54,89.0
17:37:58,86.0
17:38:01,89.0
17:38:03,86.0
17:38:07,89.0
17:38:14,86.0
17:38:23,89.0
17:38:27,92.0
17:38:37,95.0
17:38:41,98.0
17:38:46,101.0
17:39:04,98.0
17:39:29,101.0
17:39:34,104.0
17:39:57,101.0
17:40:14,98.0
17:40:23,95.0
17:40:37,98.0
17:40:41,101.0
17:41:09,105.0
17:41:16,108.0
17:41:21,105.0
17:41:28,102.0
17:41:31,99.0
17:41:41,103.0
17:41:51,106.0
17:42:02,109.0
17:42:12,106.0
17:42:19,103.0
17:42:23,100.0
17:42:46,97.0
17:43:07,94.0
17:43:12,91.0
17:43:16,88.0
17:43:36,84.0
17:43:39,81.0
17:43:41,78.0
17:43:45,75.0
17:43:59,78.0
17:44:03,81.0
17:44:14,78.0
17:44:35,81.0
17:44:39,84.0
17:44:55,87.0
17:45:05,84.0
17:45:09,87.0
17:45:14,84.0
17:45:41,87.0
17:45:44,90.0
17:45:53,91.0
17:45:57,93.0
17:46:04,95.0
17:46:11,95.0
17:46:12,99.0
17:46:17,99.0
17:46:23,98.0
17:46:28,101.0
17:46:31,101.0
17:46:39,105.0
17:46:41,108.0
17:46:44,111.0
17:46:57,108.0
17:47:05,105.0
17:47:09,102.0
17:47:22,106.0
17:47:28,103.0
17:47:42,100.0
17:48:03,103.0
17:48:05,106.0
17:48:14,109.0
17:48:42,106.0
17:48:45,103.0
17:48:55,99.0
17:49:10,96.0
17:49:32,100.0
17:49:34,103.0
17:49:43,106.0
17:49:44,103.0
17:49:50,106.0
17:50:04,110.0
17:50:05,113.0
17:50:06,116.0
17:50:07,119.0
17:50:09,123.0
17:50:11,126.0
17:50:13,129.0
17:50:46,125.0
17:51:02,122.0
17:51:07,119.0
17:51:16,116.0
17:51:23,119.0
17:51:44,116.0
17:51:51,119.0
17:51:55,122.0
17:52:05,118.0
17:52:08,115.0
17:52:14,112.0
17:52:22,113.0
17:52:27,114.0
17:52:34,115.0
17:52:38,114.0
17:52:44,114.0
17:52:49,115.0
17:52:52,115.0
17:52:54,115.0
17:53:00,112.0
17:53:03,114.0
17:53:05,117.0
17:53:09,113.0
17:53:11,116.0
17:53:21,120.0
17:53:22,117.0
17:53:32,114.0
17:53:44,111.0
17:54:14,108.0
17:54:29,111.0
17:54:44,108.0
17:55:02,104.0
17:55:19,107.0
17:55:36,110.0
17:55:48,113.0
17:55:54,116.0
17:56:15,113.0
17:56:26,116.0
17:56:28,119.0
17:56:30,122.0
17:56:32,126.0
17:56:36,129.0
17:56:57,132.0
17:57:09,129.0
17:57:17,126.0
17:57:20,123.0
17:57:23,120.0
17:57:30,120.0
