Time,HR
13:26:53,87.0
13:26:54,87.0
13:26:55,88.0
13:26:56,88.0
13:26:57,88.0
13:26:58,87.0
13:26:59,86.0
13:27:00,85.0
13:27:01,85.0
13:27:02,85.0
13:27:03,88.0
13:27:04,91.0
13:27:05,92.0
13:27:06,92.0
13:27:07,92.0
13:27:08,91.0
13:27:09,90.0
13:27:10,88.0
13:27:11,88.0
13:27:12,88.0
13:27:13,91.0
13:27:14,91.0
13:27:15,92.0
13:27:16,92.0
13:27:17,92.0
13:27:18,92.0
13:27:19,92.0
13:27:20,92.0
13:27:21,90.0
13:27:22,90.0
13:27:23,88.0
13:27:24,88.0
13:27:25,88.0
13:27:26,85.0
13:27:27,86.0
13:27:28,85.0
13:27:29,85.0
13:27:30,85.0
13:27:31,85.0
13:27:32,86.0
13:27:33,87.0
13:27:34,90.0
13:27:35,91.0
13:27:36,94.0
13:27:37,95.0
13:27:38,96.0
13:27:39,98.0
13:27:40,98.0
13:27:41,98.0
13:27:42,96.0
13:27:43,96.0
13:27:44,93.0
13:27:45,92.0
13:27:46,91.0
13:27:47,91.0
13:27:48,92.0
13:27:49,93.0
13:27:50,94.0
13:27:51,95.0
13:27:52,97.0
13:27:53,99.0
13:27:54,100.0
13:27:55,102.0
13:27:56,104.0
13:27:57,106.0
13:27:58,108.0
13:27:59,110.0
13:28:00,112.0
13:28:01,114.0
13:28:02,113.0
13:28:03,111.0
13:28:04,110.0
13:28:05,109.0
13:28:06,109.0
13:28:07,108.0
13:28:08,108.0
13:28:09,108.0
13:28:10,107.0
13:28:11,108.0
13:28:12,108.0
13:28:13,109.0
13:28:14,109.0
13:28:15,110.0
13:28:16,109.0
13:28:17,107.0
13:28:18,106.0
13:28:19,105.0
13:28:20,104.0
13:28:21,103.0
13:28:22,103.0
13:28:23,103.0
13:28:24,104.0
13:28:25,104.0
13:28:26,103.0
13:28:27,102.0
13:28:28,102.0
13:28:29,101.0
13:28:30,100.0
13:28:31,100.0
13:28:32,101.0
13:28:33,102.0
13:28:34,104.0
13:28:35,105.0
13:28:36,105.0
13:28:37,105.0
13:28:38,103.0
13:28:39,102.0
13:28:40,100.0
13:28:41,100.0
13:28:42,100.0
13:28:43,100.0
13:28:44,101.0
13:28:45,101.0
13:28:46,102.0
13:28:47,102.0
13:28:48,103.0
13:28:49,103.0
13:28:50,103.0
13:28:51,102.0
13:28:52,101.0
13:28:53,99.0
13:28:54,98.0
13:28:55,97.0
13:28:56,96.0
13:28:57,97.0
13:28:58,99.0
13:28:59,101.0
13:29:00,102.0
13:29:01,101.0
13:29:02,101.0
13:29:03,101.0
13:29:04,101.0
13:29:05,101.0
13:29:08,101.0
13:29:09,100.0
13:29:10,100.0
13:29:11,101.0
13:29:12,102.0
13:29:13,103.0
13:29:14,104.0
13:29:15,105.0
13:29:16,106.0
13:29:17,106.0
13:29:18,106.0
13:29:19,106.0
13:29:20,106.0
13:29:21,104.0
13:29:22,104.0
13:29:23,103.0
13:29:24,103.0
