timestamp,heart_rate
2020-10-19 11:14:49-07:00,109.0
2020-10-19 11:14:50-07:00,106.0
2020-10-19 11:14:51-07:00,106.0
2020-10-19 11:14:52-07:00,107.0
2020-10-19 11:14:53-07:00,106.0
2020-10-19 11:15:03-07:00,105.0
2020-10-19 11:15:06-07:00,107.0
2020-10-19 11:15:07-07:00,108.0
2020-10-19 11:15:08-07:00,109.0
2020-10-19 11:15:09-07:00,110.0
2020-10-19 11:15:10-07:00,111.0
2020-10-19 11:15:11-07:00,112.0
2020-10-19 11:15:13-07:00,113.0
2020-10-19 11:15:17-07:00,114.0
2020-10-19 11:15:19-07:00,113.0
2020-10-19 11:15:20-07:00,114.0
2020-10-19 11:15:29-07:00,113.0
2020-10-19 11:15:33-07:00,112.0
2020-10-19 11:15:36-07:00,113.0
2020-10-19 11:15:37-07:00,112.0
2020-10-19 11:15:45-07:00,109.0
2020-10-19 11:15:47-07:00,109.0
2020-10-19 11:15:56-07:00,108.0
2020-10-19 11:16:03-07:00,107.0
2020-10-19 11:16:11-07:00,107.0
2020-10-19 11:16:14-07:00,103.0
2020-10-19 11:16:16-07:00,106.0
2020-10-19 11:16:18-07:00,106.0
2020-10-19 11:16:22-07:00,109.0
2020-10-19 11:16:28-07:00,109.0
2020-10-19 11:16:32-07:00,106.0
2020-10-19 11:16:34-07:00,103.0
2020-10-19 11:16:36-07:00,100.0
2020-10-19 11:16:39-07:00,97.0
2020-10-19 11:16:58-07:00,98.0
2020-10-19 11:17:24-07:00,101.0
2020-10-19 11:17:28-07:00,104.0
2020-10-19 11:17:39-07:00,105.0
2020-10-19 11:17:42-07:00,106.0
2020-10-19 11:17:49-07:00,107.0
2020-10-19 11:17:53-07:00,108.0
2020-10-19 11:17:56-07:00,107.0
2020-10-19 11:17:59-07:00,107.0
2020-10-19 11:18:04-07:00,110.0
2020-10-19 11:18:11-07:00,108.0
2020-10-19 11:18:17-07:00,107.0
2020-10-19 11:18:24-07:00,109.0
2020-10-19 11:18:31-07:00,107.0
2020-10-19 11:18:36-07:00,108.0
2020-10-19 11:18:42-07:00,107.0
2020-10-19 11:18:50-07:00,107.0
2020-10-19 11:18:52-07:00,104.0
2020-10-19 11:18:54-07:00,108.0
2020-10-19 11:18:56-07:00,113.0
2020-10-19 11:18:57-07:00,114.0
2020-10-19 11:19:01-07:00,113.0
2020-10-19 11:19:08-07:00,113.0
2020-10-19 11:19:17-07:00,111.0
2020-10-19 11:19:22-07:00,110.0
2020-10-19 11:19:28-07:00,110.0
2020-10-19 11:19:35-07:00,107.0
2020-10-19 11:19:44-07:00,104.0
2020-10-19 11:20:03-07:00,107.0
2020-10-19 11:20:07-07:00,110.0
2020-10-19 11:20:13-07:00,107.0
2020-10-19 11:20:16-07:00,104.0
2020-10-19 11:20:21-07:00,101.0
2020-10-19 11:20:52-07:00,104.0
2020-10-19 11:20:58-07:00,107.0
2020-10-19 11:21:11-07:00,103.0
2020-10-19 11:21:41-07:00,106.0
2020-10-19 11:21:42-07:00,109.0
2020-10-19 11:21:46-07:00,106.0
2020-10-19 11:22:00-07:00,107.0
2020-10-19 11:22:02-07:00,107.0
2020-10-19 11:22:06-07:00,106.0
2020-10-19 11:22:16-07:00,105.0
2020-10-19 11:22:30-07:00,101.0
2020-10-19 11:22:32-07:00,98.0
2020-10-19 11:22:35-07:00,95.0
2020-10-19 11:22:39-07:00,92.0
2020-10-19 11:22:51-07:00,95.0
2020-10-19 11:22:55-07:00,98.0
2020-10-19 11:22:59-07:00,101.0
2020-10-19 11:23:02-07:00,104.0
2020-10-19 11:23:21-07:00,101.0
2020-10-19 11:23:37-07:00,98.0
2020-10-19 11:23:44-07:00,95.0
2020-10-19 11:23:54-07:00,98.0
2020-10-19 11:24:29-07:00,95.0
2020-10-19 11:24:32-07:00,91.0
2020-10-19 11:24:42-07:00,88.0
2020-10-19 11:24:46-07:00,91.0
2020-10-19 11:24:50-07:00,94.0
2020-10-19 11:25:05-07:00,97.0
2020-10-19 11:25:08-07:00,100.0
2020-10-19 11:25:17-07:00,103.0
2020-10-19 11:25:23-07:00,106.0
2020-10-19 11:25:26-07:00,109.0
2020-10-19 11:25:30-07:00,112.0
2020-10-19 11:25:51-07:00,109.0
2020-10-19 11:25:55-07:00,112.0
2020-10-19 11:26:11-07:00,109.0
2020-10-19 11:26:39-07:00,111.0
2020-10-19 11:26:45-07:00,109.0
2020-10-19 11:26:55-07:00,105.0
2020-10-19 11:26:58-07:00,104.0
2020-10-19 11:26:59-07:00,103.0
2020-10-19 11:27:04-07:00,102.0
2020-10-19 11:27:13-07:00,103.0
2020-10-19 11:27:27-07:00,106.0
2020-10-19 11:27:29-07:00,106.0
2020-10-19 11:27:39-07:00,109.0
2020-10-19 11:27:49-07:00,112.0
2020-10-19 11:27:53-07:00,116.0
2020-10-19 11:27:55-07:00,119.0
2020-10-19 11:27:57-07:00,122.0
2020-10-19 11:28:20-07:00,119.0
2020-10-19 11:28:25-07:00,119.0
2020-10-19 11:28:27-07:00,116.0
2020-10-19 11:28:30-07:00,113.0
2020-10-19 11:28:33-07:00,112.0
2020-10-19 11:28:39-07:00,112.0
2020-10-19 11:28:46-07:00,114.0
2020-10-19 11:28:53-07:00,114.0
2020-10-19 11:28:58-07:00,111.0
2020-10-19 11:29:01-07:00,110.0
2020-10-19 11:29:07-07:00,108.0
2020-10-19 11:29:16-07:00,106.0
2020-10-19 11:29:21-07:00,103.0
2020-10-19 11:29:23-07:00,103.0
2020-10-19 11:29:39-07:00,106.0
2020-10-19 11:29:44-07:00,109.0
2020-10-19 11:29:49-07:00,106.0
2020-10-19 11:29:57-07:00,109.0
2020-10-19 11:30:03-07:00,106.0
2020-10-19 11:30:22-07:00,103.0
2020-10-19 11:30:32-07:00,109.0
2020-10-19 11:30:33-07:00,109.0
2020-10-19 11:30:47-07:00,113.0
2020-10-19 11:30:57-07:00,110.0
2020-10-19 11:31:13-07:00,107.0
2020-10-19 11:31:22-07:00,103.0
2020-10-19 11:31:23-07:00,106.0
2020-10-19 11:31:34-07:00,103.0
2020-10-19 11:31:43-07:00,106.0
2020-10-19 11:32:01-07:00,103.0
2020-10-19 11:32:05-07:00,100.0
2020-10-19 11:32:08-07:00,103.0
2020-10-19 11:32:15-07:00,106.0
2020-10-19 11:32:18-07:00,109.0
2020-10-19 11:32:20-07:00,112.0
2020-10-19 11:32:37-07:00,109.0
2020-10-19 11:32:43-07:00,106.0
2020-10-19 11:32:47-07:00,103.0
2020-10-19 11:33:10-07:00,99.0
2020-10-19 11:33:11-07:00,105.0
2020-10-19 11:33:16-07:00,109.0
2020-10-19 11:33:19-07:00,112.0
2020-10-19 11:33:24-07:00,115.0
2020-10-19 11:33:41-07:00,112.0
2020-10-19 11:33:48-07:00,109.0
2020-10-19 11:33:55-07:00,106.0
2020-10-19 11:34:00-07:00,103.0
2020-10-19 11:34:15-07:00,99.0
2020-10-19 11:34:32-07:00,102.0
2020-10-19 11:34:39-07:00,99.0
2020-10-19 11:34:57-07:00,103.0
2020-10-19 11:35:00-07:00,106.0
2020-10-19 11:35:05-07:00,109.0
2020-10-19 11:35:11-07:00,106.0
2020-10-19 11:35:15-07:00,103.0
