Time,HR
09:21:27,93.0
09:21:28,93.0
09:21:29,94.0
09:21:44,91.0
09:21:50,89.0
09:21:52,88.0
09:21:56,88.0
09:22:01,88.0
09:22:11,87.0
09:22:18,89.0
09:22:36,86.0
09:22:47,83.0
09:22:59,80.0
09:23:37,84.0
09:23:40,81.0
09:23:49,84.0
09:24:02,87.0
09:24:13,90.0
09:24:25,94.0
09:24:28,91.0
09:24:32,88.0
09:24:34,85.0
09:24:59,88.0
09:25:38,91.0
09:25:46,94.0
09:26:18,91.0
09:26:37,88.0
09:26:43,85.0
09:27:02,82.0
09:27:26,85.0
09:27:32,88.0
09:27:45,88.0
09:27:48,90.0
09:27:53,93.0
09:27:54,93.0
09:27:59,94.0
09:28:03,94.0
09:28:09,95.0
09:28:14,96.0
09:28:17,99.0
09:28:20,100.0
09:28:24,100.0
09:28:27,99.0
09:28:29,99.0
09:28:36,96.0
09:28:43,93.0
09:29:27,90.0
09:29:52,93.0
09:30:00,90.0
09:30:10,93.0
09:30:19,96.0
09:30:28,99.0
09:30:30,101.0
09:30:35,102.0
09:30:39,101.0
09:30:44,100.0
09:30:50,97.0
09:30:56,100.0
09:31:04,99.0
09:31:07,96.0
09:31:10,93.0
09:31:13,90.0
09:31:30,94.0
09:31:46,97.0
09:31:49,94.0
09:31:54,91.0
09:32:11,93.0
09:32:15,96.0
09:32:21,99.0
09:32:31,96.0
09:32:32,96.0
09:32:42,99.0
09:32:44,102.0
09:32:55,105.0
09:33:05,102.0
09:33:11,105.0
09:33:15,102.0
09:33:49,103.0
09:33:50,103.0
09:33:54,102.0
09:33:56,100.0
09:33:59,97.0
09:34:02,95.0
09:34:06,92.0
09:34:09,91.0
09:34:16,89.0
09:34:30,92.0
09:34:31,91.0
09:34:34,92.0
09:34:37,91.0
09:34:39,92.0
09:34:42,92.0
09:34:48,91.0
09:34:50,90.0
09:34:52,90.0
09:34:56,88.0
09:34:57,88.0
09:35:02,89.0
09:35:06,91.0
09:35:11,90.0
09:35:17,92.0
09:35:21,92.0
09:35:28,94.0
09:35:32,96.0
09:35:38,97.0
09:35:45,97.0
09:35:50,96.0
09:35:56,93.0
09:36:01,92.0
09:36:07,89.0
09:36:16,86.0
09:36:25,83.0
09:36:26,84.0
09:36:28,83.0
09:36:30,83.0
09:36:31,83.0
09:36:34,84.0
09:36:35,84.0
09:36:40,85.0
09:36:52,82.0
09:36:57,79.0
09:37:08,76.0
09:37:13,78.0
09:37:15,77.0
09:37:18,78.0
09:37:22,80.0
09:37:27,82.0
09:37:29,85.0
09:37:31,83.0
09:37:36,81.0
09:37:38,84.0
09:37:42,85.0
09:37:47,88.0
09:37:48,88.0
09:37:53,91.0
09:37:54,92.0
09:37:57,95.0
09:38:00,96.0
09:38:03,97.0
09:38:05,97.0
09:38:08,98.0
09:38:14,100.0
09:38:19,97.0
09:38:20,97.0
09:38:28,94.0
09:38:38,93.0
09:38:43,90.0
09:38:48,93.0
09:38:54,96.0
09:39:13,99.0
09:39:18,96.0
09:39:20,99.0
09:39:23,99.0
09:39:27,99.0
09:39:33,98.0
09:39:38,97.0
09:39:43,97.0
09:39:55,99.0
09:40:00,98.0
09:40:08,96.0
09:40:14,98.0
09:40:20,99.0
09:40:26,100.0
09:40:33,101.0
09:40:38,98.0
09:40:41,97.0
09:40:51,96.0
09:41:01,95.0
09:41:06,92.0
09:41:31,95.0
09:41:42,95.0
09:41:45,95.0
09:41:52,95.0
09:42:02,92.0
09:42:07,90.0
09:42:52,87.0
09:42:55,90.0
09:42:57,93.0
09:42:58,90.0
09:43:04,93.0
09:43:06,97.0
09:43:08,100.0
09:43:12,103.0
09:43:19,106.0
09:43:26,103.0
09:43:45,100.0
09:43:47,103.0
09:43:51,100.0
09:44:14,97.0
09:44:16,94.0
09:44:20,91.0
09:44:58,88.0
09:45:14,91.0
09:45:17,94.0
09:45:20,97.0
09:45:31,94.0
09:45:35,94.0
09:45:36,94.0
09:45:40,97.0
09:45:49,98.0
09:45:52,97.0
09:45:57,95.0
09:46:02,92.0
09:46:03,92.0
09:46:09,91.0
09:46:14,93.0
09:46:24,95.0
09:46:32,92.0
09:46:37,89.0
09:46:40,86.0
09:46:54,83.0
09:47:09,86.0
09:47:15,89.0
09:47:26,92.0
09:47:29,95.0
09:47:33,98.0
09:47:36,99.0
09:47:39,99.0
09:47:46,100.0
09:47:56,97.0
09:48:03,94.0
09:48:10,91.0
09:48:22,94.0
09:48:29,97.0
09:48:48,94.0
09:48:53,91.0
09:48:57,88.0
09:49:07,85.0
09:49:27,81.0
09:49:28,84.0
09:49:52,87.0
09:50:35,90.0
09:50:38,87.0
09:50:42,84.0
09:50:47,81.0
09:51:16,84.0
09:51:20,87.0
09:51:27,90.0
09:51:55,92.0
09:51:57,92.0
09:52:00,97.0
09:52:02,95.0
09:52:06,98.0
09:52:09,101.0
09:52:12,104.0
09:52:18,107.0
09:52:27,105.0
09:52:35,102.0
09:52:37,99.0
09:52:43,96.0
09:52:46,93.0
09:52:50,92.0
09:52:57,93.0
09:53:01,96.0
09:53:16,99.0
09:53:17,96.0
09:53:20,95.0
09:53:36,92.0
09:53:54,95.0
09:54:03,98.0
09:54:11,101.0
09:54:35,105.0
09:54:54,102.0
09:54:56,99.0
09:55:01,96.0
09:55:11,93.0
09:55:20,90.0
09:55:22,90.0
09:55:25,90.0
09:55:30,91.0
09:55:34,94.0
09:55:37,97.0
09:55:39,101.0
09:55:41,104.0
09:55:43,105.0
09:55:47,108.0
09:55:53,109.0
09:55:57,108.0
09:56:02,107.0
09:56:05,104.0
09:56:09,103.0
09:56:13,100.0
09:56:17,100.0
09:56:19,97.0
09:56:35,98.0
09:56:40,97.0
09:56:46,97.0
09:56:48,94.0
09:56:49,97.0
09:56:54,95.0
09:57:01,93.0
09:57:07,91.0
09:57:14,88.0
09:57:17,91.0
09:57:24,94.0
09:57:31,89.0
09:57:33,92.0
09:58:00,89.0
09:58:04,89.0
09:58:12,86.0
09:58:17,89.0
09:58:18,92.0
09:58:23,95.0
09:58:26,98.0
09:58:28,101.0
09:58:31,105.0
09:58:45,108.0
09:58:50,111.0
09:58:56,114.0
09:59:01,117.0
09:59:25,114.0
10:00:12,110.0
10:00:13,113.0
10:00:40,110.0
10:00:46,113.0
10:00:57,116.0
10:01:01,119.0
10:01:03,123.0
10:01:05,126.0
10:01:07,129.0
10:01:10,133.0
10:01:13,136.0
10:01:17,139.0
10:01:24,142.0
10:01:27,139.0
10:01:29,136.0
10:01:31,132.0
10:01:33,128.0
10:01:36,125.0
10:01:44,122.0
10:01:53,119.0
10:02:29,114.0
10:02:32,118.0
10:02:45,121.0
10:02:50,124.0
10:02:52,127.0
10:03:18,130.0
10:03:27,127.0
10:03:30,124.0
10:03:44,127.0
10:03:53,124.0
10:03:56,121.0
10:04:07,118.0
10:04:25,121.0
10:05:07,118.0
10:05:18,117.0
10:05:23,114.0
10:05:26,113.0
10:05:35,116.0
10:05:47,119.0
10:05:53,121.0
10:05:57,118.0
10:06:14,121.0
10:06:34,118.0
10:06:58,115.0
10:07:18,118.0
10:07:19,118.0
10:07:24,121.0
10:07:26,121.0
10:07:33,119.0
10:07:41,122.0
10:07:42,123.0
10:07:44,126.0
10:07:47,129.0
10:07:48,130.0
10:07:54,129.0
10:08:00,130.0
10:08:10,127.0
10:08:13,123.0
10:08:15,120.0
10:08:17,117.0
10:08:19,114.0
10:08:21,111.0
10:08:32,108.0
10:08:42,111.0
10:09:31,114.0
10:09:44,118.0
10:09:47,114.0
10:09:48,117.0
10:10:06,120.0
10:10:15,123.0
10:10:21,123.0
10:10:23,123.0
10:10:24,123.0
10:10:27,124.0
10:10:29,124.0
10:10:30,124.0
10:10:35,123.0
10:10:42,119.0
10:10:51,116.0
10:10:57,115.0
10:11:00,115.0
10:11:05,115.0
10:11:10,117.0
10:11:16,118.0
10:11:19,121.0
10:11:20,118.0
10:11:25,117.0
10:11:34,117.0
10:11:37,114.0
10:11:40,111.0
10:11:43,108.0
10:11:49,105.0
10:11:58,108.0
10:12:00,112.0
10:12:02,116.0
10:12:04,119.0
10:12:06,122.0
10:12:09,125.0
10:12:20,122.0
10:12:22,118.0
10:12:25,115.0
10:12:45,116.0
10:12:53,115.0
10:13:00,113.0
10:13:03,111.0
10:13:04,113.0
10:13:08,112.0
10:13:14,114.0
10:13:18,114.0
10:13:19,114.0
10:13:20,113.0
10:13:22,112.0
10:13:23,111.0
10:13:27,110.0
10:13:32,111.0
10:13:34,109.0
10:13:40,109.0
10:13:43,109.0
10:13:45,109.0
10:13:49,107.0
10:13:56,106.0
10:14:01,106.0
10:14:07,106.0
10:14:13,104.0
10:14:17,107.0
10:14:21,108.0
10:14:23,111.0
10:14:25,116.0
10:14:27,120.0
10:14:29,124.0
10:14:34,128.0
10:14:38,131.0
10:14:41,132.0
10:14:46,130.0
10:14:51,127.0
10:14:52,127.0
10:14:58,130.0
10:15:34,127.0
10:15:36,130.0
10:15:43,126.0
10:15:49,129.0
10:16:05,126.0
10:16:11,123.0
10:16:18,120.0
10:16:39,120.0
10:16:53,118.0
10:16:58,118.0
10:17:02,118.0
10:17:04,118.0
10:17:06,118.0
10:17:11,121.0
10:17:12,121.0
10:17:18,121.0
10:17:32,124.0
10:18:03,127.0
10:18:05,127.0
10:18:08,127.0
10:18:15,127.0
10:18:23,129.0
10:18:27,126.0
10:18:48,122.0
10:19:05,118.0
10:19:07,115.0
10:19:10,112.0
10:19:19,109.0
10:19:34,112.0
10:19:39,115.0
10:19:46,114.0
10:19:49,113.0
10:19:51,116.0
10:20:04,118.0
10:20:06,121.0
10:20:07,120.0
10:20:12,121.0
10:20:17,124.0
10:20:23,121.0
10:20:24,124.0
10:20:26,128.0
10:20:29,131.0
10:20:41,128.0
10:20:44,125.0
10:20:49,122.0
10:20:56,119.0
10:21:13,117.0
10:21:16,119.0
10:21:21,120.0
10:21:27,122.0
10:21:33,119.0
10:21:35,118.0
10:21:40,116.0
10:21:46,116.0
10:21:53,115.0
10:22:07,115.0
10:22:11,115.0
10:22:17,115.0
10:22:21,115.0
10:22:26,114.0
10:22:29,115.0
10:22:31,116.0
10:22:33,116.0
10:22:39,118.0
10:22:47,119.0
10:22:53,122.0
10:22:57,120.0
10:23:04,118.0
10:23:11,121.0
10:23:14,118.0
10:23:15,121.0
10:23:24,124.0
10:23:30,125.0
10:23:34,122.0
10:23:39,120.0
10:23:44,117.0
10:23:53,118.0
10:23:56,121.0
10:23:57,118.0
10:24:19,115.0
10:24:23,112.0
10:24:33,115.0
10:24:35,118.0
10:24:37,121.0
10:24:43,124.0
10:24:52,125.0
