timestamp,heart_rate
2020-09-24 15:42:30-07:00,96.0
2020-09-24 15:42:31-07:00,96.0
2020-09-24 15:42:44-07:00,97.0
2020-09-24 15:42:45-07:00,96.0
2020-09-24 15:42:46-07:00,97.0
2020-09-24 15:42:51-07:00,97.0
2020-09-24 15:42:52-07:00,97.0
2020-09-24 15:42:56-07:00,97.0
2020-09-24 15:42:57-07:00,98.0
2020-09-24 15:42:59-07:00,97.0
2020-09-24 15:43:00-07:00,98.0
2020-09-24 15:43:06-07:00,98.0
2020-09-24 15:43:08-07:00,95.0
2020-09-24 15:43:10-07:00,96.0
2020-09-24 15:43:11-07:00,95.0
2020-09-24 15:43:15-07:00,92.0
2020-09-24 15:43:18-07:00,89.0
2020-09-24 15:43:21-07:00,85.0
2020-09-24 15:43:22-07:00,84.0
2020-09-24 15:43:27-07:00,81.0
2020-09-24 15:43:29-07:00,82.0
2020-09-24 15:43:35-07:00,79.0
2020-09-24 15:43:37-07:00,82.0
2020-09-24 15:43:42-07:00,85.0
2020-09-24 15:43:45-07:00,88.0
2020-09-24 15:43:49-07:00,90.0
2020-09-24 15:43:54-07:00,90.0
2020-09-24 15:44:02-07:00,93.0
2020-09-24 15:44:09-07:00,96.0
2020-09-24 15:44:14-07:00,93.0
2020-09-24 15:45:17-07:00,91.0
2020-09-24 15:45:26-07:00,90.0
2020-09-24 15:45:32-07:00,90.0
2020-09-24 15:45:40-07:00,87.0
2020-09-24 15:45:44-07:00,84.0
2020-09-24 15:45:48-07:00,83.0
2020-09-24 15:45:52-07:00,86.0
2020-09-24 15:45:53-07:00,88.0
2020-09-24 15:45:57-07:00,91.0
2020-09-24 15:46:01-07:00,92.0
2020-09-24 15:46:10-07:00,93.0
2020-09-24 15:46:12-07:00,93.0
2020-09-24 15:46:21-07:00,90.0
2020-09-24 15:46:22-07:00,89.0
2020-09-24 15:46:38-07:00,86.0
2020-09-24 15:46:43-07:00,83.0
2020-09-24 15:46:59-07:00,80.0
2020-09-24 15:47:02-07:00,83.0
2020-09-24 15:47:06-07:00,80.0
2020-09-24 15:47:08-07:00,83.0
2020-09-24 15:47:10-07:00,80.0
2020-09-24 15:47:15-07:00,84.0
2020-09-24 15:47:17-07:00,81.0
2020-09-24 15:47:19-07:00,84.0
2020-09-24 15:47:25-07:00,84.0
2020-09-24 15:47:26-07:00,83.0
2020-09-24 15:48:23-07:00,90.0
2020-09-24 15:48:24-07:00,90.0
2020-09-24 15:48:25-07:00,88.0
2020-09-24 15:48:26-07:00,90.0
2020-09-24 15:48:32-07:00,91.0
2020-09-24 15:48:40-07:00,92.0
2020-09-24 15:48:41-07:00,92.0
2020-09-24 15:48:46-07:00,91.0
2020-09-24 15:48:58-07:00,88.0
2020-09-24 15:49:10-07:00,92.0
2020-09-24 15:49:11-07:00,95.0
2020-09-24 15:49:12-07:00,98.0
2020-09-24 15:49:13-07:00,101.0
2020-09-24 15:49:14-07:00,105.0
2020-09-24 15:49:16-07:00,111.0
2020-09-24 15:49:18-07:00,116.0
2020-09-24 15:49:20-07:00,119.0
2020-09-24 15:49:22-07:00,122.0
2020-09-24 15:49:24-07:00,125.0
2020-09-24 15:49:26-07:00,128.0
2020-09-24 15:49:29-07:00,131.0
2020-09-24 15:49:47-07:00,128.0
2020-09-24 15:50:03-07:00,124.0
2020-09-24 15:50:05-07:00,121.0
2020-09-24 15:50:07-07:00,118.0
2020-09-24 15:50:14-07:00,115.0
2020-09-24 15:50:44-07:00,112.0
2020-09-24 15:50:47-07:00,109.0
2020-09-24 15:50:50-07:00,106.0
2020-09-24 15:50:53-07:00,103.0
2020-09-24 15:50:59-07:00,100.0
2020-09-24 15:51:27-07:00,103.0
2020-09-24 15:51:30-07:00,107.0
2020-09-24 15:51:32-07:00,110.0
2020-09-24 15:51:45-07:00,107.0
2020-09-24 15:51:54-07:00,104.0
2020-09-24 15:52:02-07:00,107.0
2020-09-24 15:52:06-07:00,110.0
2020-09-24 15:52:08-07:00,113.0
2020-09-24 15:52:10-07:00,116.0
2020-09-24 15:52:12-07:00,119.0
2020-09-24 15:52:31-07:00,116.0
2020-09-24 15:52:33-07:00,119.0
2020-09-24 15:52:36-07:00,116.0
2020-09-24 15:53:05-07:00,119.0
2020-09-24 15:53:16-07:00,116.0
2020-09-24 15:53:21-07:00,112.0
2020-09-24 15:53:32-07:00,109.0
2020-09-24 15:53:36-07:00,106.0
2020-09-24 15:53:42-07:00,110.0
2020-09-24 15:53:50-07:00,113.0
2020-09-24 15:53:59-07:00,117.0
2020-09-24 15:54:00-07:00,114.0
2020-09-24 15:54:04-07:00,111.0
2020-09-24 15:54:20-07:00,108.0
2020-09-24 15:54:35-07:00,111.0
2020-09-24 15:54:43-07:00,114.0
2020-09-24 15:54:59-07:00,111.0
2020-09-24 15:55:04-07:00,110.0
2020-09-24 15:55:07-07:00,110.0
2020-09-24 15:55:11-07:00,110.0
2020-09-24 15:55:19-07:00,107.0
2020-09-24 15:55:20-07:00,110.0
2020-09-24 15:55:25-07:00,112.0
2020-09-24 15:55:26-07:00,109.0
2020-09-24 15:55:30-07:00,106.0
2020-09-24 15:55:33-07:00,104.0
2020-09-24 15:55:42-07:00,103.0
2020-09-24 15:55:46-07:00,106.0
2020-09-24 15:55:49-07:00,107.0
2020-09-24 15:55:52-07:00,110.0
2020-09-24 15:55:53-07:00,107.0
2020-09-24 15:56:09-07:00,106.0
2020-09-24 15:56:21-07:00,109.0
2020-09-24 15:56:28-07:00,106.0
2020-09-24 15:56:33-07:00,103.0
2020-09-24 15:56:38-07:00,100.0
2020-09-24 15:56:43-07:00,97.0
