loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2020-11-23 15:59:53.495 -0500,1,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99956.94614850001,0.658843994140625,0.365875244140625,-0.64849853515625,99956.92129441668,-0.000145674915984273,0.01414431445300579,0.001050350721925497,99956.92813941668,-53.54209899902344,-2.887542724609375,-437.89306640625,99956.88650241667,0.4084555835742316,0.7937933645076956,-0.3755600412169161,6.365589797496796e-07,0.0009060241281986237,-0.0009568751556798816,-0.00666433572769165,-0.002791076898574829,0.00454401969909668,XArbitraryCorrectedZVertical,-0.245609036917221,0.336953194046699,0.1130951287456824,0.9018583548963972,0.6633224487304688,0.3667936027050018,-0.6522774696350098,31.25777435302734,20.78079795837402,-35.90106201171875,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.497 -0500,2,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99956.9796985,0.6595001220703125,0.36614990234375,-0.647796630859375,99956.95484950001,-0.002095108851790428,0.01215919479727745,0.001068726531229913,99956.9881515,-53.22604370117188,-2.228713989257812,-437.9324951171875,99956.94614850001,0.4084057056229417,0.7937587141460458,-0.3755336420660089,0.002981647383421659,-0.003198802471160889,-0.004110503010451794,-0.004832863807678223,-0.001362711191177368,0.003490447998046875,XArbitraryCorrectedZVertical,-0.2455871563957123,0.336947052047983,0.1130822615732104,0.9018682222088988,0.6633067727088928,0.3667690455913544,-0.6523072719573975,31.45994186401367,20.64121627807617,-35.92877197265625,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.498 -0500,3,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.0132535,0.6594696044921875,0.36578369140625,-0.6480865478515625,99956.98839950001,-0.003287938656285405,0.01395336631685495,-0.0001134506601374596,99956.9881515,-53.22604370117188,-2.228713989257812,-437.9324951171875,99956.94614850001,0.4084057056229417,0.7937587141460458,-0.3755336420660089,0.002981647383421659,-0.003198802471160889,-0.004110503010451794,-0.004832863807678223,-0.001362711191177368,0.003490447998046875,XArbitraryCorrectedZVertical,-0.2455871563957123,0.336947052047983,0.1130822615732104,0.9018682222088988,0.6633067727088928,0.3667690455913544,-0.6523072719573975,31.45994186401367,20.64121627807617,-35.92877197265625,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.499 -0500,4,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.0468025,0.65875244140625,0.3657379150390625,-0.6484222412109375,99957.0555035,-0.001852761139161885,0.01224761176854372,-0.0002998719282913953,99957.0481655,-53.320068359375,-2.5643310546875,-438.1704406738281,99957.00579550001,0.4084171993242977,0.793751622170056,-0.3755237456400077,-0.0003542350605130196,3.438536077737808e-05,0.0009372381027787924,-0.00397646427154541,-0.001536697149276733,0.003756999969482422,XArbitraryCorrectedZVertical,-0.2455843784276007,0.3369437035193699,0.1130903270448656,0.9018692032191679,0.6633047461509705,0.3667598366737366,-0.6523144841194153,31.51457595825195,20.80279350280762,-36.2291259765625,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.501 -0500,5,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.0803515,0.6575469970703125,0.36566162109375,-0.647979736328125,99957.0555035,-0.001852761139161885,0.01224761176854372,-0.0002998719282913953,99957.07817350001,-53.53985595703125,-2.472488403320312,-438.1096801757812,99957.0654415,0.4084192420206491,0.7937173059370896,-0.3755263397416072,-0.0001622440759092569,-0.002141198143362999,0.000305419263895601,-0.005616605281829834,-0.002317309379577637,0.004191100597381592,XArbitraryCorrectedZVertical,-0.2455839171688509,0.3369276497813685,0.1130949335867732,0.9018747378241584,0.6632816791534424,0.36676225066185,-0.652336597442627,31.17274856567383,20.59905815124512,-36.85089111328125,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.502 -0500,6,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.11390750001,0.66064453125,0.3657073974609375,-0.64837646484375,99957.0890525,-0.004630171693861485,0.01119459792971611,0.001196558238007128,99957.1081805,-52.73890686035156,-2.34454345703125,-437.7022094726562,99957.0654415,0.4084192420206491,0.7937173059370896,-0.3755263397416072,-0.0001622440759092569,-0.002141198143362999,0.000305419263895601,-0.005616605281829834,-0.002317309379577637,0.004191100597381592,XArbitraryCorrectedZVertical,-0.2455839171688509,0.3369276497813685,0.1130949335867732,0.9018747378241584,0.6632816791534424,0.36676225066185,-0.652336597442627,31.17274856567383,20.59905815124512,-36.85089111328125,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.503 -0500,7,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.14745650001,0.65899658203125,0.36669921875,-0.649383544921875,99957.12260250001,-0.004553206264972687,0.01235493645071983,0.0007768440991640091,99957.13818950001,-53.17137145996094,-2.330841064453125,-437.927001953125,99957.1250885,0.4084024032393937,0.7936980186184566,-0.3755336315792764,0.0007807039655745029,-0.002386510372161865,0.001326037920080125,-0.004945933818817139,-0.002598732709884644,0.004934430122375488,XArbitraryCorrectedZVertical,-0.245583172633962,0.3369200931510234,0.1130882253932346,0.9018786003952124,0.663267195224762,0.366769015789032,-0.6523475050926208,31.66321182250977,20.61619186401367,-35.99630737304688,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.504 -0500,8,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.18100550001,0.6582489013671875,0.3655242919921875,-0.6462249755859375,99957.15615150001,-0.003711647586897016,0.009501892141997814,0.0006506102508865297,99957.1681945,-52.89027404785156,-2.508255004882812,-437.3757934570312,99957.1250885,0.4084024032393937,0.7936980186184566,-0.3755336315792764,0.0007807039655745029,-0.002386510372161865,0.001326037920080125,-0.004945933818817139,-0.002598732709884644,0.004934430122375488,XArbitraryCorrectedZVertical,-0.245583172633962,0.3369200931510234,0.1130882253932346,0.9018786003952124,0.663267195224762,0.366769015789032,-0.6523475050926208,31.66321182250977,20.61619186401367,-35.99630737304688,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.505 -0500,9,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.21456050001,0.657440185546875,0.365142822265625,-0.6453704833984375,99957.18970650001,-0.001858353847637773,0.01081376522779465,0.003349723992869258,99957.1681945,-52.89027404785156,-2.508255004882812,-437.3757934570312,99957.18473450001,0.4083971323237039,0.793669848357372,-0.3754813373214534,1.943181268870831e-05,-0.0003761276602745056,0.003233372000977397,-0.005200564861297607,-0.001237690448760986,0.004615724086761475,XArbitraryCorrectedZVertical,-0.2455578658846401,0.3369146843560203,0.1130999445146987,0.9018860733763414,0.6632624864578247,0.3667203783988953,-0.6523796319961548,31.60145568847656,20.64768028259277,-36.1036376953125,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 15:59:53.506 -0500,10,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,99957.2481105,0.656494140625,0.3636627197265625,-0.644561767578125,99957.2232565,-0.004321245010942221,0.009733321145176888,-0.001845038030296564,99957.2282065,-53.1163330078125,-2.445281982421875,-438.0785522460938,99957.18473450001,0.4083971323237039,0.793669848357372,-0.3754813373214534,1.943181268870831e-05,-0.0003761276602745056,0.003233372000977397,-0.005200564861297607,-0.001237690448760986,0.004615724086761475,XArbitraryCorrectedZVertical,-0.2455578658846401,0.3369146843560203,0.1130999445146987,0.9018860733763414,0.6632624864578247,0.3667203783988953,-0.6523796319961548,31.60145568847656,20.64768028259277,-36.1036376953125,2,99925.94473825001,stationary,2,2020-11-23 15:56:34.796 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,99954.731776,0,-29.30333,100.9545,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
