loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2020-11-23 16:07:12.249 -0500,1,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.10980525,0.1815643310546875,0.6288909912109375,-0.747589111328125,100022.0774977917,-0.002192314248532057,0.01311660092324018,0.0001432780700270087,100022.11816525,-90.05734252929688,15.608154296875,-438.6717224121094,100022.0638307917,-0.547290815086375,0.2376135943548495,-0.6863900814537256,0.001345450640656054,-0.001301000826060772,-0.0004311540396884084,0.0004536807537078857,-0.004526734352111816,0.004306197166442871,XArbitraryCorrectedZVertical,-0.2915300481949391,0.1977575270497061,-0.291089832978529,0.8894769126407338,0.1820786446332932,0.6337488889694214,-0.7518044114112854,-5.307540893554688,38.67923736572266,-37.02645874023438,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.250 -0500,2,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.14336125,0.18218994140625,0.6298065185546875,-0.7489471435546875,100022.11104825,-0.002794454805552959,0.01379197835922241,0.0008801747462712228,100022.11816525,-90.05734252929688,15.608154296875,-438.6717224121094,100022.12347825,-0.5472557925106825,0.2376447881517792,-0.6864192794158412,0.001572319772094488,2.883560955524445e-05,0.002093121642246842,-5.365908145904541e-05,-0.003999888896942139,0.005793154239654541,XArbitraryCorrectedZVertical,-0.2915422920925329,0.1977694625437811,-0.2910790912534875,0.889473661529799,0.1820977181196213,0.6337714791297913,-0.7517806887626648,-5.293975830078125,38.82660675048828,-36.7952880859375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.252 -0500,3,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.17691025,0.1825408935546875,0.6298065185546875,-0.7469940185546875,100022.14460425,-0.003886084537953138,0.01140445470809937,-0.002326271263882518,100022.17818225,-90.23757934570312,15.95494079589844,-438.3399047851562,100022.12347825,-0.5472557925106825,0.2376447881517792,-0.6864192794158412,0.001572319772094488,2.883560955524445e-05,0.002093121642246842,-5.365908145904541e-05,-0.003999888896942139,0.005793154239654541,XArbitraryCorrectedZVertical,-0.2915422920925329,0.1977694625437811,-0.2910790912534875,0.889473661529799,0.1820977181196213,0.6337714791297913,-0.7517806887626648,-5.293975830078125,38.82660675048828,-36.7952880859375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.253 -0500,4,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.21046025,0.1823272705078125,0.62872314453125,-0.7475433349609375,100022.17815325,-0.0002146507758880034,0.01266839075833559,0.001504419720731676,100022.20818325,-90.22848510742188,16.06275939941406,-438.8070373535156,100022.18312525,-0.547224284485891,0.237669093022962,-0.6863872161084064,0.001259474433027208,0.002538767643272877,0.0009356924565508962,-0.0003208816051483154,-0.004219174385070801,0.003992676734924316,XArbitraryCorrectedZVertical,-0.2915272548975251,0.1977722246766803,-0.2910683276869762,0.8894815474180043,0.1821207851171494,0.6337466835975647,-0.7517960071563721,-5.504020690917969,39.09881591796875,-36.65618896484375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.254 -0500,5,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.24401625,0.18426513671875,0.6303558349609375,-0.750701904296875,100022.21170325,-0.0045585329644382,0.01131204329431057,-0.0006799050024710596,100022.23818925,-90.05165100097656,16.24468994140625,-438.3099365234375,100022.18312525,-0.547224284485891,0.237669093022962,-0.6863872161084064,0.001259474433027208,0.002538767643272877,0.0009356924565508962,-0.0003208816051483154,-0.004219174385070801,0.003992676734924316,XArbitraryCorrectedZVertical,-0.2915272548975251,0.1977722246766803,-0.2910683276869762,0.8894815474180043,0.1821207851171494,0.6337466835975647,-0.7517960071563721,-5.504020690917969,39.09881591796875,-36.65618896484375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.256 -0500,6,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.27756525,0.182281494140625,0.6284027099609375,-0.7454681396484375,100022.24525925,-0.002291383687406778,0.01125292107462883,-0.003170226933434606,100022.26819525,-90.18878173828125,15.96919250488281,-438.708984375,100022.24277325,-0.547215487008738,0.2377126911972541,-0.6864483636226438,-0.001916250446811318,-0.001596971414983273,0.0003269084845669568,0.002264708280563354,-0.003534078598022461,0.0007579326629638672,XArbitraryCorrectedZVertical,-0.2915496476937393,0.1977969089202213,-0.2910713212894562,0.8894676717217656,0.182144433259964,0.6337940096855164,-0.7517503499984741,-5.335731506347656,39.35392761230469,-36.59384155273438,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.257 -0500,7,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.31111525,0.1838226318359375,0.6302490234375,-0.7494354248046875,100022.27880825,-0.002163019496947527,0.01128088403493166,-0.0007768440991640091,100022.29820125,-90.52284240722656,16.24642944335938,-438.8523254394531,100022.30242025,-0.547237602896389,0.2376938344471762,-0.686403482530308,-2.271262928843498e-05,-0.0005169883370399475,-0.0009251789888367057,0.001127839088439941,-0.003682374954223633,0.001674115657806396,XArbitraryCorrectedZVertical,-0.2915297634395062,0.1977869438863981,-0.2910780266517501,0.8894741979151983,0.1821369528770447,0.6337592601776123,-0.7517814636230469,-5.705490112304688,39.38811111450195,-36.93896484375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.259 -0500,8,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.34467125,0.181854248046875,0.630645751953125,-0.747772216796875,100022.31235825,-0.004624845460057259,0.01576937548816204,-0.0003320961841382086,100022.32820625,-89.95120239257812,15.99612426757812,-439.0701904296875,100022.30242025,-0.547237602896389,0.2376938344471762,-0.686403482530308,-2.271262928843498e-05,-0.0005169883370399475,-0.0009251789888367057,0.001127839088439941,-0.003682374954223633,0.001674115657806396,XArbitraryCorrectedZVertical,-0.2915297634395062,0.1977869438863981,-0.2910780266517501,0.8894741979151983,0.1821369528770447,0.6337592601776123,-0.7517814636230469,-5.705490112304688,39.38811111450195,-36.93896484375,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100018.801634,0,-30.02468,100.9632,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.260 -0500,9,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.37822125,0.18353271484375,0.6293792724609375,-0.74853515625,100022.34591425,-0.005395031534135342,0.01264175958931446,-0.00153557863086462,100022.32820625,-89.95120239257812,15.99612426757812,-439.0701904296875,100022.36206725,-0.5472285113488045,0.2377346421126686,-0.6864178332602768,-0.001291587483137846,-0.001387068070471287,0.0006490790983662009,0.0006567686796188354,-0.003693461418151855,0.002893805503845215,XArbitraryCorrectedZVertical,-0.2915312559102811,0.1978052958782668,-0.2910800472123262,0.8894689884445312,0.1821654886007309,0.6337703466415405,-0.7517651915550232,-5.364768981933594,39.38437652587891,-37.12454223632812,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100019.802209,0,-30.01147,100.963,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:07:12.261 -0500,10,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100022.41177025,0.181732177734375,0.628631591796875,-0.7479705810546875,100022.37946425,-0.005392368417233229,0.0127376327291131,-0.001608016667887568,100022.41821525,-90.47576904296875,16.21315002441406,-439.0563049316406,100022.36206725,-0.5472285113488045,0.2377346421126686,-0.6864178332602768,-0.001291587483137846,-0.001387068070471287,0.0006490790983662009,0.0006567686796188354,-0.003693461418151855,0.002893805503845215,XArbitraryCorrectedZVertical,-0.2915312559102811,0.1978052958782668,-0.2910800472123262,0.8894689884445312,0.1821654886007309,0.6337703466415405,-0.7517651915550232,-5.364768981933594,39.38437652587891,-37.12454223632812,2,100013.819247375,stationary,2,2020-11-23 16:00:35.247 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100019.802209,0,-30.01147,100.963,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
