epoch,loss,mae,mse,val_loss,val_mae,val_mse
25,0.001648171,0.025838522,0.001648171,0.004433904,0.039567895,0.004433908
26,0.001636574,0.025644766,0.001636574,0.005021373,0.043493014,0.005021374
27,0.001641416,0.025760328,0.001641417,0.00318868,0.037399434,0.003188681
28,0.001638463,0.025812555,0.001638461,0.004156326,0.040525865,0.00415632
29,0.001629784,0.025743963,0.001629784,0.004766327,0.043592788,0.004766325
30,0.001616609,0.025674181,0.001616608,0.004193056,0.04110042,0.004193053
31,0.00161822,0.025654793,0.001618221,0.005339501,0.04512848,0.005339501
32,0.001610728,0.02564292,0.001610728,0.004838039,0.043863349,0.004838035
33,0.001613014,0.025610391,0.001613013,0.004527149,0.041887797,0.004527153
34,0.001599068,0.02552303,0.001599067,0.003377922,0.037575189,0.003377921
35,0.001590561,0.02544525,0.00159056,0.005117095,0.046355464,0.005117102
36,0.001600012,0.025536299,0.001600012,0.003367277,0.037636038,0.003367274
37,0.001590762,0.025509704,0.001590762,0.003150489,0.036260352,0.003150486
38,0.001594598,0.025531081,0.001594598,0.004974279,0.044060528,0.004974277
39,0.001589691,0.025485411,0.001589691,0.004055152,0.040366206,0.00405515
40,0.001585031,0.025461752,0.001585031,0.003986408,0.038925774,0.003986408
41,0.001580447,0.025394225,0.001580448,0.003970027,0.040653653,0.003970028
42,0.001582505,0.025464382,0.001582504,0.00255357,0.031862363,0.002553569
43,0.001579245,0.025430145,0.001579246,0.003463074,0.037245758,0.003463074
44,0.001578605,0.025449924,0.001578605,0.002351401,0.030940471,0.002351398
45,0.001582018,0.02549318,0.001582018,0.002615147,0.032510471,0.002615142
46,0.001569166,0.025320774,0.001569166,0.002981149,0.035665035,0.002981149
47,0.00157657,0.025404455,0.001576569,0.002833274,0.033641063,0.002833277
48,0.001566122,0.025299462,0.001566122,0.003676668,0.038501952,0.003676667
49,0.001563948,0.025331711,0.001563949,0.003933808,0.038824141,0.003933805
50,0.001572819,0.025342368,0.00157282,0.00365328,0.038274337,0.003653284
51,0.001556951,0.025255997,0.001556951,0.004074021,0.040009942,0.004074015
52,0.001566634,0.025368094,0.001566634,0.004506587,0.041941863,0.004506587
53,0.001554121,0.0251705,0.00155412,0.005386103,0.045721278,0.0053861
54,0.001560208,0.025290664,0.001560208,0.002648115,0.032881945,0.002648117
55,0.001561894,0.025325105,0.001561894,0.003487067,0.036985617,0.003487067
56,0.001560102,0.02524783,0.001560102,0.003169444,0.035625197,0.003169447
57,0.001555281,0.025254695,0.001555282,0.00440827,0.041508507,0.004408265
58,0.001552526,0.025252627,0.001552525,0.0037574,0.037621133,0.003757398
59,0.001560808,0.025284844,0.001560808,0.003350905,0.035585728,0.003350908
60,0.001552059,0.025214367,0.001552059,0.003089108,0.034154866,0.003089104
61,0.00155084,0.025208415,0.001550841,0.003275228,0.03721432,0.00327523
62,0.001549889,0.025205784,0.001549888,0.004249459,0.040906455,0.004249461
63,0.001542252,0.025154505,0.001542252,0.003421413,0.037710495,0.003421416
64,0.001544671,0.025212161,0.00154467,0.003834306,0.039122671,0.00383431
65,0.001548296,0.025222693,0.001548298,0.003459657,0.037169054,0.003459653
66,0.001544742,0.025206193,0.001544743,0.004332702,0.041293688,0.004332704
67,0.001549607,0.02528012,0.001549606,0.003428575,0.03647764,0.003428574
68,0.001531471,0.025050033,0.001531471,0.004401308,0.041074798,0.004401303
69,0.001539695,0.025112389,0.001539697,0.006770125,0.047956832,0.006770125
70,0.001539652,0.025146224,0.001539651,0.005417742,0.043869592,0.005417743
71,0.001535078,0.02513527,0.001535077,0.003511063,0.03731773,0.003511062
72,0.001529493,0.02502699,0.001529491,0.006298926,0.047784928,0.006298924
73,0.001533694,0.025077911,0.001533694,0.003160955,0.034944966,0.003160954
74,0.001532412,0.025126703,0.001532412,0.003763994,0.038565438,0.003763995
75,0.001526763,0.025049895,0.001526764,0.005401587,0.044755097,0.005401586
76,0.001532273,0.025066247,0.001532274,0.005094396,0.044568434,0.005094395
77,0.001527822,0.025066862,0.001527823,0.003981342,0.040042501,0.003981341
78,0.001525775,0.025081232,0.001525775,0.002403233,0.030673239,0.002403233
79,0.001520002,0.024974694,0.001520001,0.002972659,0.035194464,0.00297266
80,0.00152627,0.025075907,0.001526271,0.003653441,0.03871803,0.003653437
81,0.001521727,0.025021056,0.001521727,0.007123614,0.051859353,0.007123617
82,0.001522648,0.025035048,0.001522649,0.004940165,0.045063615,0.004940168
83,0.001524653,0.025073905,0.001524651,0.003210518,0.036125548,0.003210517
84,0.001523932,0.0250497,0.001523932,0.002638266,0.033334952,0.002638262
85,0.001520384,0.025052743,0.001520384,0.002210322,0.029168362,0.002210325
86,0.001513448,0.025004094,0.00151345,0.003061151,0.034614731,0.003061154
87,0.001515564,0.0250112,0.001515565,0.002845111,0.033300757,0.002845114
88,0.001511747,0.024966989,0.001511747,0.003828705,0.038170736,0.003828702
89,0.001514261,0.024985284,0.001514261,0.001790815,0.025979484,0.001790814
90,0.001508713,0.024903184,0.001508713,0.003361064,0.036490709,0.003361062
91,0.001512831,0.024965478,0.001512831,0.003582904,0.038508054,0.00358291
92,0.001510594,0.02491425,0.001510593,0.002693286,0.033576757,0.002693289
93,0.001507387,0.02490349,0.001507388,0.002330408,0.030423619,0.002330406
94,0.001503779,0.024930181,0.001503778,0.006335861,0.048621494,0.006335865
95,0.001509024,0.024970453,0.001509024,0.00659852,0.049716767,0.00659852
96,0.001506369,0.024961395,0.001506368,0.003132074,0.035008408,0.003132073
97,0.001501187,0.024899777,0.001501186,0.004521751,0.042543661,0.004521758
98,0.00150796,0.024907215,0.001507959,0.003149777,0.035076886,0.003149782
99,0.001502067,0.024896082,0.001502066,0.003441117,0.037980374,0.003441115
