Time,HR
15:18:44,85.0
15:18:45,85.0
15:18:46,86.0
15:18:51,87.0
15:19:12,87.0
15:19:19,90.0
15:19:21,91.0
15:19:23,93.0
15:19:25,93.0
15:19:32,93.0
15:19:41,90.0
15:19:44,87.0
15:19:50,84.0
15:20:03,81.0
15:20:05,81.0
15:20:07,81.0
15:20:13,81.0
15:20:18,81.0
15:20:23,80.0
15:20:28,79.0
15:20:33,80.0
15:20:39,83.0
15:20:40,85.0
15:20:44,88.0
15:20:48,90.0
15:20:54,92.0
15:21:00,96.0
15:21:02,98.0
15:21:07,101.0
15:21:24,98.0
15:21:28,95.0
15:21:31,92.0
15:21:33,89.0
15:21:38,86.0
15:21:49,86.0
15:21:52,89.0
15:21:55,89.0
15:22:32,86.0
15:22:35,89.0
15:22:44,92.0
15:22:52,95.0
15:23:03,92.0
15:23:18,89.0
15:23:49,92.0
15:23:54,89.0
15:24:00,86.0
15:24:04,83.0
15:24:11,86.0
15:24:28,81.0
15:24:29,85.0
15:24:36,89.0
15:24:49,86.0
15:25:10,89.0
15:25:52,86.0
15:26:00,89.0
15:26:22,92.0
15:26:26,95.0
15:26:34,98.0
15:26:50,101.0
15:27:18,97.0
15:27:21,94.0
15:27:51,91.0
15:27:56,88.0
15:28:10,91.0
15:28:15,94.0
15:28:25,93.0
15:28:27,94.0
15:28:32,96.0
15:28:38,97.0
15:28:45,95.0
15:28:57,91.0
15:29:09,88.0
15:29:13,85.0
15:29:21,82.0
15:29:24,86.0
15:29:37,89.0
15:29:44,92.0
15:29:53,89.0
15:29:59,92.0
15:30:04,95.0
15:30:16,100.0
15:30:17,96.0
15:30:20,93.0
15:30:21,98.0
15:30:31,95.0
15:30:39,98.0
15:30:44,95.0
15:31:03,98.0
15:31:13,101.0
15:31:40,104.0
15:31:50,101.0
15:32:03,98.0
15:32:17,95.0
15:32:21,92.0
15:32:25,89.0
15:32:33,86.0
15:32:41,89.0
15:32:46,92.0
15:32:59,95.0
15:33:03,99.0
15:33:05,102.0
15:33:08,105.0
15:33:11,108.0
15:33:33,105.0
15:33:37,102.0
15:33:46,99.0
15:33:49,96.0
15:33:54,93.0
15:34:15,97.0
15:34:16,94.0
15:34:24,97.0
15:34:31,100.0
15:34:41,103.0
15:34:47,104.0
15:34:52,102.0
15:34:53,102.0
15:34:58,102.0
15:34:59,102.0
15:35:04,103.0
15:35:12,102.0
15:35:19,103.0
15:35:26,103.0
15:35:39,102.0
15:36:00,105.0
15:36:20,102.0
15:36:59,99.0
15:37:10,96.0
15:37:13,93.0
15:37:28,95.0
15:37:30,97.0
15:37:34,100.0
15:37:35,100.0
15:37:43,103.0
15:37:52,100.0
15:37:55,97.0
15:37:57,94.0
15:37:59,90.0
15:38:01,87.0
15:38:11,84.0
15:38:55,87.0
15:38:58,90.0
15:39:11,93.0
15:39:13,97.0
15:39:15,101.0
15:39:17,104.0
15:39:20,107.0
15:39:23,111.0
15:39:26,115.0
15:39:29,118.0
15:39:33,118.0
15:39:36,117.0
15:39:43,118.0
15:39:51,116.0
15:39:54,113.0
15:39:57,110.0
15:40:56,112.0
15:41:20,109.0
15:41:25,113.0
15:41:29,110.0
15:41:34,107.0
15:41:47,108.0
15:41:55,108.0
15:42:01,108.0
15:42:15,105.0
15:42:19,102.0
15:42:22,99.0
15:42:23,99.0
15:42:26,96.0
15:42:29,94.0
15:42:31,94.0
15:42:37,97.0
15:42:38,97.0
15:42:42,98.0
15:42:47,95.0
15:42:51,92.0
15:42:54,89.0
15:42:57,86.0
15:43:13,89.0
15:43:25,92.0
15:43:30,95.0
15:43:54,98.0
15:43:59,101.0
15:44:38,102.0
15:44:40,103.0
15:44:41,101.0
15:44:43,102.0
15:44:44,101.0
15:44:46,99.0
15:44:49,100.0
15:44:51,101.0
15:44:53,99.0
15:44:58,98.0
15:45:02,98.0
15:45:11,99.0
15:45:13,99.0
15:45:21,98.0
15:45:27,98.0
15:45:31,95.0
15:45:33,97.0
15:45:34,100.0
15:45:39,99.0
15:45:46,97.0
15:46:03,94.0
15:46:12,98.0
15:46:14,101.0
15:46:17,104.0
15:46:26,101.0
15:47:05,104.0
15:47:15,107.0
15:47:20,110.0
15:47:30,107.0
