Time,HR
11:30:46,95.0
11:30:47,95.0
11:30:48,95.0
11:30:50,96.0
11:30:57,96.0
11:30:59,95.0
11:31:02,95.0
11:31:07,94.0
11:31:11,92.0
11:31:12,92.0
11:31:16,92.0
11:31:22,94.0
11:31:24,94.0
11:31:26,94.0
11:31:29,97.0
11:31:32,95.0
11:32:05,98.0
11:32:43,90.0
11:32:44,90.0
11:32:55,89.0
11:33:06,92.0
11:33:21,89.0
11:33:22,92.0
11:33:45,95.0
11:33:53,99.0
11:33:55,96.0
11:33:58,98.0
11:34:03,101.0
11:34:12,101.0
11:34:16,101.0
11:34:18,101.0
11:34:22,98.0
11:34:23,99.0
11:34:29,98.0
11:34:37,95.0
11:34:44,98.0
11:34:48,98.0
11:38:12,102.0
11:38:16,102.0
11:38:21,101.0
11:38:22,100.0
11:38:24,99.0
11:38:32,96.0
11:38:35,96.0
11:38:36,97.0
11:38:38,99.0
11:38:39,98.0
11:38:42,95.0
11:38:45,92.0
11:38:47,91.0
11:38:50,91.0
11:38:52,90.0
11:38:54,89.0
11:38:56,91.0
11:38:59,89.0
11:39:04,90.0
11:39:09,92.0
11:39:14,92.0
11:39:18,92.0
11:39:40,101.0
11:39:41,101.0
11:39:46,104.0
11:39:51,104.0
11:40:03,104.0
11:40:09,103.0
11:40:16,105.0
11:40:18,102.0
11:40:21,106.0
11:40:22,105.0
11:40:30,101.0
11:40:32,100.0
11:40:34,99.0
11:40:37,100.0
11:40:38,100.0
11:40:40,99.0
11:40:43,99.0
11:40:49,97.0
11:40:51,100.0
11:40:57,100.0
11:40:59,103.0
11:41:01,106.0
11:41:05,107.0
11:41:12,106.0
11:41:15,103.0
11:41:18,100.0
11:41:20,100.0
11:41:27,100.0
11:41:35,103.0
11:41:42,102.0
11:41:48,103.0
11:41:56,104.0
11:42:02,107.0
11:42:04,104.0
11:42:05,105.0
11:42:08,109.0
11:42:10,112.0
11:42:15,114.0
11:42:21,113.0
11:42:27,112.0
11:42:36,108.0
11:42:38,104.0
11:42:40,100.0
11:42:42,97.0
11:42:45,96.0
11:42:54,95.0
11:43:02,93.0
11:43:10,93.0
11:43:17,92.0
11:43:22,95.0
11:43:24,96.0
11:43:29,99.0
11:43:31,100.0
11:43:38,102.0
11:43:44,103.0
11:43:51,102.0
11:43:54,99.0
11:43:55,98.0
11:43:57,98.0
11:44:00,98.0
11:44:02,102.0
11:44:04,105.0
11:44:05,107.0
11:44:12,110.0
11:44:15,111.0
11:44:22,112.0
11:44:29,109.0
11:44:35,111.0
11:44:37,108.0
11:44:42,110.0
11:44:43,107.0
11:44:50,107.0
11:44:52,103.0
11:45:05,100.0
11:45:07,97.0
11:45:10,101.0
11:45:15,98.0
11:45:17,97.0
11:45:20,93.0
11:45:26,95.0
11:45:34,97.0
11:45:40,100.0
11:45:42,103.0
11:45:44,104.0
11:45:51,103.0
11:50:41,92.0
11:50:42,93.0
11:50:43,94.0
11:50:44,96.0
11:50:45,97.0
11:50:46,98.0
11:50:47,99.0
11:50:48,100.0
11:50:49,101.0
11:50:51,99.0
11:50:52,101.0
11:50:54,102.0
11:50:56,103.0
11:50:57,104.0
11:50:59,102.0
11:51:02,101.0
11:51:04,100.0
11:51:13,101.0
11:51:15,102.0
11:51:16,104.0
11:51:17,105.0
11:51:18,106.0
11:51:19,108.0
11:51:20,109.0
11:51:21,112.0
11:51:22,113.0
11:51:23,115.0
11:51:24,116.0
11:51:25,118.0
11:51:26,119.0
11:51:27,120.0
11:51:28,121.0
11:51:29,122.0
11:51:30,123.0
11:51:31,124.0
11:51:34,125.0
11:51:36,126.0
11:51:38,125.0
11:51:40,127.0
11:51:41,124.0
11:51:43,123.0
11:51:44,122.0
11:51:45,121.0
11:51:46,120.0
11:51:48,119.0
11:51:50,119.0
11:51:56,115.0
11:52:01,112.0
11:52:02,117.0
11:52:07,114.0
11:52:10,113.0
11:52:11,112.0
11:52:15,110.0
11:52:22,109.0
11:52:27,107.0
11:52:32,109.0
11:52:37,108.0
11:52:39,106.0
11:52:46,108.0
11:52:52,111.0
11:52:53,111.0
11:52:56,111.0
11:52:58,112.0
11:53:01,115.0
11:53:03,118.0
11:53:12,115.0
11:53:13,114.0
11:53:16,111.0
11:53:19,108.0
11:53:21,107.0
11:53:28,111.0
