Time,HR
15:42:30,96.0
15:42:31,96.0
15:42:44,97.0
15:42:45,96.0
15:42:46,97.0
15:42:51,97.0
15:42:52,97.0
15:42:56,97.0
15:42:57,98.0
15:42:59,97.0
15:43:00,98.0
15:43:06,98.0
15:43:08,95.0
15:43:10,96.0
15:43:11,95.0
15:43:15,92.0
15:43:18,89.0
15:43:21,85.0
15:43:22,84.0
15:43:27,81.0
15:43:29,82.0
15:43:35,79.0
15:43:37,82.0
15:43:42,85.0
15:43:45,88.0
15:43:49,90.0
15:43:54,90.0
15:44:02,93.0
15:44:09,96.0
15:44:14,93.0
15:45:17,91.0
15:45:26,90.0
15:45:32,90.0
15:45:40,87.0
15:45:44,84.0
15:45:48,83.0
15:45:52,86.0
15:45:53,88.0
15:45:57,91.0
15:46:01,92.0
15:46:10,93.0
15:46:12,93.0
15:46:21,90.0
15:46:22,89.0
15:46:38,86.0
15:46:43,83.0
15:46:59,80.0
15:47:02,83.0
15:47:06,80.0
15:47:08,83.0
15:47:10,80.0
15:47:15,84.0
15:47:17,81.0
15:47:19,84.0
15:47:25,84.0
15:47:26,83.0
15:48:23,90.0
15:48:24,90.0
15:48:25,88.0
15:48:26,90.0
15:48:32,91.0
15:48:40,92.0
15:48:41,92.0
15:48:46,91.0
15:48:58,88.0
15:49:10,92.0
15:49:11,95.0
15:49:12,98.0
15:49:13,101.0
15:49:14,105.0
15:49:16,111.0
15:49:18,116.0
15:49:20,119.0
15:49:22,122.0
15:49:24,125.0
15:49:26,128.0
15:49:29,131.0
15:49:47,128.0
15:50:03,124.0
15:50:05,121.0
15:50:07,118.0
15:50:14,115.0
15:50:44,112.0
15:50:47,109.0
15:50:50,106.0
15:50:53,103.0
15:50:59,100.0
15:51:27,103.0
15:51:30,107.0
15:51:32,110.0
15:51:45,107.0
15:51:54,104.0
15:52:02,107.0
15:52:06,110.0
15:52:08,113.0
15:52:10,116.0
15:52:12,119.0
15:52:31,116.0
15:52:33,119.0
15:52:36,116.0
15:53:05,119.0
15:53:16,116.0
15:53:21,112.0
15:53:32,109.0
15:53:36,106.0
15:53:42,110.0
15:53:50,113.0
15:53:59,117.0
15:54:00,114.0
15:54:04,111.0
15:54:20,108.0
15:54:35,111.0
15:54:43,114.0
15:54:59,111.0
15:55:04,110.0
15:55:07,110.0
15:55:11,110.0
15:55:19,107.0
15:55:20,110.0
15:55:25,112.0
15:55:26,109.0
15:55:30,106.0
15:55:33,104.0
15:55:42,103.0
15:55:46,106.0
15:55:49,107.0
15:55:52,110.0
15:55:53,107.0
15:56:09,106.0
15:56:21,109.0
15:56:28,106.0
15:56:33,103.0
15:56:38,100.0
15:56:43,97.0
15:56:52,94.0
15:56:53,97.0
15:56:55,100.0
15:56:59,103.0
15:57:03,106.0
15:57:13,109.0
15:57:16,113.0
15:57:18,116.0
15:57:21,119.0
15:57:28,116.0
15:57:34,113.0
15:57:37,110.0
15:57:45,107.0
15:57:51,104.0
15:58:21,107.0
15:58:28,110.0
15:58:32,107.0
15:59:07,104.0
15:59:24,107.0
15:59:36,104.0
15:59:54,107.0
15:59:58,110.0
16:00:19,107.0
