Time,HR
0.0,95.0
1.0,95.0
2.0,95.0
4.0,96.0
11.0,96.0
13.0,95.0
16.0,95.0
21.0,94.0
25.0,92.0
26.0,92.0
30.000000000000004,92.0
36.0,94.0
38.0,94.0
40.0,94.0
43.0,97.0
46.0,95.0
79.0,98.0
117.00000000000001,90.0
118.00000000000001,90.0
129.0,89.0
140.0,92.0
155.0,89.0
156.0,92.0
179.0,95.0
187.0,99.0
189.0,96.0
192.0,98.0
197.0,101.0
206.0,101.0
210.0,101.0
212.0,101.0
216.0,98.0
217.0,99.0
223.0,98.0
231.00000000000003,95.0
238.00000000000003,98.0
242.00000000000003,98.0
446.0,102.0
450.0,102.0
455.0,101.0
456.0,100.0
458.00000000000006,99.0
466.00000000000006,96.0
469.00000000000006,96.0
470.00000000000006,97.0
472.00000000000006,99.0
473.00000000000006,98.0
476.00000000000006,95.0
479.00000000000006,92.0
481.00000000000006,91.0
484.00000000000006,91.0
486.00000000000006,90.0
488.00000000000006,89.0
490.00000000000006,91.0
493.00000000000006,89.0
498.00000000000006,90.0
503.00000000000006,92.0
508.00000000000006,92.0
512.0,92.0
534.0,101.0
535.0,101.0
540.0,104.0
545.0,104.0
557.0,104.0
563.0,103.0
570.0,105.0
572.0,102.0
575.0,106.0
576.0,105.0
584.0,101.0
586.0,100.0
588.0,99.0
591.0,100.0
592.0,100.0
594.0,99.0
597.0,99.0
603.0,97.0
605.0,100.0
611.0,100.0
613.0,103.0
615.0,106.0
619.0,107.0
626.0,106.0
629.0,103.0
632.0,100.0
634.0,100.0
641.0,100.0
649.0,103.0
656.0,102.0
662.0,103.0
670.0,104.0
676.0,107.0
678.0,104.0
679.0,105.0
682.0,109.0
684.0,112.0
689.0,114.0
695.0,113.0
701.0,112.0
710.0,108.0
712.0,104.0
714.0,100.0
716.0,97.0
719.0,96.0
728.0,95.0
736.0,93.0
744.0,93.0
751.0,92.0
756.0,95.0
758.0,96.0
763.0,99.0
765.0,100.0
772.0,102.0
778.0,103.0
785.0,102.0
788.0,99.0
789.0,98.0
791.0,98.0
794.0,98.0
796.0,102.0
798.0,105.0
799.0,107.0
806.0,110.0
809.0,111.0
816.0,112.0
823.0,109.0
829.0,111.0
831.0,108.0
836.0,110.0
837.0,107.0
844.0,107.0
846.0,103.0
859.0,100.0
861.0,97.0
864.0,101.0
869.0,98.0
871.0,97.0
874.0,93.0
880.0,95.0
888.0,97.0
894.0,100.0
896.0,103.0
898.0,104.0
905.0,103.0
1195.0,92.0
1196.0,93.0
1197.0,94.0
1198.0,96.0
1199.0,97.0
1200.0,98.0
1201.0,99.0
1202.0,100.0
1203.0,101.0
1205.0,99.0
1206.0,101.0
1208.0,102.0
1210.0,103.0
1211.0,104.0
1213.0,102.0
1216.0,101.0
1218.0,100.0
1227.0,101.0
1229.0,102.0
1230.0,104.0
1231.0,105.0
1232.0,106.0
1233.0,108.0
1234.0,109.0
1235.0,112.0
1236.0,113.0
1237.0,115.0
1238.0,116.0
1239.0,118.0
1240.0,119.0
1241.0,120.0
1242.0,121.0
1243.0,122.0
1244.0,123.0
1245.0,124.0
1248.0,125.0
1250.0,126.0
1252.0,125.0
1254.0,127.0
1255.0,124.0
1257.0,123.0
1258.0,122.0
1259.0,121.0
1260.0,120.0
1262.0,119.0
1264.0,119.0
1270.0,115.0
1275.0,112.0
1276.0,117.0
1281.0,114.0
1284.0,113.0
1285.0,112.0
1289.0,110.0
1296.0,109.0
1301.0,107.0
1306.0,109.0
1311.0,108.0
1313.0,106.0
1320.0,108.0
1326.0,111.0
1327.0,111.0
1330.0,111.0
1332.0,112.0
1335.0,115.0
1337.0,118.0
1346.0,115.0
1347.0,114.0
1350.0,111.0
1353.0,108.0
1355.0,107.0
1362.0,111.0
1364.0,113.0
1367.0,116.0
1370.0,118.0
1375.0,119.0
1379.0,119.0
1388.0,118.0
1392.0,119.0
1395.0,118.0
