Time,HR
0.0,68.0
1.0,67.0
2.0,66.0
5.0,72.0
6.0,76.0
7.0,80.0
8.0,83.0
9.0,85.0
10.0,86.0
11.0,87.0
15.000000000000002,86.0
16.0,84.0
17.0,83.0
18.0,82.0
19.0,81.0
20.0,80.0
21.0,79.0
22.0,78.0
24.0,77.0
25.0,76.0
27.0,75.0
29.000000000000004,74.0
32.0,73.0
34.0,72.0
36.0,71.0
38.0,70.0
40.0,69.0
51.0,71.0
56.0,68.0
59.00000000000001,68.0
70.0,69.0
82.0,67.0
99.0,70.0
117.00000000000001,73.0
127.00000000000001,72.0
129.0,71.0
134.0,70.0
150.0,73.0
154.0,76.0
171.0,73.0
181.0,72.0
182.0,71.0
187.0,70.0
213.0,67.0
227.0,64.0
233.00000000000003,67.0
240.00000000000003,64.0
246.00000000000003,67.0
260.0,64.0
265.0,61.0
277.0,58.0
283.0,58.0
289.0,59.0
295.0,62.0
296.0,62.0
302.0,63.0
307.0,65.0
312.0,68.0
318.0,70.0
324.0,72.0
341.0,69.0
344.0,66.0
348.0,63.0
360.0,66.0
362.0,69.0
364.0,73.0
375.0,76.0
376.0,73.0
388.0,70.0
410.0,67.0
433.0,70.0
434.0,67.0
447.0,70.0
457.00000000000006,67.0
460.00000000000006,68.0
463.00000000000006,66.0
465.00000000000006,63.0
467.00000000000006,68.0
470.00000000000006,71.0
474.00000000000006,71.0
485.00000000000006,68.0
488.00000000000006,71.0
493.00000000000006,74.0
497.00000000000006,77.0
499.00000000000006,80.0
502.00000000000006,82.0
514.0,81.0
528.0,84.0
541.0,81.0
556.0,78.0
568.0,75.0
573.0,72.0
588.0,69.0
642.0,73.0
644.0,77.0
646.0,80.0
648.0,84.0
650.0,87.0
664.0,84.0
680.0,81.0
682.0,78.0
685.0,75.0
699.0,72.0
703.0,69.0
704.0,72.0
722.0,75.0
727.0,78.0
737.0,81.0
740.0,84.0
743.0,87.0
745.0,87.0
751.0,86.0
756.0,85.0
761.0,83.0
766.0,81.0
771.0,79.0
772.0,79.0
774.0,78.0
779.0,77.0
782.0,74.0
784.0,73.0
790.0,74.0
797.0,76.0
808.0,79.0
830.0,76.0
847.0,72.0
857.0,69.0
886.0,66.0
891.0,63.0
956.0000000000001,68.0
958.0000000000001,65.0
965.0000000000001,68.0
968.0000000000001,72.0
970.0000000000001,76.0
972.0000000000001,79.0
975.0000000000001,82.0
976.0000000000001,83.0
981.0000000000001,85.0
985.0000000000001,85.0
991.0000000000001,86.0
996.0000000000001,87.0
1001.0000000000001,85.0
1007.0000000000001,85.0
1015.0000000000001,85.0
1049.0,88.0
1074.0,85.0
1079.0,82.0
1092.0,79.0
1097.0,75.0
1098.0,78.0
1122.0,75.0
1127.0,72.0
1154.0,75.0
1160.0,78.0
1171.0,75.0
1176.0,72.0
1192.0,75.0
1199.0,78.0
1201.0,81.0
1202.0,85.0
1203.0,88.0
1204.0,91.0
1205.0,95.0
1206.0,98.0
1208.0,101.0
1210.0,104.0
1233.0,101.0
1238.0,98.0
1245.0,95.0
1252.0,92.0
1257.0,89.0
1261.0,86.0
1264.0,89.0
1266.0,86.0
1270.0,89.0
1277.0,86.0
1286.0,89.0
1290.0,92.0
1300.0,95.0
1304.0,98.0
1309.0,101.0
1327.0,98.0
1352.0,101.0
1357.0,104.0
1380.0,101.0
1397.0,98.0
1406.0,95.0
1420.0,98.0
1424.0,101.0
1452.0,105.0
1459.0,108.0
1464.0,105.0
1471.0,102.0
1474.0,99.0
1484.0,103.0
1494.0,106.0
1505.0,109.0
1515.0,106.0
1522.0,103.0
1526.0,100.0
1549.0,97.0
1570.0,94.0
1575.0,91.0
1579.0,88.0
1599.0,84.0
1602.0,81.0
1604.0,78.0
1608.0,75.0
1622.0,78.0
1626.0,81.0
1637.0,78.0
1658.0,81.0
1662.0,84.0
1678.0,87.0
1688.0,84.0
1692.0,87.0
1697.0,84.0
1724.0,87.0
1727.0,90.0
1736.0,91.0
1740.0,93.0
1747.0,95.0
1754.0,95.0
1755.0,99.0
1760.0,99.0
1766.0,98.0
1771.0,101.0
1774.0,101.0
1782.0,105.0
1784.0,108.0
1787.0,111.0
1800.0,108.0
1808.0,105.0
1812.0,102.0
1825.0,106.0
1831.0000000000002,103.0
1845.0000000000002,100.0
1866.0000000000002,103.0
1868.0000000000002,106.0
1877.0000000000002,109.0
1905.0000000000002,106.0
1908.0000000000002,103.0
1918.0000000000002,99.0
1933.0000000000002,96.0
1955.0000000000002,100.0
1957.0000000000002,103.0
1966.0000000000002,106.0
1967.0000000000002,103.0
1973.0000000000002,106.0
1987.0000000000002,110.0
1988.0000000000002,113.0
1989.0000000000002,116.0
1990.0000000000002,119.0
1992.0000000000002,123.0
1994.0000000000002,126.0
1996.0000000000002,129.0
2029.0000000000002,125.0
2045.0000000000002,122.0
2050.0,119.0
2059.0,116.0
2066.0,119.0
2087.0,116.0
2094.0,119.0
2098.0,122.0
2108.0,118.0
2111.0,115.0
2117.0,112.0
2125.0,113.0
2130.0,114.0
2137.0,115.0
2141.0,114.0
2147.0,114.0
2152.0,115.0
2155.0,115.0
2157.0,115.0
2163.0,112.0
2166.0,114.0
2168.0,117.0
2172.0,113.0
2174.0,116.0
2184.0,120.0
2185.0,117.0
2195.0,114.0
2207.0,111.0
2237.0,108.0
2252.0,111.0
2267.0,108.0
2285.0,104.0
2302.0,107.0
2319.0,110.0
2331.0,113.0
2337.0,116.0
2358.0,113.0
2369.0,116.0
2371.0,119.0
2373.0,122.0
2375.0,126.0
2379.0,129.0
2400.0,132.0
2412.0,129.0
2420.0,126.0
2423.0,123.0
2426.0,120.0
2433.0,120.0
