Time,HR
0.0,87.0
1.0,88.0
2.0,88.0
18.0,86.0
20.0,88.0
21.0,86.0
23.0,85.0
28.0,84.0
34.0,85.0
35.0,87.0
36.0,84.0
37.0,85.0
38.0,86.0
39.0,87.0
40.0,89.0
41.0,90.0
42.0,92.0
43.0,93.0
44.0,94.0
53.0,95.0
54.0,94.0
56.0,93.0
57.0,95.0
58.00000000000001,94.0
60.00000000000001,93.0
63.00000000000001,92.0
64.0,91.0
65.0,90.0
66.0,89.0
67.0,88.0
70.0,89.0
72.0,88.0
73.0,89.0
74.0,88.0
76.0,86.0
77.0,89.0
79.0,87.0
86.0,87.0
93.0,90.0
99.0,92.0
104.0,93.0
108.0,93.0
109.0,93.0
113.0,93.0
115.00000000000001,93.0
117.00000000000001,93.0
122.00000000000001,93.0
129.0,94.0
147.0,92.0
148.0,92.0
153.0,91.0
158.0,88.0
159.0,88.0
162.0,87.0
164.0,88.0
167.0,88.0
170.0,88.0
176.0,88.0
181.0,85.0
186.0,88.0
193.0,85.0
221.0,89.0
222.0,84.0
226.0,87.0
229.00000000000003,90.0
234.00000000000003,93.0
243.00000000000003,96.0
246.00000000000003,99.0
255.00000000000003,98.0
259.0,97.0
265.0,97.0
275.0,94.0
279.0,91.0
288.0,88.0
313.0,92.0
329.0,89.0
332.0,86.0
344.0,86.0
347.0,89.0
355.0,86.0
359.0,82.0
360.0,85.0
384.0,88.0
388.0,92.0
391.0,95.0
405.0,92.0
425.0,89.0
429.0,90.0
431.0,91.0
438.0,92.0
1240.0,110.0
1241.0,110.0
1246.0,107.0
1250.0,102.0
1251.0,104.0
1255.0,103.0
1261.0,103.0
1268.0,104.0
1277.0,104.0
1285.0,104.0
1289.0,101.0
1305.0,97.0
1312.0,100.0
1324.0,102.0
1330.0,101.0
1347.0,98.0
1371.0,95.0
1382.0,98.0
1383.0,94.0
1386.0,93.0
1389.0,91.0
1393.0,89.0
1399.0,88.0
1406.0,90.0
1414.0,91.0
1417.0,94.0
1419.0,97.0
1422.0,100.0
1423.0,101.0
1430.0,103.0
1435.0,105.0
1443.0,106.0
1449.0,104.0
1465.0,106.0
1484.0,103.0
1491.0,100.0
1502.0,97.0
1512.0,94.0
1519.0,97.0
1542.0,94.0
1543.0,94.0
1546.0,92.0
1551.0,90.0
1556.0,92.0
1561.0,95.0
1562.0,96.0
1566.0,99.0
1569.0,99.0
1574.0,100.0
1580.0,101.0
1585.0,102.0
1590.0,102.0
1596.0,100.0
1601.0,100.0
1602.0,100.0
1605.0,99.0
1609.0,98.0
1614.0,95.0
1622.0,96.0
1628.0,94.0
1634.0,97.0
1635.0,97.0
1649.0,100.0
1656.0,97.0
1670.0,100.0
1677.0,103.0
1679.0,103.0
1683.0,103.0
1689.0,101.0
1696.0,103.0
1701.0,106.0
1722.0,103.0
1768.0,100.0
1776.0,97.0
1786.0,93.0
1788.0,96.0
1795.0,97.0
1801.0,99.0
1806.0,96.0
1810.0,95.0
1826.0000000000002,98.0
1832.0000000000002,101.0
1844.0000000000002,102.0
1848.0000000000002,103.0
1852.0000000000002,104.0
1854.0000000000002,104.0
1857.0000000000002,105.0
1862.0000000000002,108.0
1867.0000000000002,108.0
1874.0000000000002,106.0
1883.0000000000002,103.0
1889.0000000000002,100.0
1897.0000000000002,106.0
1900.0000000000002,102.0
1910.0000000000002,99.0
1916.0000000000002,96.0
1919.0000000000002,93.0
1924.0000000000002,90.0
1937.0000000000002,93.0
1956.0000000000002,97.0
1958.0000000000002,101.0
1961.0000000000002,104.0
1974.0000000000002,101.0
1977.0000000000002,98.0
1981.0000000000002,95.0
1999.0000000000002,95.0
3219.0,108.0
3220.0,106.0
3223.0,107.0
3228.0,108.0
3233.0,103.0
3234.0,103.0
3239.0,106.0
3241.0,103.0
3247.0,100.0
3250.0,106.0
3253.0,103.0
3267.0,100.0
3279.0,103.0
3325.0,106.0
3340.0,109.0
3350.0,106.0
3359.0,103.0
3363.0,100.0
3365.0,97.0
3370.0,94.0
3376.0,97.0
3379.0,100.0
3385.0,103.0
3402.0,104.0
3403.0,102.0
3408.0,103.0
3415.0,103.0
3420.0,103.0
3428.0,106.0
3432.0,106.0
3437.0,109.0
3446.0,112.0
3451.0,109.0
3454.0,112.0
3508.0,109.0
3536.0,109.0
3539.0,106.0
3542.0,103.0
3543.0,102.0
3545.0,102.0
3546.0,102.0
3549.0,102.0
3551.0,103.0
3554.0,102.0
3556.0,102.0
3562.0,101.0
3574.0,100.0
3592.0,103.0
3616.0,100.0
3631.0,103.0
3636.0,106.0
3642.0,103.0
3648.0,100.0
3659.0000000000005,97.0
3694.0000000000005,100.0
3703.0000000000005,103.0
3710.0000000000005,106.0
3724.0000000000005,103.0
3750.0000000000005,100.0
3752.0000000000005,103.0
3754.0000000000005,100.0
3824.0000000000005,97.0
3832.0000000000005,101.0
3835.0000000000005,104.0
3860.0000000000005,101.0
3862.0000000000005,98.0
3865.0000000000005,95.0
3874.0000000000005,92.0
3883.0000000000005,89.0
3885.0000000000005,92.0
3891.0000000000005,95.0
3897.0000000000005,92.0
3902.0000000000005,89.0
3905.0000000000005,86.0
3919.0000000000005,83.0
3923.0000000000005,86.0
3926.0000000000005,90.0
3929.0000000000005,93.0
3933.0000000000005,96.0
3937.0000000000005,99.0
3956.0000000000005,96.0
3966.0000000000005,100.0
3967.0000000000005,103.0
3981.0000000000005,106.0
3985.0000000000005,109.0
3997.0000000000005,112.0
4001.0000000000005,115.0
4031.0000000000005,112.0
4056.0000000000005,115.0
4063.0000000000005,119.0
4065.0000000000005,115.0
4077.0000000000005,112.0
4080.0000000000005,109.0
4086.0000000000005,106.0
4102.0,109.0
4106.0,110.0
4111.0,112.0
4116.0,109.0
4121.0,106.0
4122.0,106.0
4130.0,105.0
4139.0,105.0
4178.0,102.0
4197.0,106.0
4201.0,103.0
4208.0,100.0
4220.0,104.0
4221.0,105.0
4223.0,106.0
4230.0,103.0
4236.0,106.0
4239.0,103.0
4253.0,100.0
4268.0,97.0
4277.0,94.0
4280.0,98.0
4283.0,94.0
4286.0,99.0
4290.0,102.0
4293.0,105.0
4307.0,102.0
4320.0,99.0
4325.0,102.0
4326.0,103.0
4327.0,103.0
4330.0,105.0
4333.0,108.0
4335.0,109.0
4347.0,109.0
4353.0,112.0
4362.0,109.0
4387.0,106.0
4389.0,106.0
4391.0,105.0
4392.0,105.0
4393.0,105.0
4397.0,104.0
4399.0,107.0
4400.0,104.0
4402.0,105.0
4406.0,104.0
4408.0,104.0
4413.0,103.0
4417.0,100.0
4419.0,98.0
4426.0,97.0
4429.0,99.0
4437.0,99.0
4444.0,100.0
4468.0,103.0
4471.0,108.0
4473.0,113.0
4474.0,116.0
4475.0,119.0
4476.0,123.0
4478.0,128.0
