Time,HR
0.0,110.0
4.0,110.0
8.0,110.0
18.0,112.0
23.0,113.0
30.000000000000004,113.0
33.0,114.0
35.0,114.0
43.0,111.0
45.0,110.0
52.0,108.0
63.00000000000001,111.0
64.0,110.0
70.0,111.0
73.0,110.0
84.0,107.0
85.0,106.0
87.0,105.0
91.0,104.0
93.0,104.0
95.0,104.0
100.0,107.0
104.0,108.0
109.0,106.0
114.0,105.0
124.00000000000001,103.0
127.00000000000001,103.0
130.0,103.0
136.0,104.0
138.0,100.0
143.0,103.0
146.0,106.0
153.0,103.0
158.0,104.0
165.0,105.0
168.0,105.0
169.0,105.0
174.0,104.0
180.0,106.0
188.0,106.0
202.0,109.0
227.0,106.0
259.0,104.0
264.0,102.0
270.0,100.0
278.0,101.0
286.0,102.0
287.0,102.0
291.0,105.0
296.0,105.0
305.0,102.0
322.0,99.0
329.0,96.0
341.0,95.0
343.0,95.0
349.0,97.0
351.0,100.0
353.0,101.0
354.0,101.0
360.0,103.0
365.0,104.0
370.0,105.0
376.0,106.0
381.0,103.0
384.0,102.0
385.0,101.0
387.0,106.0
388.0,106.0
390.0,107.0
394.0,107.0
400.0,108.0
407.0,108.0
409.0,105.0
412.0,102.0
415.0,99.0
417.0,98.0
422.0,97.0
423.0,97.0
429.0,96.0
435.0,99.0
437.0,98.0
443.0,99.0
446.0,96.0
449.0,96.0
463.00000000000006,94.0
465.00000000000006,95.0
468.00000000000006,95.0
471.00000000000006,98.0
473.00000000000006,102.0
474.00000000000006,103.0
477.00000000000006,106.0
480.00000000000006,109.0
497.00000000000006,106.0
530.0,109.0
534.0,112.0
546.0,115.0
562.0,112.0
572.0,115.0
578.0,112.0
609.0,115.0
625.0,111.0
635.0,108.0
649.0,108.0
651.0,108.0
656.0,108.0
662.0,110.0
668.0,111.0
671.0,110.0
673.0,109.0
677.0,109.0
683.0,111.0
693.0,111.0
701.0,116.0
702.0,114.0
708.0,114.0
736.0,111.0
770.0,108.0
779.0,105.0
801.0,101.0
804.0,103.0
807.0,102.0
815.0,99.0
820.0,103.0
823.0,106.0
828.0,109.0
842.0,106.0
865.0,103.0
882.0,106.0
900.0,109.0
903.0,106.0
908.0,109.0
924.0000000000001,106.0
937.0000000000001,109.0
943.0000000000001,112.0
959.0000000000001,115.0
969.0000000000001,112.0
1009.0000000000001,109.0
1029.0,110.0
1032.0,109.0
1034.0,109.0
1040.0,110.0
1047.0,108.0
1060.0,111.0
1079.0,114.0
1091.0,111.0
1092.0,114.0
1099.0,111.0
1121.0,108.0
1125.0,111.0
1150.0,108.0
1164.0,105.0
1175.0,102.0
1181.0,99.0
1201.0,102.0
1208.0,105.0
1212.0,108.0
1217.0,111.0
1224.0,108.0
1233.0,105.0
1235.0,102.0
1242.0,106.0
1263.0,101.0
1265.0,104.0
1269.0,101.0
1276.0,98.0
1280.0,94.0
1291.0,98.0
1298.0,96.0
1305.0,96.0
1307.0,99.0
1310.0,102.0
1314.0,104.0
1321.0,105.0
1324.0,102.0
1328.0,104.0
1330.0,104.0
1333.0,104.0
1340.0,104.0
1347.0,103.0
1353.0,103.0
1359.0,101.0
1366.0,102.0
1373.0,105.0
1383.0,107.0
1391.0,110.0
1408.0,108.0
1411.0,106.0
1416.0,103.0
1439.0,100.0
1442.0,102.0
1447.0,101.0
1454.0,100.0
1460.0,101.0
1464.0,101.0
1470.0,104.0
1471.0,104.0
1472.0,104.0
1475.0,104.0
1480.0,107.0
1488.0,105.0
1492.0,102.0
1501.0,106.0
1508.0,103.0
1517.0,106.0
1524.0,103.0
1534.0,106.0
1541.0,109.0
1548.0,112.0
1567.0,108.0
1568.0,111.0
1573.0,108.0
1586.0,111.0
1596.0,108.0
1598.0,105.0
1606.0,102.0
1613.0,105.0
1617.0,108.0
1637.0,105.0
1641.0,102.0
1649.0,99.0
1657.0,102.0
1688.0,105.0
1693.0,102.0
1695.0,105.0
1704.0,102.0
1712.0,99.0
1735.0,95.0
1737.0,98.0
1763.0,101.0
1766.0,104.0
1788.0,101.0
1813.0,97.0
1815.0,100.0
1839.0000000000002,103.0
1849.0000000000002,106.0
1862.0000000000002,109.0
1872.0000000000002,106.0
1876.0000000000002,109.0
1886.0000000000002,114.0
1888.0000000000002,110.0
1893.0000000000002,107.0
1925.0000000000002,104.0
1946.0000000000002,107.0
1960.0000000000002,110.0
1973.0000000000002,107.0
1979.0000000000002,105.0
1986.0000000000002,103.0
1997.0000000000002,103.0
2005.0000000000002,106.0
2011.0000000000002,109.0
2032.0000000000002,109.0
2034.0000000000002,109.0
2037.0000000000002,110.0
2042.0000000000002,111.0
2048.0,113.0
2051.0,116.0
2053.0,117.0
2058.0,119.0
2063.0,122.0
2065.0,122.0
2070.0,123.0
2076.0,123.0
2079.0,120.0
2082.0,117.0
2088.0,114.0
2089.0,114.0
2098.0,111.0
2104.0,108.0
2107.0,105.0
2115.0,102.0
2137.0,105.0
2161.0,108.0
2176.0,105.0
2181.0,102.0
2185.0,97.0
2186.0,100.0
2217.0,103.0
2228.0,106.0
2238.0,109.0
2261.0,106.0
2268.0,103.0
2272.0,100.0
2276.0,97.0
2277.0,97.0
2280.0,97.0
2287.0,94.0
2298.0,92.0
2304.0,91.0
2311.0,91.0
2317.0,94.0
2318.0,94.0
2321.0,97.0
2324.0,100.0
2332.0,100.0
2342.0,97.0
2345.0,94.0
2359.0,97.0
2366.0,100.0
2384.0,103.0
2386.0,100.0
2392.0,97.0
2417.0,100.0
2425.0,103.0
2431.0,100.0
2446.0,103.0
2470.0,106.0
2481.0,109.0
2504.0,111.0
