loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2020-11-23 16:18:36.193 -0500,1,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.075685,0.0629730224609375,-0.1085968017578125,-0.977294921875,100262.050832,-0.003149187890812755,0.01182603277266026,-0.001378984772600234,100262.074553,-73.31161499023438,-24.31283569335938,-449.0230407714844,100262.03095,-3.047251656184563,0.06386358332293403,0.1099311444332342,4.27616760134697e-06,0.0007236860692501068,-7.708335760980844e-05,-0.001298889517784119,0.0004670843482017517,0.01179683208465576,XArbitraryCorrectedZVertical,0.0344318546054787,-0.05334566000869525,-0.9967880765159609,0.04880982369318879,0.06343493610620499,-0.1097098588943481,-0.9919373989105225,11.61862182617188,-1.106540679931641,-46.67559814453125,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.194 -0500,2,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.109233,0.06146240234375,-0.108062744140625,-0.9813690185546875,100262.084386,-0.002083657309412956,0.01099805627018213,0.0001043959127855487,100262.104554,-73.76686096191406,-24.75395202636719,-448.6203002929688,100262.090595,-3.047270550966442,0.06382199492825545,0.1099036370679335,-0.0003631804138422012,0.0001185601577162743,0.000256839586654678,-0.002508997917175293,-0.0001248791813850403,0.01110059022903442,XArbitraryCorrectedZVertical,0.03441000017609402,-0.05333328821775683,-0.9967900289010627,0.04879889535845092,0.06339387595653534,-0.109682522714138,-0.9919430017471313,11.14417266845703,-1.448635101318359,-46.84332275390625,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.195 -0500,3,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.142787,0.063232421875,-0.1089935302734375,-0.9793701171875,100262.117934,-0.003356115659698844,0.01500638015568256,-0.0001672465150477365,100262.134556,-73.41183471679688,-24.37896728515625,-448.37060546875,100262.090595,-3.047270550966442,0.06382199492825545,0.1099036370679335,-0.0003631804138422012,0.0001185601577162743,0.000256839586654678,-0.002508997917175293,-0.0001248791813850403,0.01110059022903442,XArbitraryCorrectedZVertical,0.03441000017609402,-0.05333328821775683,-0.9967900289010627,0.04879889535845092,0.06339387595653534,-0.109682522714138,-0.9919430017471313,11.14417266845703,-1.448635101318359,-46.84332275390625,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.197 -0500,4,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.176335,0.0616607666015625,-0.1083984375,-0.9791259765625,100262.151482,-0.004802744835615158,0.01107076089829206,-0.001068193931132555,100262.164559,-73.31201171875,-24.45703125,-449.2921447753906,100262.150239,-3.047278705915911,0.06384488179571665,0.1099204283256431,-0.002686765743419528,-0.002404523082077503,-0.0004669397603720427,-4.442781209945679e-05,0.0007615834474563599,0.01218068599700928,XArbitraryCorrectedZVertical,0.03442157054920218,-0.0533412418868922,-0.9967893313261236,0.04879568276649882,0.06341646611690521,-0.1096992120146751,-0.9919397234916687,11.45331573486328,-1.291688919067383,-47.21182250976562,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.198 -0500,5,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.209883,0.0627899169921875,-0.1086883544921875,-0.9802093505859375,100262.185036,-0.001805356936529279,0.01409238297492266,-0.002468750346451998,100262.22457,-73.45223999023438,-24.64340209960938,-448.4952392578125,100262.150239,-3.047278705915911,0.06384488179571665,0.1099204283256431,-0.002686765743419528,-0.002404523082077503,-0.0004669397603720427,-4.442781209945679e-05,0.0007615834474563599,0.01218068599700928,XArbitraryCorrectedZVertical,0.03442157054920218,-0.0533412418868922,-0.9967893313261236,0.04879568276649882,0.06341646611690521,-0.1096992120146751,-0.9919397234916687,11.45331573486328,-1.291688919067383,-47.21182250976562,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.199 -0500,6,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.243438,0.062255859375,-0.1088409423828125,-0.97955322265625,100262.218584,-0.004091414157301188,0.01205266825854778,-0.0006716492353007197,100262.22457,-73.45223999023438,-24.64340209960938,-448.4952392578125,100262.209883,-3.047303569037916,0.06387334151174262,0.1099465477395275,-0.001125724287703633,-0.0006358642131090164,-0.0004421015037223697,-0.0009117349982261658,0.001550495624542236,0.0127558708190918,XArbitraryCorrectedZVertical,0.03443568220406841,-0.05335399411908606,-0.9967887370742597,0.04878443569891291,0.06344451010227203,-0.1097251698374748,-0.9919350743293762,11.32496643066406,-1.501033782958984,-46.70565795898438,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.200 -0500,7,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.276985,0.0621795654296875,-0.1077728271484375,-0.9798431396484375,100262.252132,-0.001457548001781106,0.01265108026564121,-0.0003962783666793257,100262.22457,-73.45223999023438,-24.64340209960938,-448.4952392578125,100262.209883,-3.047303569037916,0.06387334151174262,0.1099465477395275,-0.001125724287703633,-0.0006358642131090164,-0.0004421015037223697,-0.0009117349982261658,0.001550495624542236,0.0127558708190918,XArbitraryCorrectedZVertical,0.03443568220406841,-0.05335399411908606,-0.9967887370742597,0.04878443569891291,0.06344451010227203,-0.1097251698374748,-0.9919350743293762,11.32496643066406,-1.501033782958984,-46.70565795898438,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.201 -0500,8,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.310533,0.061981201171875,-0.1091766357421875,-0.980010986328125,100262.28568,-0.002253034152090549,0.01321673579514027,0.00109961919952184,100262.314582,-72.95820617675781,-24.52839660644531,-448.7174682617188,100262.269527,-3.047268127996202,0.06387809828117946,0.1099315407032861,-0.003551666857674718,-0.0003664530813694,-0.0002806104603223503,-0.001328527927398682,0.002039089798927307,0.01208579540252686,XArbitraryCorrectedZVertical,0.03443865885818824,-0.05334578782220419,-0.9967882018254226,0.04880200506471941,0.06344933807849884,-0.1097102537751198,-0.9919363856315613,11.68607330322266,-1.263898849487305,-46.56683349609375,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.202 -0500,9,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.344088,0.0626068115234375,-0.107818603515625,-0.980194091796875,100262.319234,-0.002222674200311303,0.01131071150302887,-0.0006836334359832108,100262.314582,-72.95820617675781,-24.52839660644531,-448.7174682617188,100262.269527,-3.047268127996202,0.06387809828117946,0.1099315407032861,-0.003551666857674718,-0.0003664530813694,-0.0002806104603223503,-0.001328527927398682,0.002039089798927307,0.01208579540252686,XArbitraryCorrectedZVertical,0.03443865885818824,-0.05334578782220419,-0.9967882018254226,0.04880200506471941,0.06344933807849884,-0.1097102537751198,-0.9919363856315613,11.68607330322266,-1.263898849487305,-46.56683349609375,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
2020-11-23 16:18:36.203 -0500,10,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100262.377636,0.062591552734375,-0.108245849609375,-0.97979736328125,100262.352782,-0.003511377843096852,0.01156957074999809,-0.002538525033742189,100262.37459,-73.13681030273438,-24.35765075683594,-448.9668884277344,100262.329172,-3.04725118855538,0.06384449282423323,0.1099271421230938,0.001015303772874177,0.002495678141713142,-0.0007687591714784503,-0.001264676451683044,0.0006919354200363159,0.01269876956939697,XArbitraryCorrectedZVertical,0.03442226376376153,-0.05334412653937196,-0.996788440651613,0.04880948004600888,0.06341603398323059,-0.1097058802843094,-0.9919390082359314,11.64436340332031,-0.9289073944091797,-47.52947998046875,2,100203.8529407917,stationary,2,2020-11-23 16:07:43.660 -0500,2020-11-23 14:49:59.403 -0500,309,1.180014,0,0,209.01,1,3,2020-11-23 15:55:36.112 -0500,100260.259114,0,-29.45922,100.9564,0.0.0.0,10.218.181.32,5,1,0.84,-120,-120,0
