loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2020-11-15 15:55:55.232 -0500,1,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544901.9844461667,0.0333404541015625,-0.0132904052734375,-0.9884796142578125,544901.9521391666,-0.004744953941553831,0.01384231261909008,-0.0001334243715973571,544901.9849331666,-55.19346618652344,-9.462997436523438,-453.4657592773438,544901.9359851667,-0.1363320156172973,0.03402735169690923,0.01491774507483182,-0.0004081411752849817,-0.000113275833427906,0.0003148597897961736,0.0005752332508563995,-0.003011501394212246,0.0120357871055603,XArbitraryCorrectedZVertical,0.008599173260076417,0.01646490388168714,-0.0679748826511568,0.9975140099865921,0.03401700034737587,-0.01491719204932451,-0.9993098974227905,11.45410919189453,1.446714401245117,-53.52667236328125,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544899.4315149999,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.274 -0500,2,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.0179971667,0.033905029296875,-0.0146331787109375,-0.986328125,544902.0192401666,-0.001925731776282191,0.01140125840902328,-0.0010404969798401,544901.9849331666,-55.19346618652344,-9.462997436523438,-453.4657592773438,544901.9956331667,-0.136326021070067,0.0340214607846026,0.01486363125985373,0.0009896190604194999,3.301538527011871e-06,-0.0004024908994324505,-0.0007769428193569183,6.24433159828186e-05,0.01279973983764648,XArbitraryCorrectedZVertical,0.008571934327455616,0.01646383721556158,-0.06797238989274185,0.9975144488829583,0.03401114046573639,-0.0148630840703845,-0.9993109107017517,11.37212753295898,1.264594078063965,-53.07073974609375,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544899.4315149999,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.292 -0500,3,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.0515531667,0.033233642578125,-0.0131988525390625,-0.989715576171875,544902.0527961667,-0.000696150294970721,0.01272964384406805,-0.001146490802057087,544902.0449071667,-55.03961181640625,-9.781723022460938,-453.5469970703125,544901.9956331667,-0.136326021070067,0.0340214607846026,0.01486363125985373,0.0009896190604194999,3.301538527011871e-06,-0.0004024908994324505,-0.0007769428193569183,6.24433159828186e-05,0.01279973983764648,XArbitraryCorrectedZVertical,0.008571934327455616,0.01646383721556158,-0.06797238989274185,0.9975144488829583,0.03401114046573639,-0.0148630840703845,-0.9993109107017517,11.37212753295898,1.264594078063965,-53.07073974609375,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.332 -0500,4,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.0851041666,0.033111572265625,-0.0146636962890625,-0.9866943359375,544902.0863471667,-0.003595001064240932,0.01207423955202103,0.0003731088654603809,544902.0449071667,-55.03961181640625,-9.781723022460938,-453.5469970703125,544902.0552821667,-0.1363373455911603,0.03401425088190062,0.01490562245176066,0.002126070903614163,0.001627127639949322,0.002284014597535133,-0.0007697157561779022,0.001325133256614208,0.01139551401138306,XArbitraryCorrectedZVertical,0.008592725431417215,0.01645876000306373,-0.06797770147639209,0.997514001456657,0.03400391340255737,-0.01490507088601589,-0.9993105530738831,11.38926315307617,1.071907997131348,-52.93994140625,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.371 -0500,5,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.1186541667,0.0335540771484375,-0.016754150390625,-0.98736572265625,544902.0863471667,-0.003595001064240932,0.01207423955202103,0.0003731088654603809,544902.1048791667,-55.15121459960938,-9.462448120117188,-453.6727905273438,544902.1149301667,-0.1363194643034781,0.03401989695029683,0.01492770008435211,0.001778701669536531,-0.001540252938866615,-0.0006675781332887709,-0.0002717971801757812,-0.00164351798593998,0.01076936721801758,XArbitraryCorrectedZVertical,0.008603780237124688,0.01646089819104508,-0.0679685590010505,0.9975145966002188,0.03400954604148865,-0.014927146025002,-0.9993100166320801,11.27498626708984,1.358486175537109,-53.25006103515625,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.402 -0500,6,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.1522101667,0.0334320068359375,-0.0156097412109375,-0.98712158203125,544902.1198971667,-0.003690608544275165,0.01222444232553244,0.0006420881254598498,544902.1048791667,-55.15121459960938,-9.462448120117188,-453.6727905273438,544902.1149301667,-0.1363194643034781,0.03401989695029683,0.01492770008435211,0.001778701669536531,-0.001540252938866615,-0.0006675781332887709,-0.0002717971801757812,-0.00164351798593998,0.01076936721801758,XArbitraryCorrectedZVertical,0.008603780237124688,0.01646089819104508,-0.0679685590010505,0.9975145966002188,0.03400954604148865,-0.014927146025002,-0.9993100166320801,11.27498626708984,1.358486175537109,-53.25006103515625,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.431 -0500,7,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.1857611667,0.0327606201171875,-0.013763427734375,-0.987579345703125,544902.1534531667,-0.001164866611361504,0.01137196365743876,-0.0007531419396400452,544902.1648551667,-55.41494750976562,-9.681182861328125,-454.1359252929688,544902.1745791667,-0.1363199856544936,0.0340199219768287,0.01491657351376612,-0.0008561955764889717,0.001372531056404114,0.001860117074102163,-0.001324683427810669,0.001992207020521164,0.0125090479850769,XArbitraryCorrectedZVertical,0.008598236049131637,0.01646128801476884,-0.06796891635125007,0.9975146106420598,0.03400957584381104,-0.01491602044552565,-0.9993101954460144,11.07466125488281,1.154637336730957,-53.62301635742188,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.485 -0500,8,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.2193111667,0.0342559814453125,-0.0131072998046875,-0.987274169921875,544902.1870041667,-0.004160922951996326,0.01399650890380144,0.0003707120195031166,544902.2248341667,-55.26983642578125,-9.737533569335938,-453.9328002929688,544902.1745791667,-0.1363199856544936,0.0340199219768287,0.01491657351376612,-0.0008561955764889717,0.001372531056404114,0.001860117074102163,-0.001324683427810669,0.001992207020521164,0.0125090479850769,XArbitraryCorrectedZVertical,0.008598236049131637,0.01646128801476884,-0.06796891635125007,0.9975146106420598,0.03400957584381104,-0.01491602044552565,-0.9993101954460144,11.07466125488281,1.154637336730957,-53.62301635742188,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.502 -0500,9,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.2528671667,0.0333709716796875,-0.0164947509765625,-0.9877471923828125,544902.2541101667,-0.002525741932913661,0.01046249456703663,-0.0006269080913625658,544902.2248341667,-55.26983642578125,-9.737533569335938,-453.9328002929688,544902.2342271667,-0.1363366126149604,0.03404696358779274,0.01496090093395465,0.0003703702241182327,0.002190866507589817,-0.001731752068735659,-0.0007260777056217194,0.001517730765044689,0.01169878244400024,XArbitraryCorrectedZVertical,0.008621401074884467,0.0164731926774804,-0.06797671047809584,0.9975136046083146,0.03403657674789429,-0.01496034301817417,-0.9993085861206055,11.154541015625,1.007831573486328,-53.46017456054688,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
2020-11-15 15:55:55.531 -0500,10,F654DD4A-2351-4F2C-BF0D-6FA5CA2B3C76,my_iOS_device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,544902.2864181667,0.034454345703125,-0.0135040283203125,-0.988037109375,544902.2541101667,-0.002525741932913661,0.01046249456703663,-0.0006269080913625658,544902.2848121667,-55.281005859375,-9.6292724609375,-453.7510070800781,544902.2342271667,-0.1363366126149604,0.03404696358779274,0.01496090093395465,0.0003703702241182327,0.002190866507589817,-0.001731752068735659,-0.0007260777056217194,0.001517730765044689,0.01169878244400024,XArbitraryCorrectedZVertical,0.008621401074884467,0.0164731926774804,-0.06797671047809584,0.9975136046083146,0.03403657674789429,-0.01496034301817417,-0.9993085861206055,11.154541015625,1.007831573486328,-53.46017456054688,2,544900.1493217917,stationary,2,2020-11-15 15:55:53.385 -0500,2020-11-15 15:12:20.171 -0500,147,1.568858,0,0,94,1,1,2020-11-15 15:47:20.166 -0500,544900.432091,0,11.17966,98.72091,0.0.0.0,10.239.141.242,5,1,0.8,-160,-160,0
