timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2020-10-15 09:23:43-07:00,,,,,,,,,,,
2020-10-15 09:23:43-07:00,,,,,,,,,,,
2020-10-15 09:23:43-07:00,,,,,,,,,,,
2020-10-15 09:23:43-07:00,,,,,,,,,,,
2020-10-15 09:23:43-07:00,,,,,,,,,,,
2020-10-15 09:23:43-07:00,,,0.0,,,,,85,,0,0.0
2020-10-15 09:23:44-07:00,,,0.0,,,,,86,,0,0.0
2020-10-15 09:23:45-07:00,,,0.0,,,,,85,,0,0.0
2020-10-15 09:23:46-07:00,,,0.0,,,,,86,,0,0.0
2020-10-15 09:23:54-07:00,,,0.0,,,,,85,,0,0.0
2020-10-15 09:23:55-07:00,,,0.0,,,,,86,,0,0.0
2020-10-15 09:23:58-07:00,,,0.0,,,,,84,,0,0.0
2020-10-15 09:23:59-07:00,,,0.0,,,,,86,,0,0.0
2020-10-15 09:24:01-07:00,,,0.0,,,,,87,,0,0.0
2020-10-15 09:24:09-07:00,,,0.0,,,,,88,,0,0.0
2020-10-15 09:24:14-07:00,,,0.0,,,,,87,,0,0.0
2020-10-15 09:24:19-07:00,,,0.0,,,,,88,,0,0.0
2020-10-15 09:24:21-07:00,,,0.0,,,,,87,,0,0.0
2020-10-15 09:24:25-07:00,,,0.0,,,,,86,,0,0.0
2020-10-15 09:24:30-07:00,,,,,,,,,,,
2020-10-15 09:24:35-07:00,43.441792046651244,-80.47525190748274,0.00758,402.20000000000005,,2.3184,,89,,0,0.0
2020-10-15 09:24:37-07:00,43.441759692505,-80.47519465908408,0.01194,402.20000000000005,,2.3184,,92,,0,0.0
2020-10-15 09:24:40-07:00,43.441701689735055,-80.47519851475954,0.013949999999999999,402.20000000000005,,1.5804,,94,,0,0.0
2020-10-15 09:24:47-07:00,43.44168785959482,-80.47527420334518,0.01525,368.6,,0.0,,95,,0,0.0
2020-10-15 09:24:48-07:00,43.441695319488645,-80.47527386806905,0.01525,362.4,,0.0,,92,,0,0.0
2020-10-15 09:24:57-07:00,43.44170152209699,-80.47524679452181,0.016309999999999998,346.0,,0.0,,94,,0,0.0
2020-10-15 09:25:06-07:00,43.441728511825204,-80.47523950226605,0.019289999999999998,342.6,,0.0,,93,,0,0.0
2020-10-15 09:25:08-07:00,43.441728511825204,-80.47523950226605,0.019289999999999998,342.4,,0.0,,90,,0,0.0
2020-10-15 09:25:24-07:00,43.44174636527896,-80.47521678730845,0.020579999999999998,340.79999999999995,,0.0,,87,,0,0.0
2020-10-15 09:25:43-07:00,43.44173597171903,-80.4752198047936,0.02366,338.0,,3.7296,,89,,0,0.0
2020-10-15 09:25:46-07:00,43.44171124510467,-80.47523405402899,0.024739999999999998,337.79999999999995,,0.0,,89,,0,0.0
2020-10-15 09:25:53-07:00,43.44167126342654,-80.47527244314551,0.024739999999999998,337.4,,0.0,,90,,0,0.0
2020-10-15 09:26:00-07:00,43.441639076918364,-80.47527118586004,0.0282,337.79999999999995,,0.0,,92,,0,0.0
2020-10-15 09:26:21-07:00,43.44163899309933,-80.47526565380394,0.02888,338.6,,0.0,,89,,0,0.0
2020-10-15 09:26:22-07:00,43.44163790345192,-80.47526255249977,0.02911,338.6,,0.0,,89,,0,0.0
2020-10-15 09:26:25-07:00,43.4416354727,-80.47526070848107,0.02942,338.6,,0.0,,86,,0,0.0
2020-10-15 09:26:42-07:00,43.44163882546127,-80.4752573557198,0.03008,339.20000000000005,,0.0,,86,,0,0.0
2020-10-15 09:26:46-07:00,,,,,,,,,,,
2020-10-15 09:27:19-07:00,43.441708981990814,-80.47526556998491,0.031,336.4,,0.0,,83,,0,0.0
2020-10-15 09:27:28-07:00,43.441708981990814,-80.47527059912682,0.031030000000000002,336.20000000000005,,0.0,,79,,0,0.0
2020-10-15 09:27:29-07:00,43.441708981990814,-80.47526984475553,0.03107,336.20000000000005,,0.0,,82,,0,0.0
2020-10-15 09:27:35-07:00,43.441704204306006,-80.47526674345136,0.03159,336.0,,0.0,,79,,0,0.0
2020-10-15 09:27:40-07:00,43.44167595729232,-80.47526095993817,0.03459,336.0,,2.52,,76,,0,0.0
2020-10-15 09:27:42-07:00,43.44166539609432,-80.4752607923001,0.03573,336.0,,0.0,,76,,0,0.0
2020-10-15 09:27:48-07:00,43.44162072055042,-80.47526825219393,0.039189999999999996,335.6,,3.3912,,78,,0,0.0
2020-10-15 09:27:52-07:00,43.44159984961152,-80.47527956776321,0.041530000000000004,335.20000000000005,,1.6812,,81,,0,0.0
2020-10-15 09:27:56-07:00,43.44159683212638,-80.47528275288641,0.04218,335.20000000000005,,1.6812,,84,,0,0.0
2020-10-15 09:27:58-07:00,43.44159381464124,-80.47528970986605,0.04304,335.0,,0.0,,84,,0,0.0
2020-10-15 09:28:03-07:00,43.44158618710935,-80.47527009621263,0.045439999999999994,335.6,,1.5804,,85,,0,0.0
2020-10-15 09:28:07-07:00,43.441591719165444,-80.47525584697723,0.046689999999999995,333.79999999999995,,1.9152000000000002,,85,,0,0.0
2020-10-15 09:28:13-07:00,43.44161409884691,-80.47527177259326,0.04931,331.6,,0.0,,85,,0,0.0
2020-10-15 09:28:19-07:00,43.4416267555207,-80.47526615671813,0.05153,331.0,,1.8144,,87,,0,0.0
2020-10-15 09:28:25-07:00,43.44163438305259,-80.4753022827208,0.05479,332.4,,2.0844,,87,,0,0.0
2020-10-15 09:28:32-07:00,43.44163949601352,-80.47528862021863,0.056350000000000004,332.4,,0.0,,86,,0,0.0
2020-10-15 09:28:38-07:00,43.44167260453105,-80.4753229022026,0.060829999999999995,331.0,,2.988,,85,,0,0.0
2020-10-15 09:28:43-07:00,43.44167545437813,-80.47533086501062,0.06197,328.6,,1.8828,,84,,0,0.0
2020-10-15 09:28:48-07:00,43.441660199314356,-80.47533438540995,0.06434000000000001,327.4,,1.8828,,85,,0,0.0
2020-10-15 09:28:49-07:00,43.441665479913354,-80.4753350559622,0.06493,327.20000000000005,,4.1652000000000005,,83,,0,0.0
2020-10-15 09:28:51-07:00,43.4416664019227,-80.47533363103867,0.06527,327.20000000000005,,3.024,,86,,0,0.0
2020-10-15 09:28:52-07:00,43.441663635894656,-80.47533522360027,0.06527,327.20000000000005,,0.0,,87,,0,0.0
2020-10-15 09:28:56-07:00,43.441663635894656,-80.47533522360027,0.06527,327.4,,0.0,,90,,0,0.0
2020-10-15 09:29:16-07:00,43.44166279770434,-80.47532717697322,0.06547,328.4,,0.0,,87,,0,0.0
2020-10-15 09:29:23-07:00,43.44164771027863,-80.47531686723232,0.06547,329.0,,0.0,,84,,0,0.0
2020-10-15 09:29:28-07:00,43.4416423458606,-80.47531376592815,0.06547,329.20000000000005,,0.0,,81,,0,0.0
2020-10-15 09:29:40-07:00,43.44164276495576,-80.47530613839626,0.06554,331.0,,0.0,,78,,0,0.0
2020-10-15 09:29:50-07:00,43.44164569862187,-80.47530697658658,0.06587,331.20000000000005,,0.0,,81,,0,0.0
2020-10-15 09:29:56-07:00,43.441647458821535,-80.47531535848975,0.06608,331.20000000000005,,0.0,,84,,0,0.0
2020-10-15 09:30:00-07:00,43.441649470478296,-80.475321309641,0.06631000000000001,331.0,,0.0,,87,,0,0.0
2020-10-15 09:30:15-07:00,43.441673861816525,-80.4753522388637,0.06706999999999999,330.6,,0.0,,84,,0,0.0
2020-10-15 09:30:18-07:00,43.44168031588197,-80.47537621110678,0.06859,330.6,,0.0,,85,,0,0.0
2020-10-15 09:30:26-07:00,43.44167101196945,-80.47536707483232,0.07033,331.20000000000005,,0.0,,85,,0,0.0
2020-10-15 09:30:31-07:00,43.44167101196945,-80.47536707483232,0.07033,332.4,,0.0,,88,,0,0.0
2020-10-15 09:30:41-07:00,43.44167763367295,-80.47536975704134,0.07048,332.6,,0.0,,91,,0,0.0
2020-10-15 09:30:46-07:00,43.441676795482635,-80.47536975704134,0.07051,332.6,,0.0,,94,,0,0.0
2020-10-15 09:30:54-07:00,43.44167470000684,-80.47536187805235,0.07107,333.20000000000005,,0.0,,97,,0,0.0
2020-10-15 09:31:01-07:00,43.44168031588197,-80.47535986639559,0.0714,334.0,,0.0,,94,,0,0.0
2020-10-15 09:31:06-07:00,43.44168182462454,-80.47535416670144,0.07189,334.4,,0.0,,91,,0,0.0
2020-10-15 09:31:17-07:00,43.44168392010033,-80.47535542398691,0.07237,335.0,,0.0,,88,,0,0.0
2020-10-15 09:31:36-07:00,43.44169179908931,-80.47535240650177,0.07307,335.79999999999995,,0.0,,85,,0,0.0
2020-10-15 09:31:41-07:00,43.441694900393486,-80.47535240650177,0.07317,336.0,,0.0,,88,,0,0.0
2020-10-15 09:32:01-07:00,43.44170479103923,-80.47534109093249,0.07435,336.6,,0.0,,91,,0,0.0
2020-10-15 09:32:10-07:00,43.44170328229666,-80.47534477896988,0.07435,336.6,,0.0,,94,,0,0.0
2020-10-15 09:32:20-07:00,43.44166430644691,-80.47532885335386,0.07801000000000001,336.4,,0.0,,94,,0,0.0
2020-10-15 09:32:26-07:00,43.44166430644691,-80.47532885335386,0.07801000000000001,336.0,,0.0,,91,,0,0.0
2020-10-15 09:32:29-07:00,43.44166430644691,-80.47533103264868,0.07801000000000001,336.0,,0.0,,87,,0,0.0
2020-10-15 09:32:36-07:00,43.44166631810367,-80.47533866018057,0.07801000000000001,335.79999999999995,,0.0,,84,,0,0.0
2020-10-15 09:32:40-07:00,43.44167025759816,-80.4753437731415,0.07801000000000001,335.79999999999995,,0.0,,84,,0,0.0
2020-10-15 09:32:46-07:00,43.44166690483689,-80.47534343786538,0.0783,335.20000000000005,,0.0,,87,,0,0.0
2020-10-15 09:32:49-07:00,43.44166816212237,-80.47534360550344,0.07848999999999999,334.79999999999995,,0.0,,90,,0,0.0
2020-10-15 09:32:55-07:00,43.44168442301452,-80.4753334634006,0.08036,334.6,,0.0,,91,,0,0.0
2020-10-15 09:33:08-07:00,43.44169951044023,-80.47532306984067,0.08254,333.0,,0.0,,94,,0,0.0
2020-10-15 09:33:09-07:00,43.44169909134507,-80.47532432712615,0.08254,332.79999999999995,,0.0,,94,,0,0.0
2020-10-15 09:33:18-07:00,43.441688949242234,-80.47533379867673,0.08254,333.79999999999995,,0.0,,97,,0,0.0
2020-10-15 09:33:31-07:00,43.44168333336711,-80.47533933073282,0.08256000000000001,336.6,,0.0,,100,,0,0.0
2020-10-15 09:33:34-07:00,43.441678723320365,-80.47534159384668,0.08256000000000001,337.0,,0.0,,104,,0,0.0
2020-10-15 09:33:36-07:00,43.441677717491984,-80.47534209676087,0.08256000000000001,337.20000000000005,,0.0,,107,,0,0.0
2020-10-15 09:33:38-07:00,43.44167470000684,-80.47534293495119,0.08256000000000001,337.20000000000005,,0.0,,110,,0,0.0
2020-10-15 09:33:40-07:00,43.441672436892986,-80.47534385696054,0.08256000000000001,337.20000000000005,,0.0,,113,,0,0.0
2020-10-15 09:33:50-07:00,43.44166388735175,-80.47535374760628,0.08256000000000001,337.4,,0.0,,110,,0,0.0
2020-10-15 09:34:07-07:00,43.44166288152337,-80.47535265795887,0.08306999999999999,334.20000000000005,,0.0,,107,,0,0.0
2020-10-15 09:34:11-07:00,43.441663132980466,-80.47535039484501,0.08312,334.0,,0.0,,104,,0,0.0
2020-10-15 09:34:19-07:00,43.441666988655925,-80.4753337148577,0.0837,333.4,,0.0,,107,,0,0.0
2020-10-15 09:34:35-07:00,43.44166975468397,-80.47531242482364,0.0843,332.0,,3.528,,105,,0,0.0
2020-10-15 09:34:38-07:00,43.44168148934841,-80.47530823387206,0.08531,331.4,,0.0,,105,,0,0.0
2020-10-15 09:34:51-07:00,43.44168618321419,-80.47530563548207,0.08557,331.0,,0.0,,108,,0,0.0
2020-10-15 09:34:53-07:00,43.441681154072285,-80.47530488111079,0.08611,331.0,,5.2056,,108,,0,0.0
2020-10-15 09:34:54-07:00,43.44166858121753,-80.47530714422464,0.08752,331.0,,5.2056,,109,,0,0.0
2020-10-15 09:34:59-07:00,43.44164427369833,-80.47530865296721,0.08990000000000001,330.79999999999995,,0.0,,109,,0,0.0
2020-10-15 09:35:08-07:00,43.44166522845626,-80.47528644092381,0.09686,328.79999999999995,,2.7864,,108,,43,0.0
2020-10-15 09:35:13-07:00,43.44167754985392,-80.47531988471746,0.1006,327.0,,0.0,,108,,0,0.0
2020-10-15 09:35:14-07:00,43.4416785556823,-80.47530119307339,0.10211,326.79999999999995,,3.258,,108,,0,0.0
2020-10-15 09:35:19-07:00,43.44168274663389,-80.47528099268675,0.10392,326.4,,0.0,,108,,0,0.0
2020-10-15 09:35:21-07:00,43.44168920069933,-80.47526523470879,0.1052,326.4,,0.0,,111,,0,0.0
2020-10-15 09:35:23-07:00,43.441674783825874,-80.47525400295854,0.1052,326.4,,0.0,,108,,0,0.0
2020-10-15 09:35:26-07:00,43.441674783825874,-80.47525400295854,0.1052,326.6,,0.0,,105,,0,0.0
2020-10-15 09:35:28-07:00,43.441674783825874,-80.47525400295854,0.1052,327.0,,0.0,,103,,0,0.0
2020-10-15 09:35:48-07:00,43.441672353073955,-80.4752832558006,0.1052,329.4,,0.0,,100,,0,0.0
2020-10-15 09:36:09-07:00,43.44166330061853,-80.47534301877022,0.1052,328.79999999999995,,0.0,,103,,0,0.0
2020-10-15 09:36:10-07:00,43.44166330061853,-80.47534410841763,0.1052,328.79999999999995,,0.0,,99,,0,0.0
2020-10-15 09:36:23-07:00,43.441690457984805,-80.47534368932247,0.10821,330.4,,0.0,,96,,0,0.0
2020-10-15 09:36:27-07:00,43.44169171527028,-80.47534201294184,0.10837000000000001,330.6,,0.0,,93,,0,0.0
2020-10-15 09:36:38-07:00,43.441689452156425,-80.47532172873616,0.10986,331.20000000000005,,0.0,,93,,0,0.0
2020-10-15 09:36:51-07:00,43.44169464893639,-80.4752959124744,0.11137999999999999,331.0,,0.0,,96,,0,0.0
2020-10-15 09:36:59-07:00,43.44171057455242,-80.47526707872748,0.11275,330.20000000000005,,0.0,,99,,0,0.0
2020-10-15 09:37:10-07:00,43.44172239303589,-80.47530773095787,0.11514,330.4,,0.0,,97,,0,0.0
2020-10-15 09:37:17-07:00,43.44168400391936,-80.47531242482364,0.1199,332.4,,0.0,,97,,0,0.0
2020-10-15 09:37:23-07:00,43.44165802001953,-80.47532239928842,0.12308,334.20000000000005,,2.25,,99,,0,0.0
2020-10-15 09:37:29-07:00,43.44163840636611,-80.47532021999359,0.12611,335.79999999999995,,0.0,,102,,0,0.0
2020-10-15 09:37:30-07:00,43.44163924455643,-80.47531644813716,0.12641,336.4,,0.0,,102,,0,0.0
2020-10-15 09:37:37-07:00,43.441651817411184,-80.47531896270812,0.12735,338.0,,0.0,,102,,0,0.0
2020-10-15 09:37:54-07:00,43.44165005721152,-80.4753231536597,0.12735,338.0,,0.0,,106,,0,0.0
2020-10-15 09:37:56-07:00,43.44165005721152,-80.47532382421196,0.12735,338.0,,0.0,,102,,0,0.0
2020-10-15 09:38:08-07:00,43.441670425236225,-80.47533086501062,0.12834,338.0,,0.0,,105,,0,0.0
2020-10-15 09:38:12-07:00,43.44167059287429,-80.47533178701997,0.12834,338.6,,0.0,,102,,0,0.0
2020-10-15 09:38:31-07:00,43.441675119102,-80.47532189637423,0.12933,339.79999999999995,,0.0,,105,,0,0.0
2020-10-15 09:38:37-07:00,43.44167495146394,-80.47531619668007,0.12968000000000002,338.79999999999995,,0.0,,102,,0,0.0
2020-10-15 09:38:40-07:00,43.441675286740065,-80.47531066462398,0.13006,338.0,,0.0,,105,,0,0.0
2020-10-15 09:38:48-07:00,43.4416769631207,-80.47528132796288,0.13205,336.20000000000005,,0.0,,102,,0,0.0
2020-10-15 09:38:58-07:00,43.44168098643422,-80.47525492496789,0.13463,335.6,,2.25,,99,,0,0.0
2020-10-15 09:39:00-07:00,43.44169104471803,-80.47524587251246,0.1359,335.6,,1.782,,99,,0,0.0
2020-10-15 09:39:03-07:00,43.441707976162434,-80.47523950226605,0.13785,335.20000000000005,,2.6856,,96,,0,0.0
2020-10-15 09:39:06-07:00,43.44171258620918,-80.4752404242754,0.13833,334.79999999999995,,0.0,,95,,0,0.0
2020-10-15 09:39:13-07:00,43.441678220406175,-80.47526137903333,0.13944,333.4,,0.0,,95,,0,0.0
2020-10-15 09:39:22-07:00,43.44167939387262,-80.47530270181596,0.14278,338.4,,0.0,,98,,0,0.0
2020-10-15 09:39:27-07:00,43.44167939387262,-80.47530270181596,0.14278,340.79999999999995,,0.0,,101,,0,0.0
2020-10-15 09:39:36-07:00,43.441680734977126,-80.4753059707582,0.14303,340.0,,0.0,,104,,0,0.0
2020-10-15 09:39:43-07:00,43.44167914241552,-80.47532625496387,0.14462,337.79999999999995,,0.0,,107,,0,0.0
2020-10-15 09:39:52-07:00,43.44167117960751,-80.47533237375319,0.14540999999999998,337.79999999999995,,0.0,,110,,0,0.0
2020-10-15 09:40:14-07:00,43.44165349379182,-80.4753540828824,0.14777,338.4,,0.0,,107,,0,0.0
2020-10-15 09:40:18-07:00,43.44165349379182,-80.4753540828824,0.14777,338.4,,0.0,,104,,0,0.0
2020-10-15 09:40:21-07:00,43.44165349379182,-80.4753540828824,0.14777,338.4,,0.0,,101,,0,0.0
2020-10-15 09:40:26-07:00,43.44166464172304,-80.47535282559693,0.14777,338.4,,0.0,,98,,0,0.0
2020-10-15 09:40:33-07:00,43.441669838503,-80.47534176148474,0.14777,338.79999999999995,,0.0,,95,,0,0.0
2020-10-15 09:40:38-07:00,43.44167067669332,-80.47533698379993,0.14777,339.20000000000005,,0.0,,98,,0,0.0
2020-10-15 09:40:44-07:00,43.44168006442487,-80.47533321194351,0.14777,339.20000000000005,,0.0,,101,,0,0.0
2020-10-15 09:40:48-07:00,43.44169112853706,-80.4753321222961,0.14777,339.4,,0.0,,98,,0,0.0
2020-10-15 09:41:22-07:00,43.44167126342654,-80.47533195465803,0.14952000000000001,339.4,,0.0,,95,,0,0.0
2020-10-15 09:41:46-07:00,43.441651398316026,-80.4753453657031,0.1514,339.4,,0.0,,98,,0,0.0
2020-10-15 09:41:48-07:00,43.44165148213506,-80.47534184530377,0.1514,339.4,,0.0,,102,,0,0.0
2020-10-15 09:41:51-07:00,43.441651901230216,-80.47533069737256,0.1514,339.4,,0.0,,98,,0,0.0
2020-10-15 09:41:56-07:00,43.44165307469666,-80.47530999407172,0.1514,339.4,,0.0,,101,,0,0.0
2020-10-15 09:42:07-07:00,43.441648380830884,-80.47530798241496,0.15217,340.4,,0.0,,104,,0,0.0
2020-10-15 09:42:27-07:00,43.44162264838815,-80.47530345618725,0.1544,341.0,,0.0,,101,,0,0.0
2020-10-15 09:42:32-07:00,43.44162231311202,-80.47530261799693,0.15443,341.6,,0.0,,98,,0,0.0
2020-10-15 09:42:53-07:00,43.44162231311202,-80.47523782588542,0.15443,342.20000000000005,,0.0,,101,,0,0.0
2020-10-15 09:43:03-07:00,43.44160974025726,-80.47523221001029,0.1555,341.4,,0.0,,104,,0,0.0
2020-10-15 09:43:18-07:00,43.44161854125559,-80.47521167434752,0.1555,340.79999999999995,,0.0,,101,,0,0.0
2020-10-15 09:43:26-07:00,43.44163580797613,-80.4752073995769,0.1555,339.6,,0.0,,104,,0,0.0
2020-10-15 09:43:34-07:00,43.441636227071285,-80.4752037115395,0.1555,338.79999999999995,,0.0,,101,,0,0.0
2020-10-15 09:43:40-07:00,43.44163656234741,-80.47520069405437,0.1555,338.79999999999995,,0.0,,98,,77,0.0
2020-10-15 09:43:56-07:00,43.44166732393205,-80.47518904320896,0.1555,340.4,,0.0,,95,,0,0.0
2020-10-15 09:44:09-07:00,43.44169515185058,-80.47516716644168,0.1555,342.79999999999995,,0.0,,92,,0,0.0
2020-10-15 09:44:18-07:00,43.44171116128564,-80.47517102211714,0.15552000000000002,343.4,,0.0,,95,,0,0.0
2020-10-15 09:44:27-07:00,43.44171451404691,-80.47518317587674,0.15594,343.6,,3.7944000000000004,,95,,0,0.0
2020-10-15 09:44:30-07:00,43.44172826036811,-80.4751727823168,0.15685,343.6,,0.0,,95,,0,0.0
2020-10-15 09:44:37-07:00,43.441715855151415,-80.47515534795821,0.15803999999999999,341.0,,0.0,,97,,0,0.0
2020-10-15 09:44:45-07:00,43.44173119403422,-80.4751675017178,0.16147,339.79999999999995,,0.0,,100,,0,0.0
2020-10-15 09:44:51-07:00,43.441767655313015,-80.47517714090645,0.16484000000000001,339.6,,0.0,,103,,46,0.0
