epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.020942016896684453,0.07153892,0.020942021,0.004869978554229306,0.048303261399269104,0.0048699830658733845
1,0.0026914176417191103,0.035385255,0.0026914177,0.004634259720807596,0.0452372170984745,0.0046342541463673115
2,0.0024161334960482936,0.032947432,0.0024161343,0.004541306739098927,0.04263067990541458,0.004541307222098112
3,0.002198757282999219,0.030771837,0.0021987588,0.003693814756278075,0.03939984366297722,0.003693816950544715
4,0.00205396541697216,0.029267969,0.0020539653,0.004508019287574357,0.04080602899193764,0.004508017096668482
5,0.0019609613960135195,0.028250542,0.0019609618,0.0038721518087921638,0.039972152560949326,0.0038721482269465923
6,0.0019224289562403548,0.027781418,0.0019224274,0.004555473126107559,0.04166237264871597,0.004555473569780588
7,0.001893968164389101,0.027446833,0.0018939682,0.0036379941928282645,0.037754323333501816,0.003637993475422263
8,0.0018765331135754348,0.027224803,0.0018765308,0.003775560612547426,0.03711427003145218,0.003775562159717083
9,0.001892173634594162,0.027479568,0.0018921737,0.0034633967300471704,0.035570140928030014,0.0034633928444236517
10,0.0018617718533926876,0.027092617,0.0018617717,0.004452921377347579,0.03923696279525757,0.004452922381460667
11,0.00184999785318809,0.02700913,0.0018499978,0.004068365450056962,0.03868638724088669,0.004068364389240742
12,0.0018420025908667673,0.02692503,0.0018420026,0.004095306209363256,0.038203053176403046,0.004095305223017931
13,0.0018350461219432841,0.026831174,0.0018350454,0.004180583747331404,0.03908611088991165,0.004180578049272299
14,0.0018310187583401338,0.02679455,0.0018310191,0.004806960953517922,0.042608652263879776,0.004806956276297569
15,0.0018331087854325846,0.026909718,0.0018331087,0.005242044297910858,0.04217694699764252,0.0052420469000935555
16,0.0018266520527355707,0.026875367,0.0018266523,0.004656512434081361,0.04038706049323082,0.00465651648119092
17,0.0018130300360185893,0.026641825,0.0018130308,0.004352910325158947,0.03936918079853058,0.004352913703769445
18,0.0018102749046219626,0.026678994,0.0018102756,0.006424836549228788,0.04481305554509163,0.006424828432500362
19,0.0018058070507534307,0.026650902,0.0018058079,0.003724089326491523,0.0364903099834919,0.003724091686308384
20,0.0018017562427318503,0.026572634,0.0018017571,0.004168437279608327,0.038384586572647095,0.0041684419848024845
21,0.0018029484373934146,0.026632309,0.0018029511,0.004596867024514725,0.038976214826107025,0.0045968699268996716
22,0.0017972226443954734,0.026607221,0.001797221,0.002931648394867665,0.03426266089081764,0.0029316514264792204
23,0.0017835554667194027,0.026461173,0.0017835547,0.005500328210381529,0.042943693697452545,0.005500327795743942
24,0.0017772043424754166,0.026406292,0.0017772043,0.002570131491865832,0.03066370263695717,0.0025701296981424093
25,0.0017786910920803067,0.02646262,0.0017786904,0.008780904064811867,0.051120344549417496,0.008780908770859241
26,0.0017692165194630191,0.026428998,0.0017692163,0.006450824773674182,0.045572564005851746,0.006450817454606295
27,0.0017706822026902832,0.026390608,0.0017706836,0.00467711781340525,0.04383121058344841,0.004677115939557552
28,0.001774673883499708,0.026495932,0.0017746747,0.0041803237502208365,0.03882579877972603,0.00418032007291913
29,0.0017579933220867642,0.026292877,0.0017579929,0.006093767026375325,0.04317832365632057,0.006093762814998627
30,0.001755967460303531,0.026303142,0.0017559683,0.00385221415223503,0.0384981743991375,0.0038522151298820972
31,0.001751879696798061,0.026274597,0.0017518814,0.003085948299812281,0.03443237021565437,0.0030859452672302723
32,0.0017580700676420166,0.026302516,0.0017580704,0.005244029821067068,0.04157457500696182,0.005244026891887188
33,0.001743354963227131,0.026181672,0.0017433548,0.004389927694559409,0.039610378444194794,0.004389926791191101
34,0.0017419280394351923,0.026219742,0.0017419279,0.0020258641531011507,0.02779397927224636,0.0020258636213839054
35,0.0017318128494794476,0.026128974,0.0017318139,0.002429124164972669,0.03088349476456642,0.0024291272275149822
36,0.0017283361235347317,0.026072966,0.0017283368,0.004269516191665591,0.03908897936344147,0.004269512835890055
37,0.001716490661337509,0.025981609,0.0017164879,0.0037657378545295434,0.03650719299912453,0.003765737870708108
38,0.001715884888000914,0.02599678,0.0017158862,0.0029069216564824767,0.03317210450768471,0.002906924346461892
39,0.0017205702329430531,0.026179058,0.0017205692,0.0020883513975986866,0.02868185192346573,0.002088351873680949
40,0.001702856126279014,0.025920171,0.0017028564,0.003604716648948393,0.036421507596969604,0.003604715224355459
41,0.0017072603372184135,0.026048377,0.0017072601,0.002919755741549047,0.03361880034208298,0.002919758902862668
42,0.0017048466069689257,0.026029486,0.0017048456,0.0027438023848251956,0.0328373946249485,0.0027438004035502672
43,0.0016995144502110508,0.025986556,0.0016995132,0.0024020890521292107,0.03101273998618126,0.0024020869750529528
44,0.0016989130035606403,0.025962882,0.0016989129,0.0021853169938030955,0.027904966846108437,0.0021853139623999596
45,0.0016933379241049526,0.025919402,0.0016933385,0.0022345634367614167,0.028165146708488464,0.0022345660254359245
46,0.0016936484975509185,0.025961943,0.0016936493,0.002524620611285208,0.031715743243694305,0.0025246210861951113
47,0.0016908811386319577,0.025889698,0.0016908813,0.0017471991816997345,0.026114901527762413,0.001747195958159864
48,0.0016926447792926006,0.026010267,0.0016926444,0.0028779012613831955,0.03110644407570362,0.00287790410220623
49,0.001692311997644196,0.02597331,0.0016923131,0.002129599493839415,0.027435656636953354,0.0021295996848493814
50,0.0016738266058283135,0.025770877,0.001673827,0.0032187889069981547,0.035426415503025055,0.0032187921460717916
51,0.0016802706746548914,0.025857689,0.0016802711,0.0023948540303144797,0.028048116713762283,0.0023948552552610636
52,0.0016722733154250899,0.025804428,0.0016722733,0.002753091458723289,0.03145800903439522,0.0027530950028449297
53,0.001676798779474983,0.025903516,0.0016767984,0.0021223760327682543,0.029044346883893013,0.0021223765797913074
54,0.0016769180626082197,0.025819875,0.0016769159,0.0024945060524987272,0.03178802877664566,0.0024945090990513563
55,0.0016690078844535038,0.025757216,0.001669008,0.0028631791682196205,0.033359888941049576,0.002863174770027399
56,0.001673473155780503,0.025840878,0.0016734737,0.0023252565949130146,0.03023151494562626,0.002325252629816532
57,0.001672230980474805,0.025871929,0.0016722312,0.0026307017702318657,0.03246224671602249,0.0026306991931051016
58,0.0016666975297634384,0.025794772,0.0016666972,0.003034928385157372,0.0349341444671154,0.0030349267181009054
59,0.0016704906283245482,0.025822386,0.0016704898,0.0021777214840439253,0.029398512095212936,0.002177720656618476
60,0.0016588994816422173,0.025707563,0.0016588995,0.002606732592159019,0.0316937156021595,0.0026067348662763834
61,0.0016636724977252386,0.025714496,0.0016636719,0.0024339485477605687,0.03106207214295864,0.002433947753161192
62,0.0016566131855413084,0.025743688,0.0016566135,0.0018413967606887185,0.027133679017424583,0.0018414000514894724
63,0.0016643584500833008,0.02580729,0.001664359,0.0026868392859105282,0.032394152134656906,0.002686835592612624
64,0.0016612769620083948,0.025802711,0.0016612778,0.003634322246317668,0.03564828634262085,0.003634326159954071
65,0.0016549003077419705,0.025751704,0.0016549003,0.0021927950776272674,0.02923312596976757,0.002192792948335409
66,0.001653238684802081,0.025711128,0.0016532377,0.002564090390284191,0.03172830492258072,0.0025640875101089478
67,0.0016560673043720256,0.025769912,0.001656068,0.0022943156574509603,0.03078652359545231,0.0022943157237023115
68,0.0016544379264036677,0.025666913,0.0016544376,0.002322372930154154,0.029784660786390305,0.0023223746102303267
69,0.001651804900718452,0.025729755,0.0016518044,0.0021283517056368824,0.02947080135345459,0.0021283540409058332
70,0.0016511572782607219,0.025703108,0.0016511565,0.002106823538452128,0.028710782527923584,0.0021068244241178036
71,0.0016518604086353363,0.02575239,0.0016518593,0.0021932807879464504,0.029940374195575714,0.0021932804957032204
72,0.001649141131731427,0.025776796,0.0016491421,0.002404286331075917,0.030953003093600273,0.002404289087280631
73,0.001645155445215452,0.025711538,0.0016451549,0.003547534379406578,0.03677639365196228,0.0035475287586450577
74,0.0016398970683237826,0.02562137,0.0016398962,0.003813592905840502,0.03681497275829315,0.0038135964423418045
75,0.0016388111121690366,0.02564931,0.0016388112,0.0032076404530638793,0.03401876613497734,0.003207637695595622
76,0.00163470872039972,0.025608381,0.0016347092,0.0029570147549442564,0.034207310527563095,0.0029570129700005054
77,0.0016443182406210646,0.025728336,0.0016443174,0.0026422016476270044,0.032123275101184845,0.0026422038208693266
78,0.0016332343652917117,0.025578052,0.0016332341,0.0030364157817603893,0.033756282180547714,0.003036418231204152
79,0.001643305989331803,0.02570441,0.0016433067,0.002774529774492792,0.03479117155075073,0.002774524502456188
80,0.00163818786058411,0.025629567,0.0016381901,0.002347158699053502,0.03037310391664505,0.0023471617605537176
81,0.0016320980981404552,0.025672726,0.0016320965,0.003191763017297623,0.03502751141786575,0.0031917658634483814
82,0.0016322977139086724,0.025603006,0.0016322971,0.004089267419753172,0.03879035264253616,0.004089261870831251
83,0.0016350089653041503,0.02565814,0.0016350093,0.0026911446910108812,0.03314468264579773,0.0026911464519798756
84,0.0016331766273158881,0.025643995,0.0016331773,0.004577372771816192,0.038647983223199844,0.004577375017106533
85,0.001631378837788656,0.025619159,0.0016313785,0.0018820049137965426,0.02680026739835739,0.001882004551589489
86,0.0016283806750222373,0.025597664,0.0016283825,0.0035341131235998597,0.03561176359653473,0.003534110961481929
87,0.0016321440468883498,0.0256926,0.0016321434,0.0029668565918337664,0.03416364639997482,0.00296685378998518
88,0.0016288078259870976,0.025661996,0.0016288081,0.002967760013021715,0.0332794189453125,0.002967765089124441
89,0.0016280919639605834,0.025612129,0.0016280927,0.0026502106803905686,0.03328287601470947,0.0026502057444304228
90,0.001631320568560632,0.025585972,0.0016313206,0.003237103119649262,0.03474767878651619,0.0032371056731790304
91,0.0016265835831578905,0.025628466,0.0016265833,0.002351044234690751,0.029417818412184715,0.0023510432802140713
92,0.0016176580544215015,0.025553785,0.0016176567,0.0035846622577023575,0.036831218749284744,0.0035846587270498276
93,0.001615646292530639,0.025537258,0.0016156464,0.0029881241141726865,0.034134380519390106,0.0029881256632506847
94,0.0016161344083949,0.025493609,0.0016161341,0.004118924492598757,0.037457987666130066,0.00411892170086503
95,0.0016109378794018912,0.025451872,0.0016109394,0.003075838245115009,0.03356405720114708,0.0030758383218199015
96,0.0016161016174018725,0.02558978,0.001616101,0.0031879080036488123,0.03476158529520035,0.0031879073940217495
97,0.0016154483171619146,0.025554175,0.001615449,0.002782170251796548,0.03126932680606842,0.002782172756269574
