Time,HR
0,117.00000000000001
1,115.0
2,111.0
3,109.0
4,109.0
5,108.99999999999997
6,109.0
7,109.0
8,107.0
9,106.00000000000003
10,104.99999999999999
11,106.00000000000003
12,106.0
13,106.00000000000001
14,106.00000000000001
15,105.99999999999996
16,105.99999999999999
17,106.0
18,102.0
19,103.00000000000001
20,106.0
21,107.0
22,106.0
23,105.0
24,105.0
25,103.00000000000001
26,101.99999999999999
27,101.99999999999997
28,102.0
29,101.00000000000003
30,101.00000000000003
31,105.00000000000001
32,108.00000000000001
33,108.00000000000003
34,105.0
35,104.0
36,100.99999999999999
37,100.0
38,95.0
39,94.0
40,92.99999999999999
41,97.0
42,98.99999999999997
43,100.0
44,99.99999999999999
45,100.0
46,98.99999999999999
47,97.99999999999999
48,96.0
49,93.99999999999999
50,93.0
51,93.0
52,92.0
53,90.99999999999999
54,91.0
55,91.0
56,92.99999999999997
57,94.00000000000003
58,94.00000000000001
59,93.00000000000003
60,90.00000000000001
61,90.0
62,91.99999999999997
63,94.0
64,97.99999999999999
65,100.00000000000001
66,98.0
67,95.0
68,94.0
69,92.99999999999999
70,87.00000000000003
71,89.0
72,92.0
73,95.99999999999999
74,101.0
75,104.0
76,103.99999999999999
77,103.0
78,100.0
79,97.0
80,96.0
81,98.0
82,98.99999999999996
83,97.0
84,96.0
85,96.0
86,97.0
87,99.0
88,100.0
89,102.0
90,102.0
91,100.0
92,98.99999999999999
93,99.0
94,98.99999999999999
95,99.0
96,98.99999999999999
97,98.99999999999999
98,99.0
99,97.0
100,97.0
101,98.99999999999999
102,98.0
103,99.0
104,104.0
105,108.00000000000001
106,111.0
107,113.0
108,116.0
109,116.99999999999999
110,116.99999999999999
111,116.99999999999999
112,114.0
113,112.00000000000004
114,109.99999999999999
115,109.00000000000001
116,109.0
117,111.99999999999999
118,114.99999999999997
119,117.99999999999997
120,119.99999999999999
121,122.99999999999997
122,123.0
123,125.99999999999996
124,128.0
125,130.0
126,130.0
127,130.99999999999997
128,130.0
129,127.00000000000001
130,124.0
131,123.00000000000001
132,124.00000000000001
133,125.99999999999999
134,126.0
135,125.0
136,124.99999999999999
137,126.0
138,127.00000000000001
139,126.99999999999999
140,128.0
141,129.0
142,129.0
143,129.0
144,129.0
145,130.0
146,128.0
147,125.99999999999997
148,123.99999999999997
149,123.0
150,123.99999999999999
151,125.0
152,125.99999999999999
153,127.0
154,129.0
155,131.00000000000003
156,132.0
157,134.0
158,136.0
159,137.0
160,137.0
161,137.00000000000003
162,137.0
163,138.0
164,138.0
165,138.0
166,137.99999999999997
167,137.0
168,137.0
169,132.99999999999997
170,130.0
171,129.0
172,128.99999999999997
173,130.0
174,130.0
175,130.0
176,130.0
177,131.0
178,133.0
179,133.99999999999997
180,134.0
181,132.0
182,130.0
