accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0.0629730224609375,-0.1085968017578125,-0.977294921875
0.06146240234375,-0.108062744140625,-0.9813690185546876
0.063232421875,-0.1089935302734375,-0.9793701171875
0.0616607666015625,-0.1083984375,-0.9791259765625
0.0627899169921875,-0.1086883544921875,-0.9802093505859376
0.062255859375,-0.1088409423828125,-0.97955322265625
0.0621795654296875,-0.1077728271484375,-0.9798431396484376
0.061981201171875,-0.1091766357421875,-0.980010986328125
0.0626068115234375,-0.107818603515625,-0.980194091796875
0.062591552734375,-0.108245849609375,-0.97979736328125
0.0621337890625,-0.1085968017578125,-0.9787139892578124
0.0613861083984375,-0.1084747314453125,-0.979583740234375
0.0626220703125,-0.107757568359375,-0.9803619384765624
0.0619354248046875,-0.108306884765625,-0.9779510498046876
0.061920166015625,-0.10882568359375,-0.98089599609375
0.06195068359375,-0.1084747314453125,-0.9790802001953124
0.061676025390625,-0.1098480224609375,-0.9784698486328124
0.0615692138671875,-0.1090850830078125,-0.979736328125
0.0624237060546875,-0.108551025390625,-0.9795074462890624
0.0625762939453125,-0.1086578369140625,-0.9799957275390624
0.062774658203125,-0.109466552734375,-0.9794769287109376
0.0617828369140625,-0.1088714599609375,-0.980316162109375
0.062255859375,-0.108642578125,-0.97906494140625
0.0619964599609375,-0.1090545654296875,-0.9779815673828124
0.06207275390625,-0.108489990234375,-0.9798583984375
0.0623779296875,-0.109039306640625,-0.979736328125
0.061676025390625,-0.1085357666015625,-0.9797821044921876
0.0621490478515625,-0.1096038818359375,-0.9777984619140624
0.060699462890625,-0.1097564697265625,-0.978179931640625
0.061553955078125,-0.1100311279296875,-0.9796600341796876
0.0609283447265625,-0.1084747314453125,-0.978302001953125
0.0628509521484375,-0.1090087890625,-0.9792938232421876
0.0625,-0.10943603515625,-0.9791412353515624
0.0621490478515625,-0.109893798828125,-0.9800872802734376
0.0629119873046875,-0.1092681884765625,-0.9775848388671876
0.061004638671875,-0.1105194091796875,-0.9785919189453124
0.0620880126953125,-0.10955810546875,-0.9776458740234376
0.06158447265625,-0.1088409423828125,-0.9801483154296876
0.0621185302734375,-0.1097412109375,-0.97900390625
