accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
-0.02349853515625,-0.00531005859375,-0.9886932373046876
-0.02459716796875,-0.0058135986328125,-0.9871063232421876
-0.0238189697265625,-0.0053253173828125,-0.9877471923828124
-0.02459716796875,-0.0061492919921875,-0.988616943359375
-0.02435302734375,-0.00604248046875,-0.987274169921875
-0.024200439453125,-0.006134033203125,-0.9884490966796876
-0.0246734619140625,-0.006011962890625,-0.9875640869140624
-0.0248260498046875,-0.0058135986328125,-0.988250732421875
-0.0246734619140625,-0.005645751953125,-0.9880218505859376
-0.0235595703125,-0.0059967041015625,-0.988037109375
-0.023834228515625,-0.0062103271484375,-0.9885711669921876
-0.0241546630859375,-0.006072998046875,-0.98651123046875
-0.023895263671875,-0.00567626953125,-0.98773193359375
-0.025115966796875,-0.006011962890625,-0.988372802734375
-0.024505615234375,-0.0057220458984375,-0.9868927001953124
-0.023529052734375,-0.0060577392578125,-0.989349365234375
-0.024078369140625,-0.0056304931640625,-0.987579345703125
-0.0240936279296875,-0.0059814453125,-0.988861083984375
-0.024566650390625,-0.0053558349609375,-0.9880828857421876
-0.024627685546875,-0.006134033203125,-0.9880218505859376
-0.0244903564453125,-0.0057830810546875,-0.9886322021484376
-0.0253448486328125,-0.00567626953125,-0.9868316650390624
-0.0244140625,-0.0059051513671875,-0.987548828125
-0.0245513916015625,-0.00537109375,-0.9881134033203124
-0.0246124267578125,-0.0054779052734375,-0.9875640869140624
-0.0247955322265625,-0.0055999755859375,-0.9886627197265624
-0.02313232421875,-0.006256103515625,-0.988250732421875
-0.0250244140625,-0.0059051513671875,-0.98797607421875
-0.0239105224609375,-0.005401611328125,-0.9886016845703124
-0.0241546630859375,-0.00592041015625,-0.98828125
-0.0238189697265625,-0.005340576171875,-0.988983154296875
-0.0241851806640625,-0.006072998046875,-0.9886932373046876
-0.0244140625,-0.0061187744140625,-0.9874725341796876
-0.024383544921875,-0.0050811767578125,-0.9881439208984376
-0.02386474609375,-0.0056304931640625,-0.9878082275390624
-0.024505615234375,-0.005828857421875,-0.9861297607421876
-0.0247039794921875,-0.0054779052734375,-0.987945556640625
-0.02392578125,-0.0062255859375,-0.988494873046875
-0.0235595703125,-0.005645751953125,-0.987701416015625
-0.0235137939453125,-0.00592041015625,-0.98876953125
-0.02447509765625,-0.006134033203125,-0.98681640625
-0.02349853515625,-0.0058746337890625,-0.9884490966796876
-0.0236663818359375,-0.0065460205078125,-0.9878387451171876
-0.0247344970703125,-0.005645751953125,-0.986236572265625
-0.025543212890625,-0.005889892578125,-0.98858642578125
-0.0241851806640625,-0.007232666015625,-0.988525390625
-0.0245361328125,-0.005828857421875,-0.987701416015625
-0.025360107421875,-0.0059814453125,-0.9883575439453124
-0.0238800048828125,-0.0054168701171875,-0.9893035888671876
-0.0243682861328125,-0.0059051513671875,-0.9891510009765624
-0.024017333984375,-0.00616455078125,-0.9875946044921876
-0.0246124267578125,-0.0059661865234375,-0.9878997802734376
-0.0239715576171875,-0.0062408447265625,-0.98858642578125
-0.02484130859375,-0.00604248046875,-0.9876251220703124
-0.023590087890625,-0.0059814453125,-0.98773193359375
-0.024139404296875,-0.00555419921875,-0.9885406494140624
-0.0240478515625,-0.0051422119140625,-0.98736572265625
-0.024169921875,-0.006195068359375,-0.9876556396484376
-0.023956298828125,-0.0057220458984375,-0.9871673583984376
-0.02374267578125,-0.0050506591796875,-0.988128662109375
-0.0241851806640625,-0.005340576171875,-0.98858642578125
-0.02484130859375,-0.00531005859375,-0.9893798828125
-0.0238800048828125,-0.0057373046875,-0.9884033203125
-0.023895263671875,-0.0058441162109375,-0.989227294921875
-0.02459716796875,-0.00653076171875,-0.9886627197265624
-0.0249786376953125,-0.0052947998046875,-0.9885101318359376
-0.024383544921875,-0.005889892578125,-0.988494873046875
-0.024688720703125,-0.00555419921875,-0.98846435546875
-0.023651123046875,-0.0060272216796875,-0.9882965087890624
-0.0248260498046875,-0.005157470703125,-0.9875030517578124
-0.0248260498046875,-0.005950927734375,-0.9879150390625
-0.02459716796875,-0.0051727294921875,-0.9891510009765624
-0.0242156982421875,-0.0061798095703125,-0.987579345703125
-0.0245208740234375,-0.006195068359375,-0.9894256591796876
-0.0239410400390625,-0.0056304931640625,-0.9871063232421876
-0.0247955322265625,-0.0052032470703125,-0.9884796142578124
-0.02459716796875,-0.0061492919921875,-0.98663330078125
-0.0239410400390625,-0.006134033203125,-0.987823486328125
-0.0215301513671875,-0.0060882568359375,-0.986083984375
-0.0220489501953125,-0.004974365234375,-0.9851531982421876
-0.024688720703125,-0.004730224609375,-0.9815673828125
-0.02447509765625,-0.0058135986328125,-0.9886932373046876
-0.0258636474609375,-0.004638671875,-0.9846038818359376
-0.0255279541015625,-0.006011962890625,-0.9873809814453124
-0.0236663818359375,-0.0061798095703125,-0.989654541015625
-0.0243682861328125,-0.0049896240234375,-0.9864959716796876
-0.024169921875,-0.006378173828125,-0.988494873046875
-0.0244293212890625,-0.00555419921875,-0.9879913330078124
-0.0246429443359375,-0.0054931640625,-0.987945556640625
-0.0241851806640625,-0.0057830810546875,-0.9886322021484376
-0.02471923828125,-0.005462646484375,-0.9871368408203124
-0.0240631103515625,-0.0059814453125,-0.988525390625
-0.024749755859375,-0.006256103515625,-0.98834228515625
-0.024932861328125,-0.0055999755859375,-0.9874725341796876
-0.023834228515625,-0.005828857421875,-0.9895477294921876
-0.024322509765625,-0.0048675537109375,-0.9879302978515624
-0.0239715576171875,-0.0059051513671875,-0.9864501953125
-0.02423095703125,-0.0057373046875,-0.9869537353515624
-0.023193359375,-0.0050506591796875,-0.986846923828125
-0.0260467529296875,-0.0049896240234375,-0.9853363037109376
-0.02423095703125,-0.005828857421875,-0.9864501953125
-0.0247802734375,-0.0054931640625,-0.9861602783203124
-0.0248870849609375,-0.00634765625,-0.98822021484375
-0.0242919921875,-0.006195068359375,-0.98712158203125
-0.0240020751953125,-0.005950927734375,-0.9895172119140624
-0.024261474609375,-0.0056915283203125,-0.9882659912109376
-0.0238800048828125,-0.005584716796875,-0.988677978515625
-0.0239715576171875,-0.00567626953125,-0.988616943359375
-0.0245513916015625,-0.006011962890625,-0.9878387451171876
-0.0238189697265625,-0.0064544677734375,-0.988525390625
-0.0240631103515625,-0.0054931640625,-0.989227294921875
-0.02471923828125,-0.0056610107421875,-0.9877777099609376
-0.0230865478515625,-0.005157470703125,-0.9876556396484376
-0.0233612060546875,-0.0057525634765625,-0.9869537353515624
-0.02490234375,-0.0055694580078125,-0.9876556396484376
-0.0225677490234375,-0.0052032470703125,-0.9829254150390624
-0.0244140625,-0.0052642822265625,-0.9815216064453124
-0.02069091796875,-0.004730224609375,-0.9827117919921876
-0.0246429443359375,-0.003753662109375,-0.9805908203125
-0.023681640625,-0.0040435791015625,-0.984283447265625
-0.0236053466796875,-0.005523681640625,-0.9822845458984376
-0.0233154296875,-0.00457763671875,-0.982757568359375
-0.023651123046875,-0.004486083984375,-0.9826812744140624
-0.0234222412109375,-0.0049285888671875,-0.986053466796875
-0.0238189697265625,-0.0054931640625,-0.98492431640625
-0.023712158203125,-0.0055999755859375,-0.9857635498046876
-0.0248870849609375,-0.006072998046875,-0.988006591796875
-0.0247802734375,-0.0056304931640625,-0.9864044189453124
-0.0242919921875,-0.0065765380859375,-0.9886322021484376
-0.0237274169921875,-0.0064239501953125,-0.9883575439453124
-0.0243377685546875,-0.0062255859375,-0.9882049560546876
-0.02423095703125,-0.0052947998046875,-0.9884796142578124
-0.0249481201171875,-0.005889892578125,-0.986572265625
-0.0244293212890625,-0.006011962890625,-0.9883880615234376
-0.03125,-0.00604248046875,-0.9876251220703124
-0.0281829833984375,-0.004791259765625,-0.983154296875
-0.02386474609375,-0.0065765380859375,-0.9945831298828124
-0.025421142578125,-0.0061492919921875,-0.9893951416015624
-0.0258026123046875,-0.0068359375,-0.989776611328125
-0.02459716796875,-0.0057220458984375,-0.988922119140625
-0.02423095703125,-0.00665283203125,-0.9892120361328124
-0.02490234375,-0.006256103515625,-0.9871826171875
-0.0243682861328125,-0.0052337646484375,-0.988433837890625
-0.023773193359375,-0.005340576171875,-0.98773193359375
-0.023834228515625,-0.0055999755859375,-0.987701416015625
-0.0242462158203125,-0.00579833984375,-0.9869537353515624
-0.0244903564453125,-0.005584716796875,-0.987335205078125
-0.0239715576171875,-0.005340576171875,-0.98834228515625
-0.024261474609375,-0.00555419921875,-0.9877166748046876
-0.0168304443359375,-0.0045318603515625,-0.9935455322265624
0.010589599609375,-0.0026397705078125,-0.96697998046875
-0.022552490234375,0.00048828125,-0.97052001953125
-0.0274505615234375,0.0043487548828125,-0.943817138671875
-0.0174713134765625,-0.0057373046875,-0.9793548583984376
-0.026947021484375,-0.0033416748046875,-0.9788970947265624
-0.025848388671875,-0.0055999755859375,-0.987518310546875
-0.0223541259765625,-0.00616455078125,-0.9900665283203124
-0.026123046875,-0.00408935546875,-0.9795989990234376
-0.0240936279296875,-0.006011962890625,-0.993896484375
-0.0233001708984375,-0.00653076171875,-0.9857940673828124
-0.0257720947265625,-0.005859375,-0.98486328125
-0.024810791015625,-0.00592041015625,-0.9855499267578124
-0.025146484375,-0.0055389404296875,-0.9864501953125
-0.0234527587890625,-0.005889892578125,-0.988433837890625
-0.023590087890625,-0.005859375,-0.9837188720703124
-0.02294921875,-0.00640869140625,-0.98919677734375
-0.0271453857421875,-0.00506591796875,-0.9890289306640624
-0.0230865478515625,-0.0056304931640625,-0.9766693115234376
-0.03863525390625,-0.0074462890625,-0.9938507080078124
-0.0259552001953125,-0.003631591796875,-0.9646148681640624
-0.0195159912109375,-0.00390625,-0.9652099609375
-0.015350341796875,0.0003814697265625,-0.9372406005859376
-0.01220703125,-0.0068206787109375,-0.9499969482421876
-0.0208740234375,-0.0016021728515625,-0.969207763671875
-0.0253448486328125,0.001678466796875,-0.981781005859375
-0.023193359375,-0.0028076171875,-0.972259521484375
-0.026397705078125,-0.0050048828125,-0.9924468994140624
-0.026153564453125,-0.007171630859375,-0.987396240234375
-0.024017333984375,-0.0066680908203125,-0.9856719970703124
-0.025482177734375,-0.00640869140625,-0.990386962890625
-0.024871826171875,-0.00628662109375,-0.9865875244140624
-0.0242156982421875,-0.006103515625,-0.98876953125
-0.024810791015625,-0.0059661865234375,-0.9898681640625
-0.024444580078125,-0.005767822265625,-0.9866790771484376
-0.0251617431640625,-0.0053863525390625,-0.98919677734375
-0.024993896484375,-0.006103515625,-0.98785400390625
-0.0233001708984375,-0.00482177734375,-0.98712158203125
-0.0163116455078125,-0.0079193115234375,-1.012603759765625
-0.0283660888671875,-0.006988525390625,-1.004364013671875
-0.028900146484375,-0.026611328125,-1.022064208984375
-0.019012451171875,-0.011016845703125,-0.9654541015625
-0.018798828125,-0.0054779052734375,-0.9770050048828124
-0.030975341796875,-0.0034332275390625,-0.9532470703125
-0.0200653076171875,-0.0058746337890625,-1.004867553710938
-0.0250701904296875,-0.004119873046875,-0.9801483154296876
-0.0257720947265625,-0.004425048828125,-0.975494384765625
-0.0225830078125,-0.0070343017578125,-0.993408203125
-0.025482177734375,-0.0043487548828125,-0.9785919189453124
-0.024658203125,-0.0061492919921875,-0.99169921875
-0.02459716796875,-0.0062713623046875,-0.9875030517578124
-0.02423095703125,-0.0051116943359375,-0.986297607421875
-0.0237274169921875,-0.0064697265625,-0.99169921875
-0.0247802734375,-0.00506591796875,-0.9847412109375
-0.0246124267578125,-0.006011962890625,-0.987884521484375
-0.0241241455078125,-0.0057220458984375,-0.9891204833984376
-0.0247802734375,-0.000335693359375,-0.9324798583984376
-0.041290283203125,-0.0409393310546875,-1.182220458984375
-0.119873046875,0.05389404296875,-1.015731811523438
-0.0608062744140625,0.001373291015625,-0.9123687744140624
-0.019439697265625,-0.01165771484375,-1.039154052734375
-0.0237579345703125,-0.008514404296875,-1.006881713867188
-0.021270751953125,-0.007354736328125,-1.0057373046875
-0.023590087890625,-0.0056610107421875,-0.988189697265625
-0.0201416015625,-0.007354736328125,-0.9954376220703124
-0.02081298828125,-0.005279541015625,-0.9868621826171876
-0.023834228515625,-0.0054779052734375,-0.9878387451171876
-0.0232086181640625,-0.0059356689453125,-0.987884521484375
-0.023712158203125,-0.00616455078125,-0.9880828857421876
-0.022552490234375,-0.00616455078125,-0.9884033203125
-0.0230255126953125,-0.0055694580078125,-0.9880218505859376
-0.0232086181640625,-0.0065155029296875,-0.9879302978515624
-0.02362060546875,-0.0059356689453125,-0.9886322021484376
-0.0232696533203125,-0.0062408447265625,-0.988372802734375
-0.0232391357421875,-0.0058746337890625,-0.98736572265625
-0.023651123046875,-0.0056915283203125,-0.988067626953125
-0.019134521484375,-0.0059814453125,-0.9735870361328124
-0.014495849609375,-0.000244140625,-0.9773101806640624
-0.0248260498046875,-0.007354736328125,-0.9899749755859376
-0.0236663818359375,-0.004730224609375,-0.989105224609375
-0.019378662109375,-0.001800537109375,-0.9842987060546876
-0.0196380615234375,-0.005035400390625,-0.98614501953125
-0.0258636474609375,-0.0057220458984375,-0.9872894287109376
-0.0169830322265625,-0.0063018798828125,-0.9868621826171876
-0.0218353271484375,-0.0062255859375,-0.986541748046875
-0.0235595703125,-0.006072998046875,-0.9874725341796876
-0.0221405029296875,-0.0054473876953125,-0.9878692626953124
-0.0245819091796875,-0.0059356689453125,-0.986785888671875
-0.0231170654296875,-0.00531005859375,-0.9876251220703124
-0.0235137939453125,-0.0061492919921875,-0.98846435546875
-0.02301025390625,-0.00897216796875,-0.9978790283203124
-0.0179443359375,-0.00347900390625,-0.987548828125
-0.024810791015625,-0.0085601806640625,-0.995025634765625
-0.0227203369140625,-0.0063934326171875,-0.98223876953125
-0.0230255126953125,-0.0068817138671875,-0.986724853515625
-0.023040771484375,-0.0053863525390625,-0.9903564453125
-0.0233001708984375,-0.0062255859375,-0.988250732421875
-0.023193359375,-0.0065155029296875,-0.989013671875
-0.02301025390625,-0.0058441162109375,-0.987091064453125
