accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0.658843994140625,0.365875244140625,-0.64849853515625
0.6595001220703125,0.36614990234375,-0.647796630859375
0.6594696044921875,0.36578369140625,-0.6480865478515625
0.65875244140625,0.3657379150390625,-0.6484222412109375
0.6575469970703125,0.36566162109375,-0.647979736328125
0.66064453125,0.3657073974609375,-0.64837646484375
0.65899658203125,0.36669921875,-0.649383544921875
0.6582489013671875,0.3655242919921875,-0.6462249755859375
0.657440185546875,0.365142822265625,-0.6453704833984375
0.656494140625,0.3636627197265625,-0.644561767578125
0.6638336181640625,0.3659820556640625,-0.6507415771484375
0.6550140380859375,0.3653106689453125,-0.6455535888671875
0.6646575927734375,0.3668670654296875,-0.652313232421875
0.6560821533203125,0.3658294677734375,-0.6439208984375
0.6619720458984375,0.3665618896484375,-0.6503448486328125
0.6557159423828125,0.3663330078125,-0.6462249755859375
0.6609954833984375,0.36572265625,-0.6494903564453125
0.6581268310546875,0.3653564453125,-0.64678955078125
0.660064697265625,0.3650970458984375,-0.649078369140625
0.6594085693359375,0.36614990234375,-0.6478729248046875
0.6597900390625,0.3656463623046875,-0.648345947265625
0.6578369140625,0.3664703369140625,-0.647125244140625
0.6601409912109375,0.3655242919921875,-0.648590087890625
0.6585540771484375,0.3662261962890625,-0.647918701171875
0.65972900390625,0.3662261962890625,-0.6480255126953125
0.6598052978515625,0.3662872314453125,-0.6477508544921875
0.658172607421875,0.3665771484375,-0.6477813720703125
0.65924072265625,0.36578369140625,-0.64923095703125
0.6579742431640625,0.3642730712890625,-0.6469879150390625
0.6604156494140625,0.3648681640625,-0.6477813720703125
0.6577301025390625,0.366302490234375,-0.6480712890625
0.65972900390625,0.36529541015625,-0.6489715576171875
0.658355712890625,0.36566162109375,-0.647216796875
0.6605224609375,0.3658447265625,-0.64892578125
0.6579132080078125,0.36614990234375,-0.64739990234375
0.659698486328125,0.365936279296875,-0.6479949951171875
0.6588592529296875,0.3661651611328125,-0.6478271484375
0.6588134765625,0.365997314453125,-0.648284912109375
0.6603851318359375,0.366424560546875,-0.6483001708984375
0.6593475341796875,0.365814208984375,-0.647979736328125
0.6575775146484375,0.36492919921875,-0.647216796875
0.659271240234375,0.364837646484375,-0.6484832763671875
0.6572418212890625,0.3657684326171875,-0.647003173828125
0.6609039306640625,0.366851806640625,-0.6490936279296875
0.6589508056640625,0.3669586181640625,-0.6476593017578125
0.659637451171875,0.3659210205078125,-0.648040771484375
0.6580810546875,0.364532470703125,-0.646942138671875
0.6594390869140625,0.3649749755859375,-0.6477508544921875
0.6593475341796875,0.3651275634765625,-0.6472320556640625
0.659576416015625,0.36602783203125,-0.64801025390625
0.6588897705078125,0.36578369140625,-0.648345947265625
0.6591339111328125,0.365386962890625,-0.64794921875
0.65972900390625,0.3649444580078125,-0.6473846435546875
0.6585235595703125,0.3649444580078125,-0.6481170654296875
0.6594085693359375,0.3654632568359375,-0.64837646484375
0.658447265625,0.3655548095703125,-0.6475982666015625
0.6595001220703125,0.3661651611328125,-0.647216796875
0.6590728759765625,0.365509033203125,-0.64892578125
0.6583099365234375,0.365203857421875,-0.64752197265625
0.6587066650390625,0.36590576171875,-0.647857666015625
0.6594696044921875,0.3653106689453125,-0.64776611328125
0.658935546875,0.3653411865234375,-0.649627685546875
0.6583251953125,0.36480712890625,-0.6488037109375
0.658111572265625,0.3660736083984375,-0.6480712890625
0.658935546875,0.365570068359375,-0.6482086181640625
0.65863037109375,0.366424560546875,-0.647186279296875
0.6597137451171875,0.3654327392578125,-0.647857666015625
0.6587677001953125,0.3656768798828125,-0.6466064453125
0.6597747802734375,0.366546630859375,-0.649627685546875
0.6584014892578125,0.3653717041015625,-0.648468017578125
0.66015625,0.3656463623046875,-0.64837646484375
0.6600341796875,0.3654937744140625,-0.647064208984375
0.6587982177734375,0.3650054931640625,-0.6474609375
0.6584014892578125,0.365692138671875,-0.647003173828125
0.6588287353515625,0.3646240234375,-0.648040771484375
0.6581573486328125,0.3653717041015625,-0.6470947265625
0.1731414794921875,0.634552001953125,-0.7534942626953125
0.1860809326171875,0.61376953125,-0.764984130859375
0.1767730712890625,0.63336181640625,-0.72283935546875
0.183502197265625,0.6333770751953125,-0.7589569091796875
0.1837158203125,0.6220245361328125,-0.75408935546875
0.178985595703125,0.6286773681640625,-0.7428741455078125
0.182647705078125,0.6214752197265625,-0.769622802734375
0.1667938232421875,0.6283721923828125,-0.750152587890625
0.1790008544921875,0.6347503662109375,-0.75164794921875
0.1947021484375,0.6338348388671875,-0.7523193359375
0.1782379150390625,0.6266937255859375,-0.743682861328125
0.177520751953125,0.623931884765625,-0.7539520263671875
0.1843414306640625,0.6313323974609375,-0.749267578125
0.180755615234375,0.6260528564453125,-0.7483978271484375
0.184600830078125,0.6312255859375,-0.7501373291015625
0.181427001953125,0.628570556640625,-0.7479705810546875
0.1854705810546875,0.6297454833984375,-0.7462310791015625
0.181976318359375,0.6268768310546875,-0.749114990234375
0.18536376953125,0.6321868896484375,-0.7495269775390625
0.18359375,0.6284027099609375,-0.748504638671875
0.1833648681640625,0.6297760009765625,-0.74945068359375
0.183685302734375,0.6299591064453125,-0.746795654296875
0.184478759765625,0.6291046142578125,-0.74810791015625
0.1836090087890625,0.6311798095703125,-0.749481201171875
0.182098388671875,0.626678466796875,-0.7458953857421875
0.1818695068359375,0.6282501220703125,-0.7482452392578125
0.1837158203125,0.630645751953125,-0.7491607666015625
0.18829345703125,0.6381988525390625,-0.7493438720703125
0.1775970458984375,0.6218414306640625,-0.7464447021484375
0.1835784912109375,0.634185791015625,-0.7468414306640625
0.1829376220703125,0.625640869140625,-0.747894287109375
0.18182373046875,0.63238525390625,-0.7448883056640625
0.18438720703125,0.6274566650390625,-0.749725341796875
0.184967041015625,0.634124755859375,-0.7474822998046875
0.179473876953125,0.6251678466796875,-0.745941162109375
0.186126708984375,0.6318359375,-0.755706787109375
0.184478759765625,0.634674072265625,-0.746307373046875
0.1832733154296875,0.6242218017578125,-0.74676513671875
0.18121337890625,0.6339874267578125,-0.74884033203125
0.18408203125,0.626495361328125,-0.7459716796875
0.185791015625,0.63409423828125,-0.7490692138671875
0.1801605224609375,0.627197265625,-0.74530029296875
0.18585205078125,0.631134033203125,-0.7498321533203125
0.1842498779296875,0.6329803466796875,-0.7488555908203125
0.1847381591796875,0.627960205078125,-0.7459869384765625
0.1828765869140625,0.6305999755859375,-0.7478790283203125
0.1842193603515625,0.6313018798828125,-0.748016357421875
0.1837005615234375,0.6300048828125,-0.746124267578125
0.183013916015625,0.6298828125,-0.7481842041015625
0.18511962890625,0.630157470703125,-0.74725341796875
0.183349609375,0.63006591796875,-0.7461395263671875
0.1872100830078125,0.6294403076171875,-0.742156982421875
0.1855926513671875,0.6302947998046875,-0.746673583984375
0.1827239990234375,0.6320953369140625,-0.74749755859375
0.184722900390625,0.630523681640625,-0.7453155517578125
0.183319091796875,0.6305389404296875,-0.7484893798828125
0.1840667724609375,0.6292572021484375,-0.7448272705078125
0.1839447021484375,0.6316680908203125,-0.7486419677734375
0.1843719482421875,0.6300201416015625,-0.7474365234375
0.18365478515625,0.6305084228515625,-0.74688720703125
0.1820526123046875,0.62982177734375,-0.7465972900390625
0.183441162109375,0.63031005859375,-0.7454833984375
0.1824188232421875,0.629486083984375,-0.745635986328125
0.1832275390625,0.630950927734375,-0.7465972900390625
0.183746337890625,0.6298065185546875,-0.7464752197265625
0.1849517822265625,0.63153076171875,-0.747406005859375
0.1829681396484375,0.628936767578125,-0.7476348876953125
0.18359375,0.6326141357421875,-0.74749755859375
0.1819915771484375,0.6282501220703125,-0.74566650390625
0.18365478515625,0.6318511962890625,-0.7476654052734375
0.183746337890625,0.629852294921875,-0.747161865234375
0.1834259033203125,0.6297607421875,-0.7457733154296875
0.183135986328125,0.6288299560546875,-0.7478485107421875
0.1830596923828125,0.630096435546875,-0.7465362548828125
0.183990478515625,0.6309051513671875,-0.7469024658203125
0.1828765869140625,0.63055419921875,-0.7459564208984375
0.18389892578125,0.6301116943359375,-0.7463836669921875
0.184173583984375,0.6294403076171875,-0.7468719482421875
0.183074951171875,0.630035400390625,-0.7459259033203125
0.1837158203125,0.6295166015625,-0.7462005615234375
0.1836090087890625,0.6311187744140625,-0.74676513671875
0.1820068359375,0.62908935546875,-0.7462310791015625
0.18341064453125,0.6294097900390625,-0.746551513671875
0.183380126953125,0.6311798095703125,-0.74761962890625
0.18182373046875,0.628692626953125,-0.745269775390625
0.18328857421875,0.6307830810546875,-0.747833251953125
0.183990478515625,0.630279541015625,-0.7448883056640625
0.1838836669921875,0.63043212890625,-0.7462005615234375
0.1818084716796875,0.6286468505859375,-0.7467803955078125
0.183837890625,0.6314849853515625,-0.7474212646484375
0.182525634765625,0.630126953125,-0.74554443359375
0.1827850341796875,0.62969970703125,-0.74700927734375
0.182373046875,0.6291961669921875,-0.746734619140625
0.183563232421875,0.630706787109375,-0.7457733154296875
0.1822662353515625,0.629241943359375,-0.74639892578125
0.18365478515625,0.6309967041015625,-0.7476348876953125
0.18255615234375,0.6287994384765625,-0.7450408935546875
0.1846160888671875,0.6299896240234375,-0.74737548828125
0.1820831298828125,0.6291961669921875,-0.745574951171875
0.182220458984375,0.630523681640625,-0.74578857421875
0.183563232421875,0.6300201416015625,-0.746124267578125
0.1823272705078125,0.62982177734375,-0.7459716796875
0.1823883056640625,0.6305999755859375,-0.7470855712890625
0.18389892578125,0.629791259765625,-0.7449493408203125
0.1837158203125,0.6297149658203125,-0.7469024658203125
0.1829986572265625,0.630889892578125,-0.74578857421875
0.1831817626953125,0.6289520263671875,-0.7457122802734375
0.1832427978515625,0.63018798828125,-0.7478485107421875
0.1833648681640625,0.6297607421875,-0.74627685546875
0.1841583251953125,0.6301116943359375,-0.7464599609375
0.1829986572265625,0.630126953125,-0.7476654052734375
0.1846923828125,0.631195068359375,-0.7463836669921875
0.18170166015625,0.6288299560546875,-0.7469940185546875
0.1832427978515625,0.6312713623046875,-0.749786376953125
0.1827850341796875,0.629852294921875,-0.7452392578125
0.1819610595703125,0.6296539306640625,-0.748046875
0.1830596923828125,0.6316986083984375,-0.74652099609375
0.1814727783203125,0.6253662109375,-0.7467498779296875
0.1827239990234375,0.6328277587890625,-0.74603271484375
0.1841583251953125,0.6287384033203125,-0.7454833984375
0.183197021484375,0.62969970703125,-0.7447509765625
0.181976318359375,0.6296234130859375,-0.7495269775390625
0.183990478515625,0.6297760009765625,-0.7458038330078125
0.183013916015625,0.63037109375,-0.7469024658203125
0.183685302734375,0.6314239501953125,-0.745941162109375
0.18231201171875,0.6275177001953125,-0.745361328125
0.185943603515625,0.632598876953125,-0.748138427734375
0.1829071044921875,0.6291961669921875,-0.7445220947265625
0.1852569580078125,0.630889892578125,-0.74847412109375
0.183074951171875,0.6302490234375,-0.7474822998046875
0.18310546875,0.6296844482421875,-0.7462615966796875
0.1830596923828125,0.6308746337890625,-0.7462615966796875
0.1832275390625,0.6299285888671875,-0.7457275390625
0.1846160888671875,0.6292877197265625,-0.7455596923828125
0.1828155517578125,0.6302642822265625,-0.746246337890625
0.1834259033203125,0.63031005859375,-0.7467498779296875
0.18341064453125,0.6288604736328125,-0.7466888427734375
0.18524169921875,0.635711669921875,-0.7494049072265625
0.1794281005859375,0.619873046875,-0.7451934814453125
0.1858673095703125,0.6415557861328125,-0.75653076171875
0.1854248046875,0.623870849609375,-0.7383880615234375
0.179107666015625,0.6300048828125,-0.7487030029296875
0.18389892578125,0.629058837890625,-0.748931884765625
0.1885986328125,0.6332550048828125,-0.7430572509765625
0.1797332763671875,0.62890625,-0.750885009765625
0.1812896728515625,0.6252593994140625,-0.74456787109375
0.18798828125,0.634979248046875,-0.7521514892578125
0.18072509765625,0.62762451171875,-0.7429351806640625
0.185791015625,0.6299896240234375,-0.7490692138671875
0.18231201171875,0.6287689208984375,-0.7459259033203125
0.18695068359375,0.6312255859375,-0.7468414306640625
0.18280029296875,0.629119873046875,-0.746978759765625
0.184722900390625,0.63134765625,-0.7459564208984375
0.1838836669921875,0.6296539306640625,-0.7472381591796875
0.1844940185546875,0.6312408447265625,-0.745574951171875
0.1831207275390625,0.62896728515625,-0.748016357421875
0.1841583251953125,0.631805419921875,-0.746551513671875
0.1839752197265625,0.630462646484375,-0.7467041015625
0.1836395263671875,0.6292266845703125,-0.7456512451171875
0.182464599609375,0.6291961669921875,-0.7465667724609375
0.186004638671875,0.630401611328125,-0.7474517822265625
0.1838226318359375,0.6292724609375,-0.7442474365234375
0.186126708984375,0.6331787109375,-0.74884033203125
0.182769775390625,0.6299591064453125,-0.745147705078125
0.1848297119140625,0.6281890869140625,-0.7477874755859375
0.184173583984375,0.62939453125,-0.746826171875
0.1834564208984375,0.63134765625,-0.7455291748046875
0.1851806640625,0.631591796875,-0.7488861083984375
