accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
-0.0583038330078125,-0.0307464599609375,-0.9481048583984376
-0.0663604736328125,-0.0181732177734375,-0.97735595703125
-0.0736083984375,-0.0366058349609375,-1.009933471679688
-0.087677001953125,-0.0225830078125,-0.9501190185546876
-0.093231201171875,0.0082244873046875,-0.9689178466796876
-0.0257110595703125,-0.0756988525390625,-1.019577026367188
-0.0452423095703125,0.0142822265625,-1.02880859375
-0.0481414794921875,-0.0413360595703125,-0.9761962890625
-0.07562255859375,0.0167694091796875,-0.9885406494140624
-0.0675811767578125,-0.012725830078125,-0.9907379150390624
-0.0613250732421875,-0.003326416015625,-1.0020751953125
-0.040618896484375,-0.01239013671875,-0.9977264404296876
-0.0360870361328125,-0.002532958984375,-0.9926605224609376
-0.06231689453125,-0.0111236572265625,-0.973236083984375
-0.0183563232421875,0.0077362060546875,-0.980560302734375
0.005615234375,-0.0169677734375,-0.99432373046875
-0.010284423828125,-0.001434326171875,-0.991790771484375
-0.006622314453125,-0.002471923828125,-0.9795379638671876
0.01263427734375,-0.002227783203125,-0.9988555908203124
-0.001953125,-0.0244140625,-0.9910888671875
0.0184326171875,0.0084381103515625,-0.9888458251953124
-0.0651702880859375,-0.0205535888671875,-0.9802703857421876
-0.0167694091796875,3.0517578125e-05,-0.9582672119140624
-0.014984130859375,-0.01055908203125,-0.983978271484375
-0.0297393798828125,-0.039093017578125,-0.9622344970703124
-0.0157012939453125,-0.0037384033203125,-0.9763946533203124
-0.038482666015625,0.0198516845703125,-1.011062622070312
-0.0143890380859375,-0.0101470947265625,-0.99578857421875
-0.0324554443359375,-0.0052032470703125,-0.9784698486328124
-0.011016845703125,-0.0009002685546875,-0.9862213134765624
-0.0262298583984375,-0.007415771484375,-0.9811248779296876
-0.0398712158203125,-0.0073394775390625,-0.9830169677734376
0.0034942626953125,0.0014801025390625,-0.954681396484375
-0.022186279296875,0.0182037353515625,-1.0062255859375
-0.031768798828125,-0.035888671875,-1.010543823242188
-0.0197296142578125,0.0026702880859375,-0.9569549560546876
0.0012969970703125,-0.0228271484375,-0.97125244140625
-0.01104736328125,-0.0022735595703125,-1.004150390625
-0.01715087890625,-0.0279693603515625,-0.9962005615234376
-0.0107879638671875,0.0032806396484375,-0.99273681640625
-0.0073394775390625,-0.021087646484375,-0.9925537109375
-0.03204345703125,-0.008880615234375,-0.979278564453125
-0.010345458984375,-0.0269927978515625,-1.008071899414062
-0.0114288330078125,0.007659912109375,-1.035842895507812
-0.040771484375,-0.002960205078125,-0.993743896484375
-0.0371551513671875,-0.055999755859375,-1.001998901367188
-0.0302734375,-0.02239990234375,-1.041427612304688
-0.0271148681640625,-0.0170745849609375,-0.9896392822265624
-0.0237884521484375,-0.0102386474609375,-0.98223876953125
-0.01690673828125,-0.003570556640625,-0.985626220703125
-0.0212249755859375,-0.003753662109375,-0.9886474609375
-0.013336181640625,0.000518798828125,-0.989898681640625
-0.0212860107421875,0.009490966796875,-0.98834228515625
