accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0.02911376953125,-0.031463623046875,-0.9840240478515624
0.02880859375,-0.0312957763671875,-0.9863128662109376
0.027923583984375,-0.03143310546875,-0.986572265625
0.028411865234375,-0.0313262939453125,-0.9878082275390624
0.029632568359375,-0.0310821533203125,-0.9886932373046876
0.030059814453125,-0.0319061279296875,-0.9841156005859376
0.030059814453125,-0.03326416015625,-0.9874114990234376
0.0288848876953125,-0.0301513671875,-0.9849090576171876
0.0288848876953125,-0.03057861328125,-0.9842071533203124
0.0304107666015625,-0.0298309326171875,-0.989288330078125
0.0257415771484375,-0.0301971435546875,-0.9866180419921876
0.0340118408203125,-0.0351715087890625,-0.9845733642578124
0.0273590087890625,-0.025115966796875,-0.9798583984375
0.0240325927734375,-0.023681640625,-0.9788665771484376
0.0296478271484375,-0.03155517578125,-0.9786224365234376
0.0320892333984375,-0.0382537841796875,-0.9916534423828124
0.031036376953125,-0.03411865234375,-0.99102783203125
0.0302886962890625,-0.0314178466796875,-0.9881134033203124
0.030731201171875,-0.032501220703125,-0.9857330322265624
0.03094482421875,-0.0316925048828125,-0.9868927001953124
0.0285491943359375,-0.032745361328125,-0.9886627197265624
0.0303802490234375,-0.0319976806640625,-0.98565673828125
0.033477783203125,-0.0319976806640625,-0.9902191162109376
0.0316314697265625,-0.032958984375,-0.9857177734375
0.03143310546875,-0.031402587890625,-0.98583984375
0.0290069580078125,-0.031951904296875,-0.98614501953125
0.02972412109375,-0.031219482421875,-0.9862060546875
0.029571533203125,-0.0318450927734375,-0.985809326171875
0.0289764404296875,-0.0308990478515625,-0.986541748046875
0.027557373046875,-0.0326385498046875,-0.9898834228515624
0.0333099365234375,-0.0449066162109375,-0.9976348876953124
0.0283203125,-0.030548095703125,-0.9857635498046876
0.0280609130859375,-0.028717041015625,-0.9814453125
0.0311279296875,-0.0344696044921875,-0.987884521484375
0.0282135009765625,-0.03070068359375,-0.9868621826171876
0.0299835205078125,-0.0318145751953125,-0.9857177734375
0.0308685302734375,-0.0320892333984375,-0.9857635498046876
0.0289764404296875,-0.030670166015625,-0.9873199462890624
0.0302734375,-0.03265380859375,-0.9871826171875
0.031005859375,-0.032073974609375,-0.9878082275390624
0.0306396484375,-0.0313262939453125,-0.9859771728515624
0.03271484375,-0.0347442626953125,-0.9859466552734376
0.031463623046875,-0.0300140380859375,-0.9852752685546876
0.0268096923828125,-0.02593994140625,-0.9869842529296876
0.0284271240234375,-0.0229339599609375,-0.982513427734375
0.0330352783203125,-0.032196044921875,-0.987335205078125
0.0283203125,-0.029083251953125,-0.988739013671875
0.026519775390625,-0.0279693603515625,-0.98406982421875
0.031951904296875,-0.0337982177734375,-0.9878387451171876
0.0302276611328125,-0.032012939453125,-0.9863739013671876
0.0296783447265625,-0.0313720703125,-0.986328125
0.0292510986328125,-0.0324249267578125,-0.9871368408203124
0.0298309326171875,-0.0319976806640625,-0.9860687255859376
0.029754638671875,-0.0317840576171875,-0.9856414794921876
0.0291900634765625,-0.031005859375,-0.98590087890625
0.028717041015625,-0.03204345703125,-0.9852447509765624
0.028839111328125,-0.03167724609375,-0.9851226806640624
