Time,HR
0.0,93.0
1.0,93.0
2.0,94.0
17.0,91.0
23.0,89.0
25.0,88.0
29.000000000000004,88.0
34.0,88.0
44.0,87.0
51.0,89.0
69.0,86.0
80.0,83.0
92.0,80.0
130.0,84.0
133.0,81.0
142.0,84.0
155.0,87.0
166.0,90.0
178.0,94.0
181.0,91.0
185.0,88.0
187.0,85.0
212.0,88.0
251.00000000000003,91.0
259.0,94.0
291.0,91.0
310.0,88.0
316.0,85.0
335.0,82.0
359.0,85.0
365.0,88.0
378.0,88.0
381.0,90.0
386.0,93.0
387.0,93.0
392.0,94.0
396.0,94.0
402.0,95.0
407.0,96.0
410.0,99.0
413.0,100.0
417.0,100.0
420.0,99.0
422.0,99.0
429.0,96.0
436.0,93.0
480.00000000000006,90.0
505.00000000000006,93.0
513.0,90.0
523.0,93.0
532.0,96.0
541.0,99.0
543.0,101.0
548.0,102.0
552.0,101.0
557.0,100.0
563.0,97.0
569.0,100.0
577.0,99.0
580.0,96.0
583.0,93.0
586.0,90.0
603.0,94.0
619.0,97.0
622.0,94.0
627.0,91.0
644.0,93.0
648.0,96.0
654.0,99.0
664.0,96.0
665.0,96.0
675.0,99.0
677.0,102.0
688.0,105.0
698.0,102.0
704.0,105.0
708.0,102.0
742.0,103.0
743.0,103.0
747.0,102.0
749.0,100.0
752.0,97.0
755.0,95.0
759.0,92.0
762.0,91.0
769.0,89.0
783.0,92.0
784.0,91.0
787.0,92.0
790.0,91.0
792.0,92.0
795.0,92.0
801.0,91.0
803.0,90.0
805.0,90.0
809.0,88.0
810.0,88.0
815.0,89.0
819.0,91.0
824.0,90.0
830.0,92.0
834.0,92.0
841.0,94.0
845.0,96.0
851.0,97.0
858.0,97.0
863.0,96.0
869.0,93.0
874.0,92.0
880.0,89.0
889.0,86.0
898.0,83.0
899.0,84.0
901.0,83.0
903.0,83.0
904.0,83.0
907.0,84.0
908.0,84.0
913.0000000000001,85.0
925.0000000000001,82.0
930.0000000000001,79.0
941.0000000000001,76.0
946.0000000000001,78.0
948.0000000000001,77.0
951.0000000000001,78.0
955.0000000000001,80.0
960.0000000000001,82.0
962.0000000000001,85.0
964.0000000000001,83.0
969.0000000000001,81.0
971.0000000000001,84.0
975.0000000000001,85.0
980.0000000000001,88.0
981.0000000000001,88.0
986.0000000000001,91.0
987.0000000000001,92.0
990.0000000000001,95.0
993.0000000000001,96.0
996.0000000000001,97.0
998.0000000000001,97.0
1001.0000000000001,98.0
1007.0000000000001,100.0
1012.0000000000001,97.0
1013.0000000000001,97.0
1021.0000000000001,94.0
1031.0,93.0
1036.0,90.0
1041.0,93.0
1047.0,96.0
1066.0,99.0
