Time,HR
0.0,97.0
1.0,98.0
5.0,98.0
12.0,99.0
14.0,98.0
16.0,99.0
19.0,102.0
21.0,102.0
26.0,101.0
27.0,102.0
29.000000000000004,99.0
31.000000000000004,100.0
38.0,100.0
43.0,96.0
44.0,98.0
55.0,94.0
59.00000000000001,91.0
65.0,88.0
69.0,85.0
71.0,84.0
75.0,83.0
78.0,80.0
79.0,83.0
83.0,84.0
85.0,85.0
91.0,83.0
101.0,86.0
110.0,82.0
111.0,86.0
115.00000000000001,82.0
119.00000000000001,85.0
127.00000000000001,86.0
129.0,87.0
130.0,88.0
137.0,87.0
141.0,84.0
155.0,82.0
164.0,85.0
175.0,88.0
193.0,91.0
204.0,94.0
213.0,91.0
216.0,87.0
231.00000000000003,90.0
237.00000000000003,90.0
238.00000000000003,88.0
244.00000000000003,91.0
250.00000000000003,90.0
258.0,89.0
262.0,89.0
1045.0,93.0
1046.0,92.0
1069.0,89.0
1072.0,92.0
1087.0,96.0
1101.0,99.0
1120.0,96.0
1132.0,99.0
1139.0,102.0
1141.0,105.0
1149.0,102.0
1155.0,105.0
1181.0,108.0
1200.0,111.0
1229.0,110.0
1235.0,108.0
1240.0,110.0
1258.0,113.0
1260.0,109.0
1286.0,106.0
1292.0,103.0
1309.0,100.0
1312.0,99.0
1316.0,96.0
1319.0,96.0
1321.0,93.0
1323.0,96.0
1325.0,94.0
1337.0,97.0
1362.0,100.0
1369.0,97.0
1372.0,97.0
1380.0,96.0
1394.0,99.0
1397.0,102.0
1400.0,105.0
1407.0,107.0
1414.0,105.0
1420.0,106.0
1427.0,105.0
1433.0,105.0
1437.0,108.0
1442.0,109.0
1448.0,110.0
1455.0,110.0
1461.0,107.0
1617.0,109.0
1623.0,110.0
1626.0,113.0
1628.0,110.0
1649.0,113.0
1655.0,110.0
1664.0,113.0
1666.0,110.0
1668.0,113.0
1670.0,116.0
1681.0,113.0
1684.0,110.0
1687.0,107.0
1696.0,104.0
1708.0,107.0
1718.0,104.0
1731.0,101.0
1747.0,97.0
1749.0,100.0
1771.0,97.0
1786.0,94.0
1791.0,91.0
1801.0,94.0
1805.0,90.0
1811.0,93.0
