Time,HR
0.0,96.0
1.0,96.0
14.0,97.0
15.000000000000002,96.0
16.0,97.0
21.0,97.0
22.0,97.0
26.0,97.0
27.0,98.0
29.000000000000004,97.0
30.000000000000004,98.0
36.0,98.0
38.0,95.0
40.0,96.0
41.0,95.0
45.0,92.0
48.0,89.0
51.0,85.0
52.0,84.0
57.0,81.0
59.00000000000001,82.0
65.0,79.0
67.0,82.0
72.0,85.0
75.0,88.0
79.0,90.0
84.0,90.0
92.0,93.0
99.0,96.0
104.0,93.0
167.0,91.0
176.0,90.0
182.0,90.0
190.0,87.0
194.0,84.0
198.0,83.0
202.0,86.0
203.0,88.0
207.0,91.0
211.0,92.0
220.0,93.0
222.0,93.0
231.00000000000003,90.0
232.00000000000003,89.0
248.00000000000003,86.0
253.00000000000003,83.0
269.0,80.0
272.0,83.0
276.0,80.0
278.0,83.0
280.0,80.0
285.0,84.0
287.0,81.0
289.0,84.0
295.0,84.0
296.0,83.0
353.0,90.0
354.0,90.0
355.0,88.0
356.0,90.0
362.0,91.0
370.0,92.0
371.0,92.0
376.0,91.0
388.0,88.0
400.0,92.0
401.0,95.0
402.0,98.0
403.0,101.0
404.0,105.0
406.0,111.0
408.0,116.0
410.0,119.0
412.0,122.0
414.0,125.0
416.0,128.0
419.0,131.0
437.0,128.0
453.0,124.0
455.0,121.0
457.00000000000006,118.0
464.00000000000006,115.0
494.00000000000006,112.0
497.00000000000006,109.0
500.00000000000006,106.0
503.00000000000006,103.0
509.00000000000006,100.0
537.0,103.0
540.0,107.0
542.0,110.0
555.0,107.0
564.0,104.0
572.0,107.0
576.0,110.0
578.0,113.0
580.0,116.0
582.0,119.0
601.0,116.0
603.0,119.0
606.0,116.0
635.0,119.0
646.0,116.0
651.0,112.0
662.0,109.0
666.0,106.0
672.0,110.0
680.0,113.0
689.0,117.0
690.0,114.0
694.0,111.0
710.0,108.0
725.0,111.0
733.0,114.0
749.0,111.0
754.0,110.0
757.0,110.0
761.0,110.0
769.0,107.0
770.0,110.0
775.0,112.0
776.0,109.0
780.0,106.0
783.0,104.0
792.0,103.0
796.0,106.0
799.0,107.0
802.0,110.0
803.0,107.0
819.0,106.0
831.0,109.0
838.0,106.0
843.0,103.0
848.0,100.0
853.0,97.0
862.0,94.0
863.0,97.0
865.0,100.0
869.0,103.0
873.0,106.0
883.0,109.0
886.0,113.0
888.0,116.0
891.0,119.0
898.0,116.0
904.0,113.0
907.0,110.0
915.0000000000001,107.0
921.0000000000001,104.0
951.0000000000001,107.0
958.0000000000001,110.0
962.0000000000001,107.0
997.0000000000001,104.0
1014.0000000000001,107.0
1026.0,104.0
1044.0,107.0
1048.0,110.0
1069.0,107.0
1074.0,106.0
1077.0,106.0
1083.0,106.0
1086.0,109.0
1088.0,112.0
1089.0,113.0
1095.0,116.0
1098.0,115.0
1104.0,113.0
1115.0,110.0
1120.0,111.0
1122.0,111.0
1128.0,113.0
1135.0,115.0
1141.0,116.0
1145.0,113.0
1146.0,112.0
1159.0,115.0
1160.0,118.0
1162.0,118.0
1164.0,114.0
1171.0,112.0
1812.0,121.0
1813.0,120.0
1816.0,123.0
1832.0000000000002,120.0
1837.0000000000002,117.0
1844.0000000000002,120.0
1846.0000000000002,123.0
1848.0000000000002,128.0
1850.0000000000002,132.0
1853.0000000000002,135.0
1868.0000000000002,138.0
1873.0000000000002,141.0
1892.0000000000002,138.0
1895.0000000000002,135.0
1903.0000000000002,132.0
1915.0000000000002,135.0
1931.0000000000002,132.0
1938.0000000000002,135.0
1945.0000000000002,132.0
1946.0000000000002,135.0
1948.0000000000002,132.0
1950.0000000000002,129.0
1988.0000000000002,126.0
1991.0000000000002,123.0
2002.0000000000002,126.0
2006.0000000000002,129.0
2024.0000000000002,126.0
2039.0000000000002,130.0
2043.0000000000002,133.0
2073.0,130.0
2086.0,127.0
2090.0,124.0
2107.0,127.0
2155.0,130.0
2158.0,133.0
2160.0,136.0
2163.0,139.0
2167.0,142.0
2170.0,145.0
2172.0,148.0
2175.0,151.0
2183.0,154.0
2202.0,151.0
2204.0,148.0
2207.0,145.0
2213.0,142.0
2222.0,145.0
2234.0,142.0
2241.0,139.0
2260.0,140.0
2267.0,141.0
2273.0,143.0
2280.0,142.0
2285.0,142.0
2309.0,146.0
2314.0,149.0
2318.0,146.0
2320.0,149.0
2324.0,143.0
2325.0,143.0
2328.0,140.0
2331.0,137.0
2337.0,134.0
2350.0,131.0
2355.0,128.0
2385.0,131.0
2391.0,134.0
2417.0,131.0
2432.0,134.0
2443.0,131.0
2454.0,128.0
2458.0,131.0
2460.0,134.0
2461.0,131.0
2466.0,134.0
2468.0,137.0
2472.0,140.0
2485.0,143.0
2491.0,140.0
2503.0,137.0
2513.0,134.0
2524.0,131.0
2531.0,135.0
2536.0,138.0
2538.0,141.0
2541.0,144.0
2545.0,147.0
2551.0,150.0
2560.0,153.0
2599.0,150.0
2603.0,153.0
2606.0,156.0
2610.0,159.0
2616.0,162.0
2639.0,165.0
2657.0,162.0
2659.0,159.0
2663.0,156.0
2676.0,153.0
2679.0,150.0
2682.0,147.0
2691.0,144.0
2707.0,144.0
2713.0,143.0
2737.0,142.0
2746.0,146.0
2753.0,143.0
2755.0,139.0
2757.0,134.0
2759.0,130.0
2761.0,127.0
2762.0,126.0
2765.0,124.0
2770.0,122.0
2774.0,125.0
2776.0,126.0
2781.0,129.0
2788.0,132.0
2791.0,133.0
2820.0,130.0
2845.0,133.0
2849.0,136.0
2854.0,139.0
2861.0,142.0
2899.0,145.0
2920.0,142.0
2935.0,138.0
2936.0,141.0
2946.0,147.0
2947.0,147.0
2951.0,150.0
2961.0,153.0
2971.0,150.0
2988.0,153.0
2994.0,154.0
2997.0,153.0
3003.0,153.0
3009.0,151.0
3014.0,149.0
3017.0,146.0
3018.0,145.0
3023.0,142.0
3027.0,142.0
3029.0,141.0
3033.0,141.0
3034.0,140.0
3039.0,141.0
3046.0,143.0
3050.0,146.0
3051.0,144.0
3055.0,147.0
3056.0,147.0
3061.0,147.0
3064.0,144.0
3067.0,142.0
3073.0,139.0
3078.0,136.0
3091.0,138.0
3121.0,141.0
3135.0,141.0
3141.0,141.0
3146.0,139.0
3155.0,142.0
3160.0,138.0
3164.0,144.0
3165.0,144.0
3188.0,141.0
3208.0,144.0
3221.0,141.0
3222.0,146.0
3227.0,143.0
3233.0,140.0
3236.0,137.0
3240.0,134.0
3251.0,137.0
3257.0,135.0
3259.0,135.0
3260.0,137.0
3262.0,140.0
3265.0,141.0
3270.0,138.0
3272.0,134.0
3274.0,130.0
3276.0,128.0
3283.0,126.0
3288.0,126.0
3294.0,128.0
3300.0,131.0
3301.0,131.0
3303.0,132.0
3310.0,133.0
3314.0,134.0
3315.0,134.0
3318.0,136.0
3321.0,135.0
3326.0,135.0
3333.0,137.0
3337.0,135.0
3338.0,135.0
3342.0,134.0
3347.0,134.0
3353.0,135.0
3362.0,134.0
3367.0,132.0
3374.0,129.0
3378.0,128.0
3391.0,131.0
3410.0,131.0
3413.0,130.0
3420.0,132.0
3427.0,133.0
3433.0,133.0
3438.0,133.0
3444.0,134.0
3453.0,135.0
3485.0,132.0
3490.0,133.0
3496.0,133.0
3503.0,132.0
3511.0,131.0
3526.0,128.0
3535.0,131.0
3551.0,128.0
3557.0,131.0
3561.0,134.0
3571.0,131.0
3576.0,128.0
3601.0,131.0
3639.0,128.0
3657.0000000000005,131.0
3661.0000000000005,128.0
3663.0000000000005,125.0
3678.0000000000005,128.0
3681.0000000000005,131.0
3699.0000000000005,134.0
3702.0000000000005,137.0
3706.0000000000005,140.0
3713.0000000000005,143.0
3729.0000000000005,140.0
3731.0000000000005,137.0
3734.0000000000005,134.0
3758.0000000000005,137.0
3763.0000000000005,140.0
3768.0000000000005,143.0
3774.0000000000005,146.0
3787.0000000000005,149.0
3802.0000000000005,146.0
3811.0000000000005,142.0
3826.0000000000005,143.0
3828.0000000000005,144.0
3834.0000000000005,148.0
3835.0000000000005,145.0
3839.0000000000005,145.0
3844.0000000000005,144.0
3848.0000000000005,145.0
3849.0000000000005,144.0
3853.0000000000005,143.0
3859.0000000000005,145.0
3863.0000000000005,143.0
3865.0000000000005,143.0
3871.0000000000005,144.0
3876.0000000000005,141.0
3877.0000000000005,141.0
3881.0000000000005,138.0
3907.0000000000005,137.0
3909.0000000000005,134.0
3910.0000000000005,136.0
3916.0000000000005,139.0
3917.0000000000005,137.0
