accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
-0.25762939453125,0.6301116943359375,0.7330169677734375
-0.2639312744140625,0.635498046875,0.7436981201171875
-0.269744873046875,0.6317596435546875,0.7383575439453125
-0.275634765625,0.63909912109375,0.7463226318359375
-0.277984619140625,0.6397247314453125,0.748931884765625
-0.273101806640625,0.63116455078125,0.73876953125
-0.261383056640625,0.6244659423828125,0.732421875
-0.26251220703125,0.6275177001953125,0.751739501953125
-0.2631683349609375,0.618408203125,0.762725830078125
-0.270233154296875,0.597930908203125,0.76416015625
-0.2818756103515625,0.588958740234375,0.7718048095703125
-0.2802734375,0.59429931640625,0.7805023193359375
-0.2756805419921875,0.6023406982421875,0.766937255859375
-0.2849578857421875,0.629364013671875,0.7934722900390625
-0.2847137451171875,0.5989837646484375,0.756195068359375
-0.2849578857421875,0.60601806640625,0.75335693359375
-0.28070068359375,0.60894775390625,0.740997314453125
-0.2728424072265625,0.6309356689453125,0.759918212890625
-0.276397705078125,0.6314544677734375,0.7613067626953125
-0.2654266357421875,0.6228485107421875,0.7569732666015625
-0.266845703125,0.5616455078125,0.706390380859375
-0.290863037109375,0.5772705078125,0.7382354736328125
-0.3306427001953125,0.6244964599609375,0.80303955078125
-0.31640625,0.613922119140625,0.771575927734375
-0.2894287109375,0.62139892578125,0.732025146484375
-0.247589111328125,0.607025146484375,0.6749114990234375
-0.2450408935546875,0.6415863037109375,0.7068328857421875
-0.248779296875,0.6591644287109375,0.7567901611328125
-0.2680816650390625,0.5950164794921875,0.734893798828125
-0.293792724609375,0.5880279541015625,0.7722015380859375
-0.3118438720703125,0.581787109375,0.7980194091796875
-0.3182373046875,0.5731048583984375,0.7909088134765625
-0.3291015625,0.5942535400390625,0.7855987548828125
-0.320648193359375,0.6147918701171875,0.7713165283203125
-0.3037872314453125,0.6172332763671875,0.736572265625
-0.29437255859375,0.629425048828125,0.7271575927734375
-0.2835540771484375,0.6354522705078125,0.7213592529296875
-0.2645263671875,0.6514129638671875,0.7238922119140625
-0.2567596435546875,0.6411895751953125,0.722015380859375
-0.2634735107421875,0.643768310546875,0.7477264404296875
-0.26751708984375,0.6324920654296875,0.7634735107421875
-0.260345458984375,0.604034423828125,0.764923095703125
-0.26849365234375,0.5963592529296875,0.7889404296875
-0.26959228515625,0.584625244140625,0.79425048828125
-0.255706787109375,0.5616607666015625,0.7769927978515625
-0.266510009765625,0.5821685791015625,0.795928955078125
-0.26397705078125,0.57916259765625,0.767913818359375
-0.2730712890625,0.6026611328125,0.7647247314453125
-0.278533935546875,0.6221466064453125,0.7587432861328125
-0.285858154296875,0.627227783203125,0.7452850341796875
-0.2911376953125,0.6357879638671875,0.744720458984375
-0.287261962890625,0.6382293701171875,0.74560546875
-0.276123046875,0.6220245361328125,0.7360382080078125
-0.270294189453125,0.6158447265625,0.74151611328125
-0.2653656005859375,0.614532470703125,0.756805419921875
-0.26531982421875,0.6093292236328125,0.7724456787109375
-0.26116943359375,0.5892333984375,0.7700042724609375
-0.267486572265625,0.5792694091796875,0.7735137939453125
-0.2713775634765625,0.5704498291015625,0.778350830078125
-0.2744903564453125,0.5809326171875,0.7841796875
-0.27099609375,0.582763671875,0.779296875
-0.2707977294921875,0.582183837890625,0.764678955078125
-0.2824249267578125,0.60076904296875,0.7818145751953125
-0.29351806640625,0.605865478515625,0.7779998779296875
-0.291839599609375,0.5964813232421875,0.7480010986328125
-0.289093017578125,0.599700927734375,0.7360382080078125
-0.311370849609375,0.6395416259765625,0.7657012939453125
-0.3024749755859375,0.631927490234375,0.7383270263671875
-0.298583984375,0.6431884765625,0.73602294921875
-0.2970123291015625,0.652496337890625,0.7452239990234375
-0.2817230224609375,0.616851806640625,0.709503173828125
-0.2825775146484375,0.619964599609375,0.719146728515625
-0.2872314453125,0.6160125732421875,0.7248077392578125
-0.2922210693359375,0.629302978515625,0.7477264404296875
-0.2940673828125,0.6390533447265625,0.75128173828125
-0.28326416015625,0.6111907958984375,0.718292236328125
-0.291839599609375,0.61724853515625,0.737396240234375
-0.2965545654296875,0.6084747314453125,0.7391357421875
-0.29705810546875,0.615692138671875,0.7566070556640625
-0.300048828125,0.624969482421875,0.7749176025390625
-0.2994384765625,0.607818603515625,0.764862060546875
-0.2999267578125,0.5774993896484375,0.7688751220703125
-0.29608154296875,0.5824737548828125,0.805023193359375
-0.2899169921875,0.585662841796875,0.8203582763671875
-0.280792236328125,0.567108154296875,0.801177978515625
-0.26678466796875,0.5545806884765625,0.7719268798828125
-0.271331787109375,0.575653076171875,0.782257080078125
-0.27069091796875,0.5970306396484375,0.7861785888671875
-0.255767822265625,0.600494384765625,0.77191162109375
-0.233551025390625,0.5831298828125,0.7313232421875
-0.2184295654296875,0.5831756591796875,0.7136688232421875
-0.2262420654296875,0.5990753173828125,0.728271484375
-0.2461090087890625,0.61639404296875,0.766021728515625
-0.2599029541015625,0.606719970703125,0.7669677734375
-0.2954559326171875,0.5871124267578125,0.7683868408203125
-0.336456298828125,0.5672607421875,0.7704010009765625
-0.34423828125,0.5449981689453125,0.76336669921875
-0.3275604248046875,0.5789947509765625,0.748748779296875
-0.3053131103515625,0.613372802734375,0.7209625244140625
-0.26580810546875,0.6467437744140625,0.6920623779296875
-0.251373291015625,0.694488525390625,0.69134521484375
-0.26202392578125,0.6865386962890625,0.6783447265625
-0.27813720703125,0.6815338134765625,0.710540771484375
-0.30908203125,0.6419219970703125,0.7269439697265625
-0.3416900634765625,0.6164093017578125,0.7462310791015625
-0.367034912109375,0.6319580078125,0.80242919921875
