epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.004875859882666736,0.043246403,0.00487587,0.0034743683667369366,0.04375692829489708,0.003474368015304208
1,0.0019796099610193763,0.032959733,0.0019796109,0.0026494409697978946,0.03790534287691116,0.0026494404301047325
2,0.0017303373746548635,0.030549284,0.001730338,0.0024830996207939014,0.03580975905060768,0.002483100164681673
3,0.0015993241568676279,0.029063398,0.0015993242,0.0020923406875345925,0.03225813806056976,0.00209234026260674
4,0.0015665076030002955,0.02848493,0.0015665074,0.002036552058126176,0.032301221042871475,0.0020365514792501926
5,0.00149588497025669,0.027586132,0.0014958846,0.002297685714592625,0.03428162261843681,0.002297685481607914
6,0.0014934054885393443,0.027597535,0.0014934042,0.0020288087487374392,0.03263675048947334,0.002028808696195483
7,0.001476126775826189,0.0273746,0.0014761266,0.0020903427261732585,0.03392330929636955,0.0020903428085148335
8,0.0014773410013808066,0.027440991,0.0014773392,0.002047608222442175,0.03306073695421219,0.002047607908025384
9,0.0014645355441483077,0.027327271,0.0014645355,0.00226310458331637,0.03518136963248253,0.0022631047759205103
10,0.0014560223058350883,0.027128251,0.0014560228,0.0022164059070443423,0.03522518649697304,0.002216406399384141
11,0.001440155850602507,0.026978498,0.0014401547,0.002013165720418726,0.031137334182858467,0.002013165270909667
12,0.001433949275386826,0.026911251,0.0014339479,0.0019454175591142148,0.03108391910791397,0.0019454184221103787
13,0.0014246600144320082,0.026787706,0.0014246609,0.0020360854169800898,0.03124440647661686,0.002036085119470954
14,0.0014308543523257273,0.026858801,0.0014308544,0.0019663373814729395,0.030766455456614494,0.001966336974874139
15,0.0014218409331965148,0.026646879,0.0014218413,0.0020111872561289,0.03159059211611748,0.0020111878402531147
16,0.0014109819860013263,0.02664201,0.0014109821,0.002105530810998365,0.03388875722885132,0.002105530584231019
17,0.0014098581233893369,0.026608381,0.0014098592,0.0019138911694560686,0.03027224726974964,0.0019138911738991737
18,0.001420644069345444,0.026748303,0.0014206445,0.0020334217787635655,0.03329228237271309,0.002033422002568841
19,0.0014061223863938242,0.026543882,0.0014061226,0.002022877597423236,0.03224245086312294,0.002022877335548401
20,0.0013996773905711425,0.026468294,0.0013996761,0.0020908797625173964,0.03402578830718994,0.002090879948809743
21,0.0014034645329533719,0.026536161,0.0014034637,0.0022063487430202997,0.03566576912999153,0.002206348115578294
22,0.0013971055992523494,0.026390437,0.0013971069,0.0018853311387536083,0.03055861033499241,0.0018853320507332683
23,0.0013930492608921464,0.026299637,0.0013930502,0.002027987040521827,0.03236350417137146,0.0020279863383620977
24,0.0013979485497493673,0.026477413,0.0013979486,0.0019060429728542559,0.03070884197950363,0.0019060426857322454
25,0.0013834536718356511,0.026229946,0.0013834527,0.001912954016349476,0.02991819940507412,0.001912954030558467
26,0.0013804287457557611,0.026233468,0.001380429,0.00188865189779616,0.03009730949997902,0.0018886516336351633
27,0.0013858932624378573,0.026305452,0.0013858926,0.0019596608328127907,0.031939562410116196,0.001959661953151226
28,0.0013855953189332762,0.026294017,0.0013855955,0.0018799385741489648,0.030667034909129143,0.0018799385288730264
29,0.0013740184493533088,0.026131295,0.0013740179,0.0019828335502037977,0.03198622539639473,0.0019828337244689465
