epoch,loss,mae,mse,val_loss,val_mae,val_mse
21,0.012788138965449145,0.053653438,0.012788147,0.009554182567497786,0.04551170393824577,0.00955414678901434
22,0.012775466185321651,0.053625863,0.012775462,0.009570191619589776,0.047219693660736084,0.009570218622684479
23,0.01276429135691157,0.053600494,0.012764288,0.009495136984775103,0.044599324464797974,0.009495142847299576
24,0.012748472685049963,0.053476017,0.012748469,0.009555866513908225,0.043919410556554794,0.009555855765938759
25,0.012736512369524373,0.053481195,0.012736513,0.009536251732427413,0.043688952922821045,0.009536239318549633
26,0.012720828265212375,0.05343962,0.012720817,0.009545642386911517,0.04343898966908455,0.009545665234327316
27,0.01270436025007977,0.053352453,0.012704362,0.009547726162574821,0.044826630502939224,0.009547716937959194
28,0.012692053019894067,0.05331478,0.01269206,0.009585677305702476,0.045703984797000885,0.009585672989487648
29,0.012685362016481676,0.053331513,0.012685351,0.009499848859552212,0.044213976711034775,0.009499862790107727
30,0.012672269005196036,0.053242147,0.012672276,0.00958438846970502,0.04446345195174217,0.009584387764334679
31,0.01264861304522917,0.053237762,0.012648607,0.009552344300127509,0.043380264192819595,0.009552326053380966
32,0.01264154270079404,0.05314799,0.012641545,0.009502723512453723,0.04412336274981499,0.00950270239263773
33,0.012618124794905337,0.053066455,0.012618129,0.009548803970171056,0.042881742119789124,0.009548821486532688
34,0.012599478463825175,0.053050634,0.012599476,0.009555261083558458,0.0427522286772728,0.009555237367749214
35,0.012580247405878799,0.05295082,0.01258022,0.00970542604775341,0.044769037514925,0.009705412201583385
36,0.012560672772099263,0.052933015,0.01256067,0.009541389039307529,0.04526775702834129,0.009541367180645466
37,0.012541236762303426,0.052869994,0.012541227,0.009546252417740137,0.04355872422456741,0.009546262212097645
38,0.0125172992339459,0.052756768,0.012517306,0.009661038774200147,0.04655158892273903,0.00966106541454792
39,0.012499971583906977,0.05278257,0.012499978,0.00959050037042249,0.04296346381306648,0.009590513072907925
40,0.012472564643650081,0.052622244,0.012472569,0.009632704903174324,0.04547105357050896,0.009632699191570282
41,0.012449809603851867,0.05265609,0.012449816,0.009610324155219393,0.04375084117054939,0.00961029902100563
42,0.012425002411882356,0.05256767,0.012424995,0.009703001117968298,0.04488036409020424,0.009702996350824833
43,0.012408457556594858,0.05255174,0.01240845,0.00961536918679924,0.04622257873415947,0.009615371003746986
44,0.012374240290979777,0.052425466,0.012374221,0.009826828889527834,0.0466398261487484,0.009826825000345707
45,0.012357900103994068,0.052427627,0.012357893,0.009589674355827058,0.04297347366809845,0.00958970095962286
46,0.012319844432400221,0.05225767,0.0123198405,0.009557686492511772,0.0445641353726387,0.009557683952152729
47,0.012303373307317362,0.052229766,0.01230336,0.009729454890305285,0.046550411731004715,0.009729461744427681
48,0.012271990913657696,0.05220384,0.012271988,0.009689920928356362,0.04390806332230568,0.009689908474683762
49,0.012254903326266223,0.05211672,0.012254898,0.009640604719627195,0.04577147215604782,0.009640625678002834
50,0.012228223061280618,0.052070927,0.012228229,0.009668606516807308,0.04467533901333809,0.00966862216591835
51,0.012203152983218089,0.052055042,0.012203154,0.009682773877912977,0.04467281326651573,0.00968274474143982
52,0.012186418411911645,0.05208867,0.012186411,0.009699920001740829,0.045193303376436234,0.009699909016489983
53,0.01215474772458154,0.05187857,0.012154744,0.009673368209987734,0.04534474387764931,0.009673341177403927
54,0.012128781020324726,0.051886946,0.0121287815,0.009719778268666804,0.045269675552845,0.009719772264361382
55,0.012111867501899317,0.05186715,0.012111877,0.009718300234238407,0.04464025795459747,0.009718310087919235
56,0.012081457404354446,0.051757324,0.012081463,0.009736746239125797,0.04584093764424324,0.009736758656799793
57,0.012050287440186613,0.05173817,0.01205029,0.009630462461799277,0.04318710416555405,0.009630480781197548
58,0.01203197293206024,0.05160737,0.012031962,0.009629886175586501,0.04560849443078041,0.009629867039620876
59,0.012008357560675626,0.051619805,0.012008354,0.009739753815833143,0.04366553574800491,0.00973974633961916
60,0.0119807661850014,0.05149743,0.011980767,0.009693455728641555,0.04524771496653557,0.00969344936311245
