timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2020-09-10 14:15:09-07:00,,,,,,,,,,,
2020-09-10 14:15:09-07:00,,,,,,,,,,,
2020-09-10 14:15:09-07:00,,,,,,,,,,,
2020-09-10 14:15:09-07:00,,,,,,,,,,,
2020-09-10 14:15:09-07:00,,,,,,,,,,,
2020-09-10 14:15:09-07:00,,,0.00227,197.20000000000005,,,,71,26,,
2020-09-10 14:15:10-07:00,,,0.00227,197.20000000000005,,,,73,26,,
2020-09-10 14:15:11-07:00,,,0.00227,197.20000000000005,,,,74,26,,
2020-09-10 14:15:12-07:00,,,0.00227,197.20000000000005,,,,74,26,,
2020-09-10 14:15:13-07:00,,,0.00227,197.20000000000005,,,,72,26,,
2020-09-10 14:15:14-07:00,,,0.00227,197.20000000000005,,,,71,26,,
2020-09-10 14:15:15-07:00,,,0.00227,197.20000000000005,,,,71,26,,
2020-09-10 14:15:16-07:00,,,0.00227,197.20000000000005,,,,71,26,,
2020-09-10 14:15:17-07:00,,,0.00227,197.20000000000005,,,,70,26,,
2020-09-10 14:15:18-07:00,,,0.00227,197.20000000000005,,,,69,26,,
2020-09-10 14:15:19-07:00,,,0.00227,197.20000000000005,,,,68,26,,
2020-09-10 14:15:20-07:00,,,0.00227,197.20000000000005,,,,68,26,,
2020-09-10 14:15:21-07:00,,,0.00227,197.20000000000005,,,,70,26,,
2020-09-10 14:15:22-07:00,,,0.00227,197.20000000000005,,,,70,26,,
2020-09-10 14:15:23-07:00,,,0.00227,197.20000000000005,,,,70,26,,
2020-09-10 14:15:24-07:00,,,0.00227,197.20000000000005,,,,69,26,,
2020-09-10 14:15:25-07:00,,,,,,,,,,,
2020-09-10 14:15:25-07:00,,,0.00227,197.20000000000005,,,,69,26,,
2020-09-10 14:15:26-07:00,,,,,,,,,,,
2020-09-10 14:15:26-07:00,,,0.00227,197.20000000000005,,,,69,26,,
2020-09-10 14:15:27-07:00,,,0.00227,197.20000000000005,,,,71,26,,
2020-09-10 14:15:28-07:00,,,0.00227,197.20000000000005,,,,74,26,,
2020-09-10 14:15:29-07:00,,,0.00227,197.20000000000005,,,,81,26,,
2020-09-10 14:15:30-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:31-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:32-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:33-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:34-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:35-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:36-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:37-07:00,,,0.00227,197.20000000000005,,,,81,25,,
2020-09-10 14:15:38-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:15:39-07:00,,,0.00227,197.20000000000005,,,,87,25,,
2020-09-10 14:15:40-07:00,,,0.00227,197.20000000000005,,,,89,25,,
2020-09-10 14:15:41-07:00,,,0.00227,197.20000000000005,,,,89,25,,
2020-09-10 14:15:42-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:15:43-07:00,,,0.00227,197.20000000000005,,,,94,25,,
2020-09-10 14:15:44-07:00,,,0.00227,197.20000000000005,,,,95,25,,
2020-09-10 14:15:45-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:15:46-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:15:47-07:00,,,0.00227,197.20000000000005,,,,86,25,,
2020-09-10 14:15:48-07:00,,,0.00227,197.20000000000005,,,,85,25,,
2020-09-10 14:15:49-07:00,,,0.00227,197.20000000000005,,,,84,25,,
2020-09-10 14:15:50-07:00,,,0.00227,197.20000000000005,,,,80,25,,
2020-09-10 14:15:51-07:00,,,0.00227,197.20000000000005,,,,80,25,,
2020-09-10 14:15:52-07:00,,,0.00227,197.20000000000005,,,,80,25,,
2020-09-10 14:15:53-07:00,,,0.00227,197.20000000000005,,,,78,25,,
2020-09-10 14:15:54-07:00,,,0.00227,197.20000000000005,,,,77,25,,
2020-09-10 14:15:55-07:00,,,0.00227,197.20000000000005,,,,77,25,,
2020-09-10 14:15:56-07:00,,,0.00227,197.20000000000005,,,,76,25,,
2020-09-10 14:15:57-07:00,,,0.00227,197.20000000000005,,,,72,25,,
2020-09-10 14:15:58-07:00,,,0.00227,197.20000000000005,,,,69,25,,
2020-09-10 14:15:59-07:00,,,0.00227,197.20000000000005,,,,69,25,,
2020-09-10 14:16:00-07:00,,,0.00227,197.20000000000005,,,,71,25,,
2020-09-10 14:16:01-07:00,,,0.00227,197.20000000000005,,,,72,25,,
2020-09-10 14:16:02-07:00,,,0.00227,197.20000000000005,,,,75,25,,
2020-09-10 14:16:03-07:00,,,0.00227,197.20000000000005,,,,78,25,,
2020-09-10 14:16:04-07:00,,,0.00227,197.20000000000005,,,,78,25,,
2020-09-10 14:16:05-07:00,,,0.00227,197.20000000000005,,,,78,25,,
2020-09-10 14:16:06-07:00,,,0.00227,197.20000000000005,,,,78,25,,
2020-09-10 14:16:07-07:00,,,0.00227,197.20000000000005,,,,76,25,,
2020-09-10 14:16:08-07:00,,,0.00227,197.20000000000005,,,,74,25,,
2020-09-10 14:16:09-07:00,,,0.00227,197.20000000000005,,,,77,25,,
2020-09-10 14:16:10-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:16:11-07:00,,,0.00227,197.20000000000005,,,,86,25,,
2020-09-10 14:16:12-07:00,,,0.00227,197.20000000000005,,,,84,25,,
2020-09-10 14:16:13-07:00,,,0.00227,197.20000000000005,,,,84,25,,
2020-09-10 14:16:14-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:16:15-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:16:16-07:00,,,0.00227,197.20000000000005,,,,83,25,,
2020-09-10 14:16:17-07:00,,,0.00227,197.20000000000005,,,,86,25,,
2020-09-10 14:16:18-07:00,,,0.00227,197.20000000000005,,,,87,25,,
2020-09-10 14:16:19-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:20-07:00,,,0.00227,197.20000000000005,,,,94,25,,
2020-09-10 14:16:21-07:00,,,0.00227,197.20000000000005,,,,96,25,,
2020-09-10 14:16:22-07:00,,,,,,,,,,,
2020-09-10 14:16:22-07:00,,,0.00227,197.20000000000005,,,,95,25,,
2020-09-10 14:16:23-07:00,,,0.00227,197.20000000000005,,,,93,25,,
2020-09-10 14:16:24-07:00,,,0.00227,197.20000000000005,,,,91,25,,
2020-09-10 14:16:25-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:26-07:00,,,0.00227,197.20000000000005,,,,96,25,,
2020-09-10 14:16:27-07:00,,,0.00227,197.20000000000005,,,,97,25,,
2020-09-10 14:16:28-07:00,,,0.00227,197.20000000000005,,,,99,25,,
2020-09-10 14:16:29-07:00,,,0.00227,197.20000000000005,,,,102,25,,
2020-09-10 14:16:30-07:00,,,0.00227,197.20000000000005,,,,102,25,,
2020-09-10 14:16:31-07:00,,,0.00227,197.20000000000005,,,,102,25,,
2020-09-10 14:16:32-07:00,,,0.00227,197.20000000000005,,,,96,25,,
2020-09-10 14:16:33-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:34-07:00,,,0.00227,197.20000000000005,,,,90,25,,
2020-09-10 14:16:35-07:00,,,0.00227,197.20000000000005,,,,88,25,,
2020-09-10 14:16:36-07:00,,,0.00227,197.20000000000005,,,,89,25,,
2020-09-10 14:16:37-07:00,,,0.00227,197.20000000000005,,,,90,25,,
2020-09-10 14:16:38-07:00,,,0.00227,197.20000000000005,,,,90,25,,
2020-09-10 14:16:39-07:00,,,0.00227,197.20000000000005,,,,90,25,,
2020-09-10 14:16:40-07:00,,,0.00227,197.20000000000005,,,,91,25,,
2020-09-10 14:16:41-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:42-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:43-07:00,,,0.00227,197.20000000000005,,,,95,25,,
2020-09-10 14:16:44-07:00,,,0.00227,197.20000000000005,,,,96,25,,
2020-09-10 14:16:45-07:00,,,0.00227,197.20000000000005,,,,97,25,,
2020-09-10 14:16:46-07:00,,,0.00227,197.20000000000005,,,,99,25,,
2020-09-10 14:16:47-07:00,,,0.00227,197.20000000000005,,,,98,25,,
2020-09-10 14:16:48-07:00,,,0.00227,197.20000000000005,,,,98,25,,
2020-09-10 14:16:49-07:00,,,0.00227,197.20000000000005,,,,94,25,,
2020-09-10 14:16:50-07:00,,,0.00227,197.20000000000005,,,,89,25,,
2020-09-10 14:16:51-07:00,,,0.00227,197.20000000000005,,,,90,25,,
2020-09-10 14:16:52-07:00,,,0.00227,197.20000000000005,,,,92,25,,
2020-09-10 14:16:53-07:00,,,0.00227,197.20000000000005,,,,96,24,,
2020-09-10 14:16:54-07:00,,,0.00227,197.20000000000005,,,,98,24,,
2020-09-10 14:16:55-07:00,,,0.00227,197.20000000000005,,,,101,24,,
2020-09-10 14:16:56-07:00,,,0.00227,197.20000000000005,,,,104,24,,
2020-09-10 14:16:57-07:00,,,0.00227,197.20000000000005,,,,107,24,,
2020-09-10 14:16:58-07:00,,,0.00227,197.20000000000005,,,,108,24,,
2020-09-10 14:16:59-07:00,,,0.00227,197.20000000000005,,,,112,24,,
2020-09-10 14:17:00-07:00,,,0.00227,197.20000000000005,,,,116,24,,
2020-09-10 14:17:01-07:00,,,0.00227,197.20000000000005,,,,118,24,,
2020-09-10 14:17:02-07:00,,,0.00227,197.20000000000005,,,,119,24,,
2020-09-10 14:17:03-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:04-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:05-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:06-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:07-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:08-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:09-07:00,,,0.00227,197.20000000000005,,,,117,24,,
2020-09-10 14:17:10-07:00,,,0.00227,197.20000000000005,,,,114,24,,
2020-09-10 14:17:11-07:00,,,0.00227,197.20000000000005,,,,113,24,,
2020-09-10 14:17:12-07:00,,,0.00227,197.20000000000005,,,,109,24,,
2020-09-10 14:17:13-07:00,,,0.00227,197.20000000000005,,,,107,24,,
2020-09-10 14:17:14-07:00,,,0.00227,197.20000000000005,,,,103,24,,
2020-09-10 14:17:15-07:00,,,0.00227,197.20000000000005,,,,101,24,,
2020-09-10 14:17:16-07:00,,,0.00227,197.20000000000005,,,,100,24,,
2020-09-10 14:17:17-07:00,,,0.00227,197.20000000000005,,,,100,24,,
2020-09-10 14:17:18-07:00,,,0.00227,197.20000000000005,,,,102,24,,
2020-09-10 14:17:19-07:00,,,0.00227,197.20000000000005,,,,106,24,,
2020-09-10 14:17:20-07:00,,,0.00227,197.20000000000005,,,,107,24,,
2020-09-10 14:17:21-07:00,,,0.00227,197.20000000000005,,,,108,24,,
2020-09-10 14:17:22-07:00,,,0.00227,197.20000000000005,,,,112,24,,
2020-09-10 14:17:23-07:00,,,0.00227,197.20000000000005,,,,113,24,,
