epoch,loss,mae,mse,val_loss,val_mae,val_mse
47,0.001360370950197117,0.026050054,0.0013603695,0.0019123787453102776,0.030791720375418663,0.00191237882245332
48,0.0013536982231264632,0.02587168,0.0013536979,0.001997514230240826,0.03262787684798241,0.0019975146278738976
49,0.0013593830819143172,0.025876714,0.0013593831,0.0019076201147643964,0.03121471218764782,0.0019076194148510695
50,0.001359579837407057,0.025983108,0.0013595807,0.002166483585814668,0.03436989709734917,0.002166483784094453
51,0.001354158603913782,0.025934242,0.0013541582,0.001981521549218673,0.031906820833683014,0.0019815214909613132
52,0.00135082026891515,0.025859378,0.0013508198,0.0019166757265537471,0.03134527802467346,0.0019166760612279177
53,0.0013438858304840131,0.025799591,0.0013438856,0.0019233584800849464,0.031369831413030624,0.0019233583007007837
54,0.0013471708740603555,0.025756588,0.001347171,0.0019323036728063096,0.030762197449803352,0.0019323028391227126
55,0.001345620815616213,0.025846148,0.0013456213,0.001908379635449799,0.030692409723997116,0.001908379141241312
56,0.0013388837588164963,0.025728919,0.0013388837,0.0019319913275954168,0.030469918623566628,0.00193199107889086
57,0.001339045630638474,0.025718285,0.0013390449,0.0019769959768690384,0.031207121908664703,0.001976995961740613
58,0.0013448533215028391,0.025824107,0.001344853,0.0019257899107859352,0.03092089854180813,0.0019257902167737484
59,0.001331432368481474,0.025653148,0.0013314317,0.0020797949986683575,0.03221524879336357,0.002079794881865382
60,0.001341180492684133,0.02577547,0.0013411817,0.0020018488395066305,0.03258298709988594,0.002001849003136158
61,0.001332672025739015,0.025663983,0.0013326725,0.0019257271378293928,0.030549369752407074,0.0019257273524999619
62,0.0013334843273825991,0.025681568,0.001333485,0.001966262484256234,0.030903862789273262,0.001966262934729457
63,0.0013260667058286532,0.025523711,0.0013260668,0.001999565398543128,0.03149613365530968,0.001999565865844488
64,0.0013251437812312914,0.02557388,0.0013251434,0.0019433789636318802,0.03116545081138611,0.001943378709256649
65,0.001333109168204976,0.02561639,0.0013331092,0.001958861372119822,0.03108324483036995,0.001958861481398344
66,0.0013298304174379299,0.025557874,0.0013298304,0.0019094598669777598,0.03022240847349167,0.001909460173919797
67,0.001327937696831174,0.025685847,0.0013279376,0.0019251827329182184,0.03059524856507778,0.0019251826452091336
68,0.0013301156122420671,0.025665589,0.0013301155,0.0020514946912844408,0.031642720103263855,0.0020514957141131163
69,0.0013289536810593779,0.025707947,0.0013289527,0.001920259649647607,0.030776062980294228,0.001920259208418429
70,0.0013243297172316091,0.025571508,0.0013243296,0.0021139411941366944,0.03373241797089577,0.002113941591233015
71,0.001326143202412672,0.025600433,0.0013261429,0.0019614878194380387,0.031494829803705215,0.0019614887423813343
72,0.0013142510984842399,0.025436759,0.0013142517,0.0020265953062732624,0.031601857393980026,0.0020265954080969095
73,0.0013134929500529375,0.025347536,0.0013134928,0.0020280509507741595,0.03154481202363968,0.0020280503667891026
74,0.001314672635402252,0.025412686,0.0013146733,0.001988422651335443,0.030815619975328445,0.0019884214270859957
75,0.0013229931260421112,0.025561478,0.0013229933,0.0019808510357004787,0.03144332021474838,0.00198085093870759
76,0.0013160697346953697,0.025445102,0.0013160692,0.001976198317174376,0.031670793890953064,0.001976198982447386
77,0.0013196504362446096,0.025465641,0.0013196511,0.0019047498351272005,0.030547527596354485,0.0019047505920752883
78,0.0013093702391734907,0.02541461,0.0013093698,0.0020426758178945536,0.032309241592884064,0.0020426770206540823
79,0.0013122218855947032,0.025456805,0.0013122216,0.0020684842877683185,0.03270535171031952,0.002068484667688608
